date,GNI per capita,Adjusted savings: education expenditure (% of GNI),GDP (current US$),"Central government debt, total (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Final consumption expenditure (% of GDP),Gross capital formation (% of GDP),Expense (% of GDP),"Inflation, GDP deflator (annual %)"
2019,,,,,,,,,,
2018,2980.0,,11443671435.9024,,29.2882913277332,54.998357631669,100.089439834282,25.6206253602297,27.3190269944416,3.95477900474204
2017,2590.0,5.67505512206805,9669759987.02633,,31.0987618632711,54.5384300134017,100.662118239685,22.777549910446,26.8030307765128,6.25027875858531
2016,2510.0,5.67505512206805,8071480540.86068,31.8856692606523,32.3091153609694,55.3280441689349,101.036824624914,21.9821041830515,26.3752852633422,5.67408522901185
2015,2630.0,5.88752756103403,7745231660.33425,21.2695199753568,31.8954513671775,57.4352269015686,101.944767184617,23.5950090358634,28.5218258902923,9.56436552819962
2014,3010.0,6.1,9510219299.49557,20.8265355816666,31.1706949886454,61.9885728998493,104.599070910385,26.218807749986,29.0335822529712,6.35218499129921
2013,2910.0,6.54500000000002,9496684621.98494,19.9179522753867,32.092613521285,63.5946840396286,106.563870674234,24.9382006806998,27.1282702406459,3.92385059007738
2012,2520.0,6.99,8709165249.26928,20.3471393261885,31.1328505077314,65.1735590449861,109.84218988469,24.1985186525651,27.8544261925065,7.4242229688565
2011,2190.0,7.38,8414360571.10729,19.7666740543271,32.5404572612506,66.0771390605227,109.488010633047,24.0486711662247,27.3599578458902,8.19079692553754
2010,1910.0,7.72,6974960426.21652,21.9325611068317,27.8296132182695,60.1082385289578,108.426837608292,23.8517865433171,29.1436567220836,33.3049330538225
2009,1570.0,8.43,5439422031.39627,27.6322264363496,36.8721225187512,73.4912043317434,113.477184428352,23.1418973846398,38.0409977507291,2.16939173262072
2008,1500.0,6.53,6054849884.52656,18.4425161310829,40.8187486093894,93.6028527383109,113.555462318426,39.227918692985,32.7791551444646,9.24424882653561
2007,1160.0,6.87,4401189466.14058,23.239565787011,45.5804735167509,97.1400655062699,113.453234138125,38.1055549316863,32.409507767172,15.9087149462615
2006,1030.0,5.77,3408244549.19999,29.1792912365375,45.256336863744,91.8984269562497,113.894829512446,32.7480806184922,31.8666487911695,13.4181412258745
2005,890.0,5.70540177500001,2988348836.471,32.4251035801551,51.1635849357272,91.8599835334112,109.870487623499,30.8255630510995,29.3182301072984,9.34414408681718
2004,730.0,5.64080355000001,2598249555.89984,51.9542957042957,51.1939123376623,81.5051573426573,103.951398601399,26.3591502247752,27.2583666333666,7.98708690096271
2003,570.0,5.57620532500001,1980907434.76826,52.5337629892465,53.3131901951555,86.7433397298961,110.252253883196,23.1775987544806,22.2165900286035,14.8659723755058
2002,460.0,5.5116071,1661818168.4226,59.5592506390136,52.4638965185895,77.3756289829454,103.251549996458,21.6601824678981,,9.8274020802547
2001,400.0,5.447008875,1480673594.05602,60.7746432557048,50.0550428204431,74.4456967789098,101.108294131322,23.2823598271446,22.279049384535,12.0892509590311
2000,380.0,5.38241065,1288429391.79951,73.0188685605433,49.6001138108804,76.5629863195976,103.01591342283,23.9469590858874,28.9252674761688,27.3287520289515
1999,410.0,5.317812425,1170782957.37443,77.8984533931353,52.3183763996002,65.2095587942884,90.0076321541909,22.8835502404973,29.0004004365034,39.7816660897245
1998,470.0,5.2532142,1698717504.65549,82.8327822731422,45.0195365920155,71.7835878595233,100.890922969273,25.8731282982353,33.2697040696602,9.46173010844689
1997,500.0,6.8836423,1930081168.83117,48.0869353115827,53.2001155100244,74.3602847378175,97.3466225934243,23.8135466343687,38.4132511305684,12.5029398804376
1996,,9.3,1695122173.91304,40.1231820920436,55.3282551648836,73.9092808752274,94.3356654297843,24.2453602805595,,27.8519772344031
1995,,9.3,1752979926.41489,37.6286611371025,60.1260240612434,67.8903624619293,82.887642434891,24.8766959657948,,
1994,,9.3,,,,,,,,
1993,,9.3,,,,,,,,
1992,,9.3,,,,,,,,
1991,,9.3,,,,,,,,
1990,,9.3,,,,,,,,
1989,,9.3,,,,,,,,
1988,,9.3,,,,,,,,
1987,,9.3,,,,,,,,
1986,,9.3,,,,,,,,
1985,,9.3,,,,,,,,
1984,,9.3,,,,,,,,
1983,,9.3,,,,,,,,
1982,,9.3,,,,,,,,
1981,,9.3,,,,,,,,
1980,,9.3,,,,,,,,
1979,,9.3,,,,,,,,
1978,,9.3,,,,,,,,
1977,,9.3,,,,,,,,
1976,,9.3,,,,,,,,
1975,,9.3,,,,,,,,
1974,,9.3,,,,,,,,
1973,,9.3,,,,,,,,
1972,,9.3,,,,,,,,
1971,,9.3,,,,,,,,
1970,,9.3,,,,,,,,
1969,,,,,,,,,,
1968,,,,,,,,,,
1967,,,,,,,,,,
1966,,,,,,,,,,
1965,,,,,,,,,,
1964,,,,,,,,,,
1963,,,,,,,,,,
1962,,,,,,,,,,
1961,,,,,,,,,,
1960,,,,,,,,,,
