date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,3.86100006103516,,,,,,,
2018,3.99799990653992,,,60.0977675160436,27.9252464589938,11.9769860249625,98.0,98.0
2017,4.21500015258789,,,60.3299090424763,27.9446442971777,11.725446660346,98.0,98.0
2016,4.7979998588562,,,60.6010739938476,27.9283658805633,11.4705601255891,97.0,94.0
2015,5.25099992752075,,,60.9126288307687,27.861086496317,11.2262846729143,98.0,95.0
2014,5.8899998664856,,,61.1983530367715,27.7748897311545,11.026757232074,97.0,95.0
2013,6.20800018310547,,,61.4941793890786,27.6698771183532,10.8359434925682,98.0,96.0
2012,6.85699987411499,,,61.7831077595762,27.5507580349817,10.6661342054421,96.0,94.0
2011,7.13899993896484,,,62.0503265616861,27.4154211911154,10.5342522471985,97.0,94.0
2010,8.47999954223633,,,62.2878600074104,27.2634550094018,10.4486849831878,96.0,95.0
2009,9.53400039672852,,,62.3691904655806,27.372151508602,10.2586580258174,97.0,96.0
2008,7.7039999961853,,,62.3898492999979,27.4628690942218,10.1472816057803,98.0,94.0
2007,9.37899971008301,,,62.3577198132768,27.548110956091,10.0941692306322,97.0,95.0
2006,10.7069997787476,,,62.2706188047637,27.6673017857429,10.0620794094934,96.0,95.0
2005,11.3420000076294,,,62.1261512595415,27.8502618662224,10.0235868742361,94.0,93.0
2004,13.0290002822876,,,62.1125037794024,27.8537184472667,10.0337777733309,97.0,95.0
2003,13.5050001144409,,,62.0618809902054,27.9021128718996,10.0360061378949,96.0,93.0
2002,12.8879995346069,,,61.9885714989659,27.9803277933864,10.0311007076477,95.0,90.0
2001,11.8120002746582,,,61.9243463930426,28.0480263257762,10.0276272811812,95.0,92.0
2000,11.1020002365112,,,61.8921282553671,28.0786585827328,10.0292131619001,95.0,93.0
1999,11.1829996109009,,,61.798634526942,28.232388963253,9.96897650980499,94.0,91.0
1998,10.7489995956421,,,61.7097128002115,28.3737241574495,9.91656304233891,94.0,92.0
1997,9.75100040435791,,,61.6064914858441,28.5260016387161,9.86750687543979,97.0,95.0
1996,8.45499992370605,,,61.4524517587596,28.7283824912905,9.8191657499499,96.0,94.0
1995,8.7819995880127,,,61.2316880991212,28.9969565769183,9.77135532396056,93.0,96.0
1994,9.93400001525879,,,61.0216044141534,29.4137371740745,9.56465841177207,92.0,95.0
1993,12.7410001754761,,,60.7430090588843,29.8799350430021,9.37705589811367,92.0,96.0
1992,14.0799999237061,,,60.4204784355575,30.372321802785,9.20719976165749,94.0,95.0
1991,13.3870000839233,,,60.1020590930821,30.8420757666416,9.05586514027623,94.0,94.0
1990,,,,59.8192634442456,31.2548711849082,8.92586537084624,91.0,93.0
1989,,,,59.5156391229713,31.6171799481584,8.86718092887024,88.0,92.0
1988,,,,59.232506888611,31.969378921699,8.79811418969,86.0,92.0
1987,,,,58.9777081428044,32.2968318460177,8.72546001117797,88.0,92.0
1986,,,,58.7449744399393,32.59252810241,8.66249745765068,88.0,92.0
1985,,,,58.5230781736516,32.8596940621571,8.61722776419133,85.0,85.0
1984,,,,58.3877191515006,32.9964536684225,8.61582718007685,85.0,87.0
1983,,,91.75141,58.3005695506224,33.052660699214,8.64676975016362,85.0,89.0
1982,,,,58.2653246530261,33.044571642367,8.69010370460692,88.0,92.0
1981,,,,58.2722569462125,33.0222230001528,8.70552005363477,83.0,91.0
1980,,,,58.3143538132015,33.0228789119675,8.66276727483093,81.0,84.0
1979,,,,58.4951718542086,32.9805242553829,8.52430389040842,,
1978,,,,58.7179341372824,32.9482211233404,8.33384473937716,,
1977,,,,58.9835656507066,32.9099990265308,8.10643532276265,,
1976,,,,59.3193366851203,32.8035407813704,7.87712253350926,,
1975,,,,59.7430643916243,32.5872363270735,7.66969928130218,,
1974,,,,59.9834402427098,32.6091928524338,7.40736690485638,,
1973,,,,60.2763787554566,32.5593433051793,7.16427793936409,,
1972,,,,60.5658902673201,32.4983764294262,6.93573330325362,,
1971,,,,60.7442362466466,32.5456031337715,6.71016061958193,,
1970,,,,60.7465342502121,32.7713666002191,6.48209914956878,,
1969,,,,60.6141161460227,33.1118789752663,6.27400487871104,,
1968,,,,60.2800631161822,33.6439957444392,6.07594113937858,,
1967,,,,59.8324618524267,34.278198086751,5.8893400608223,,
1966,,,,59.4259924524526,34.8598435462842,5.71416400126314,,
1965,,,,59.1569266081386,35.2959482668271,5.54712512503428,,
1964,,,,58.8717826242533,35.7973983606347,5.33081901511203,,
1963,,,,58.7407339231739,36.1244961611046,5.13476991572149,,
1962,,,,58.7484821181999,36.2935888880086,4.95792899379151,,
1961,,,,58.8180492679194,36.3837117727396,4.79823895934098,,
1960,,,,58.8677395558317,36.4783933840658,4.6538670601025,,
