date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,0.575999975204468,,,,,,,
2018,0.617999970912933,,,56.1594652427714,40.2415842979397,3.59895045928894,93.0,85.0
2017,0.637000024318695,,,56.0737627724086,40.353814781798,3.57242244579342,84.0,83.0
2016,0.657999992370605,,,56.0249774795863,40.4274519806663,3.54757053974732,82.0,94.0
2015,0.669000029563904,16.2,,56.0474069750861,40.430065095056,3.52252792985784,75.0,87.0
2014,0.679000020027161,,,56.0042174903207,40.5001711865013,3.49561132317797,76.0,77.0
2013,0.694000005722046,,,55.9929708612795,40.5411176610611,3.46591147765938,76.0,83.0
2012,0.967999994754791,,,55.9958134240185,40.5722013512857,3.43198522469576,87.0,92.0
2011,1.28600001335144,,,55.9751145384944,40.634619894704,3.39026556680166,77.0,91.0
2010,1.65499997138977,,,55.909226103084,40.7516372681444,3.33913662877159,74.0,83.0
2009,2.01999998092651,,76.6,55.9211228674971,40.7874125792682,3.29146455323469,69.0,86.0
2008,1.81900000572205,,,55.8872377622378,40.8852511125238,3.2275111252384,71.0,85.0
2007,1.84700000286102,11.5,,55.8140905285574,41.0318776263279,3.15403184511473,90.0,88.0
2006,1.93499994277954,,,55.732126599013,41.1860446746681,3.08182872631881,99.0,99.0
2005,2.04200005531311,,,55.6667333449666,41.3148677003222,3.01839895471125,87.0,89.0
2004,2.09599995613098,,,55.5503457721154,41.4721539498276,2.97750027805705,87.0,90.0
2003,2.13899993896484,,,55.46724173801,41.5845482386576,2.94821002333245,82.0,84.0
2002,2.1340000629425,,,55.3971687886972,41.6760826030241,2.92674860827867,78.0,78.0
2001,2.08800005912781,,,55.3188628686808,41.7812258222784,2.89991130904082,83.0,84.0
2000,2.09100008010864,,,55.2229438278486,41.9211942034605,2.85586196869093,91.0,86.0
1999,2.10800004005432,,76.6,54.9725339030743,42.1852355410796,2.84223055584607,99.0,88.0
1998,2.06699991226196,,,54.7353036783357,42.4509781337265,2.81371818793784,66.0,70.0
1997,2.07100009918213,,,54.5017223729536,42.7248492759191,2.77342835112724,68.0,72.0
1996,2.08200001716614,,,54.2537271022372,43.0113957723876,2.73487712537515,90.0,72.0
1995,2.0699999332428,,,53.9886606862039,43.3053793548782,2.70595995891795,68.0,69.0
1994,2.06599998474121,,,53.5757742333537,43.7120828215677,2.7121429450786,60.0,68.0
1993,2.05100011825562,,,53.1121871907253,44.1561807813752,2.73163202789952,64.0,65.0
1992,1.97000002861023,,,52.619282110335,44.6197669661662,2.76095092349884,70.0,71.0
1991,1.92999994754791,,,52.1500717002307,45.0617245464181,2.78820375335121,76.0,76.0
1990,,,,51.7501106244348,45.4435558861819,2.80633348938326,70.0,77.0
1989,,16.3,,51.1781503073149,45.9808356854573,2.84101400722784,92.0,67.0
1988,,,,50.6434509038146,46.4905143539048,2.86603474228062,69.0,69.0
1987,,,,50.1767351064942,46.9421689266915,2.88109596681424,58.0,66.0
1986,,,,49.8032900942127,47.3039804617034,2.89272944408382,31.0,42.0
1985,,,,49.5213968122664,47.5741170214337,2.90448616629984,,38.0
1984,,,,49.3164869216977,47.7378020229398,2.94571105536247,,45.0
1983,,,,49.2577359276238,47.7461020824249,2.99616198995125,,27.0
1982,,,,49.3083705624333,47.6398576570216,3.05177178054511,,23.0
1981,,,,49.3933204434024,47.5026108401243,3.10406871647325,,35.0
1980,,,,49.4595438654325,47.3948799805679,3.14557615399964,,46.0
1979,,,,49.4453419493807,47.3914019027105,3.16325614790881,,
1978,,,,49.3694697972549,47.4530295640865,3.17750063865858,,
1977,,,,49.2693251238636,47.5429313579297,3.18774351820674,,
1976,,,,49.2425186566234,47.5545740507181,3.20290729265849,,
1975,,,,49.3722919101147,47.4048872297081,3.22282086017725,,
1974,,,,50.0496524329692,46.6711398588261,3.27920770820473,,
1973,,,,50.8658431164775,45.7984997629737,3.33565712054879,,
1972,,,,51.7374472622746,44.8699522462794,3.39260049144606,,
1971,,,,52.5529302728662,44.0028406013409,3.4442291257929,,
1970,,,,53.2411856474259,43.2592823712949,3.49953198127925,,
1969,,,,53.2493702770781,43.2151391849125,3.53549053800943,,
1968,,,,53.1635097177094,43.2603198537506,3.57617042853997,,
1967,,,,53.0612385336884,43.3232175175651,3.61554394874653,,
1966,,,,53.0296260044967,43.3410643232547,3.62930967224858,,
1965,,,,53.1019763770319,43.3114548006081,3.58656882235996,,
1964,,,,53.3477956296748,43.1466039967159,3.50560037360932,,
1963,,,,53.6984430059455,42.9547183284435,3.34683866561108,,
1962,,,,54.0938899552143,42.7871081253999,3.1190019193858,,
1961,,,,54.4447923017351,42.6782448219612,2.87696287630378,,
1960,,,,54.7174774499572,42.6316727337525,2.65084981629034,,
