date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,18.5629997253418,,,,,,,
2018,18.4680004119873,,,67.2887220132367,28.3192377277793,4.39204025898401,97.0,97.0
2017,18.6270008087158,,,67.1314280921066,28.5393977927049,4.32917411518854,94.0,96.0
2016,18.7889995574951,,,66.9987286207584,28.7247299127779,4.27654146646371,97.0,97.0
2015,18.8810005187988,,,66.8933980335961,28.8679193838258,4.23868258257814,98.0,97.0
2014,18.9559993743896,11.7,,66.9486518233075,28.831599061747,4.21974911494542,93.0,94.0
2013,19.0629997253418,,,66.988731654526,28.8001949256055,4.21107341986849,96.0,96.0
2012,19.0300006866455,,,67.0149519198033,28.7785001880444,4.20654789215222,98.0,98.0
2011,19.0049991607666,,,67.0409266901206,28.762361665316,4.19671164456348,98.0,98.0
2010,18.9990005493164,,,67.0725562199816,28.7530154511467,4.17442832887171,98.0,98.0
2009,18.8770008087158,,,66.8965064141021,28.9384028390032,4.16509074689468,98.0,98.0
2008,18.3729991912842,,,66.7184045284603,29.1428856258752,4.13870984566448,98.0,98.0
2007,18.4479999542236,5.6,,66.5100697313561,29.3927298161424,4.09720045250149,98.0,98.0
2006,18.6720008850098,,,66.2277012308064,29.7273322742536,4.04496649493993,98.0,98.0
2005,18.92799949646,,,65.8490632416643,30.1659155101547,3.98502124818103,97.0,98.0
2004,19.048999786377,,86.1,65.2748069491646,30.7694503510764,3.95574269975906,99.0,97.0
2003,19.1429996490479,,,64.6017549537438,31.480387940889,3.91785710536715,96.0,95.0
2002,19.1319999694824,,,63.8590339081508,32.268292916639,3.87267317521016,91.0,93.0
2001,19.0289993286133,,,63.1054105930871,33.0730108200104,3.82157858690253,93.0,94.0
2000,19.0340003967285,,,62.3817655118404,33.8534509194009,3.76478356875868,93.0,94.0
1999,19.0699996948242,,,61.6669377091339,34.6232490751387,3.70981321572744,92.0,94.0
1998,18.9769992828369,,,60.9949237797251,35.3536805483395,3.65139567193531,92.0,95.0
1997,18.9850006103516,,,60.3473774068695,36.064038208623,3.58858438450749,91.0,96.0
1996,19.007999420166,,,59.6713058392974,36.8098104691044,3.51888369159824,93.0,96.0
1995,18.9799995422363,4.2,,58.9348160906952,37.6243281701941,3.44085573911079,92.0,95.0
1994,18.9699993133545,,76.5,58.1523108215968,38.4721748757692,3.37551430263395,92.0,95.0
1993,18.9360008239746,,,57.3359357141009,39.3551137265771,3.30895055932189,91.0,96.0
1992,18.75,,,56.5184905668491,40.2398468248516,3.24166260829928,88.0,90.0
1991,18.6550006866455,,,55.7697851478861,41.054591722888,3.17562312922595,87.0,87.0
1990,,,,55.1403183610377,41.7480397983979,3.11164184056433,89.0,84.0
1989,,,,54.4643849220329,42.4819106945143,3.05370438345285,79.0,87.0
1988,,,,53.8698716961461,43.1333151678139,2.99681313604,76.0,84.0
1987,,,,53.3431555639368,43.71594206425,2.9409023718132,75.0,82.0
1986,,,,52.8508883374218,44.2631885018689,2.88592316070933,78.0,82.0
1985,,,,52.3724753670897,44.7954595264936,2.8320651064167,75.0,81.0
1984,,,60.16439,51.6697426946005,45.5208362525572,2.80942105284229,76.0,81.0
1983,,,,50.9898085284792,46.2141832948837,2.79600817663705,71.0,79.0
1982,,,,50.3528849971872,46.8568181047645,2.79029689804836,65.0,72.0
1981,,,,49.795491401618,47.4157957166254,2.7887128817566,66.0,67.0
1980,,,,49.3494883934168,47.862285236123,2.78822637046019,61.0,60.0
1979,,,,49.1021978351997,48.1004634244714,2.79733874032891,,
1978,,,,48.971817932505,48.2181657303078,2.81001633718719,,
1977,,,,48.9511756024926,48.223832955814,2.82499144169342,,
1976,,,,49.0219973456236,48.1372899223726,2.84071273200382,,
1975,,,,49.179797356585,47.9647005318057,2.85550211160926,,
1974,,,,49.3497545023667,47.7631649485511,2.88708054908218,,
1973,,,,49.5862808057579,47.4947084342108,2.91901076003135,,
1972,,,,49.8861864068159,47.1627375412999,2.95107605188422,,
1971,,,,50.2603958627487,46.7538482666755,2.98575587057581,,
1970,,,,50.7320745095209,46.2427924478071,3.02513304267208,,
1969,,,,51.1018104351757,45.7987452894534,3.0994442753709,,
1968,,,,51.4852106830621,45.3350172595632,3.17977205737465,,
1967,,,,51.8867919507238,44.8506208761936,3.26258717308264,,
1966,,,,52.3262125329118,44.3319031115778,3.34188435551036,,
1965,,,,52.8235637561977,43.7642285897585,3.41220765404378,,
1964,,,,53.1143255437471,43.357366630192,3.52830782606089,,
1963,,,,53.4386820070795,42.9238705775552,3.63744741536526,,
1962,,,,53.7844343579787,42.4795897377698,3.73597590425151,,
1961,,,,54.1018416350093,42.0777786900621,3.82037967492863,,
1960,,,,54.3670089483899,41.7472316328792,3.88575941873093,,
