date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,4.58500003814697,,,,,,,
2018,4.84600019454956,,99.73006,67.4112110994962,17.9140805801319,14.6747083203719,98.0,97.0
2017,5.21199989318848,,,68.1027136368961,17.6339713736985,14.2633149894054,98.0,97.0
2016,5.55900001525879,,,68.8251195317792,17.2909033046569,13.8839771635639,98.0,97.0
2015,5.57100009918213,,,69.5693060285516,16.8768178640644,13.5538761073839,98.0,97.0
2014,5.15999984741211,,,70.1777752619242,16.4598134801807,13.3624112578951,98.0,97.0
2013,5.45800018310547,,,70.7759294758889,15.9991741996936,13.2248963244175,98.0,97.0
2012,5.43599987030029,,,71.3175889432866,15.5425585690815,13.1398524876319,98.0,97.0
2011,6.53599977493286,,,71.7304266907395,15.1669569934245,13.1026163158361,98.0,97.0
2010,7.36899995803833,,99.68427,71.9663503454861,14.9272814134814,13.1063682410325,98.0,97.0
2009,8.30099964141846,,,72.002387297632,14.7803901978967,13.2172225044713,98.0,98.0
2008,6.20499992370605,,,71.8608092143818,14.7249396162329,13.4142511693853,99.0,98.0
2007,6.0019998550415,,,71.5790182265725,14.7688716722684,13.6521101011591,99.0,98.0
2006,7.05499982833862,,,71.2577342037478,14.9234644992998,13.8188012969524,99.0,98.0
2005,7.12400007247925,,,71.0029258565385,15.1738365153611,13.8232376281004,99.0,98.0
2004,7.76300001144409,,,70.5899334444253,15.6061227461346,13.8039438094401,98.0,97.0
2003,8.21000003814697,,,70.2284244418065,16.2198402192167,13.5517353389768,98.0,96.0
2002,7.875,,99.44097,69.9065893012946,16.9454921196537,13.1479185790517,98.0,97.0
2001,8.97799968719482,,,69.6057458290973,17.648696257903,12.7455579129997,97.0,96.0
2000,10.581000328064,,,69.3117579538986,18.2446642514425,12.443577794659,97.0,96.0
1999,13.03600025177,,,68.6984510833969,18.9816555953111,12.319893321292,97.0,95.0
1998,13.2609996795654,,,68.0871829216987,19.6017661545416,12.3110509237598,94.0,91.0
1997,11.8129997253418,,,67.5096542159113,20.1341143806392,12.3562314034496,91.0,88.0
1996,9.66499996185303,,,66.9757206564289,20.6961010025838,12.3281783409873,88.0,84.0
1995,9.44900035858154,,,66.4822955281445,21.3798568208675,12.137847650988,85.0,78.0
1994,8.13099956512451,,,66.296491134065,21.8050144186253,11.8984944473097,81.0,88.0
1993,5.88299989700317,,,66.254147807177,22.2209351557063,11.5249170371167,88.0,79.0
1992,5.18100023269653,,,66.3379323769208,22.5911368235189,11.0709307995603,83.0,73.0
1991,5.1399998664856,,,66.5236464169578,22.8353259140629,10.6410276689793,,
1990,,,,66.7953259167372,22.8975019114724,10.3071721717904,,
1989,,,97.98605,66.9359258809435,22.9968800167823,10.0671941022742,,
1988,,,,67.0699011039309,23.0039885082397,9.92611038782938,,
1987,,,,67.2066393658244,22.9265592504784,9.8668013836972,,
1986,,,,67.3839004854518,22.7630895409204,9.85300997362776,,
1985,,,,67.6228984596546,22.5197759073263,9.85732563301916,,
1984,,,,67.7511237667342,22.3020624420211,9.94681379124465,,
1983,,,,67.9076108281375,22.0098061684549,10.0825830034077,,
1982,,,,68.0612932088617,21.7128817408705,10.2258250502677,,
1981,,,,68.1503368994456,21.5398060030672,10.3098570974872,,
1980,,,,68.1503681734173,21.563425390873,10.2862064357097,,
1979,,,,68.1567151225729,21.6579944195172,10.1852904579099,,
1978,,,,68.097321188379,21.9396547877531,9.96302402386781,,
1977,,,,67.9985318137134,22.3485229305409,9.65294525574564,,
1976,,,,67.927740354574,22.7459621603672,9.32629748505887,,
1975,,,,67.9370542734704,23.0314388136789,9.03150691285065,,
1974,,,,67.6607784057675,23.5975180216059,8.74170357262662,,
1973,,,,67.3563021171284,24.1635648190067,8.4801330638649,,
1972,,,,67.0108227608418,24.7519542284875,8.23722301067069,,
1971,,,,66.5877162992584,25.4233648291729,7.98891887156869,,
1970,,,,66.064112857165,26.2167100569224,7.71917708591268,,
1969,,,,65.6135557395814,26.896696639729,7.48974762068961,,
1968,,,,65.1549383928105,27.5770376421046,7.26802396508491,,
1967,,,,64.7096216854269,28.2346947745159,7.05568354005725,,
1966,,,,64.2866829821,28.8571722543873,6.85614476351268,,
1965,,,,63.8924987954506,29.4366254922305,6.67087571231888,,
1964,,,,63.5963640979865,29.8826040546454,6.52103184736806,,
1963,,,,63.3101267679579,30.2969580965024,6.3929151355397,,
1962,,,,63.1165855909674,30.6020182107951,6.2813961982375,,
1961,,,,63.1724409626011,30.6465043147052,6.18105472269373,,
1960,,,,63.5467303792305,30.3693457254715,6.08392389529806,,
