date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,3.3989999294281,,,,,,,
2018,3.70799994468689,,,66.4302824033255,14.4119922134424,19.1577253832321,99.0,99.0
2017,4.1560001373291,,,67.0498733635751,14.3722655591988,18.5778610772262,99.0,99.0
2016,5.11499977111816,,,67.626637000505,14.3710201246286,18.0023428748664,99.0,99.0
2015,6.81300020217896,,,68.0825774553553,14.4486206324186,17.4688019122261,99.0,99.0
2014,7.72499990463257,,99.1,68.4188287373237,14.4735064009748,17.1076648617016,99.0,99.0
2013,10.1759996414185,,,68.6560694038381,14.5246815538417,16.8192490423201,99.0,99.0
2012,11.0030002593994,,,68.8124863270372,14.6051572743001,16.5823563986627,99.0,99.0
2011,11.0290002822876,,,68.9301695285215,14.7185034277584,16.3513270437201,99.0,99.0
2010,11.1719999313354,,,69.0477034703048,14.8598974350709,16.0923990946243,99.0,99.0
2009,10.0299997329712,,,68.9709530827991,14.9904427347765,16.0386041824243,99.0,99.0
2008,7.81699991226196,,,68.8878164611278,15.1597694404859,15.9524140983862,99.0,99.0
2007,7.4060001373291,,,68.8268201121113,15.3351571290491,15.8380227588397,99.0,99.0
2006,7.49399995803833,,,68.8182855951772,15.4615816595899,15.720132745233,99.0,99.0
2005,7.18900012969971,,,68.8644793240331,15.5167834183378,15.6187372576291,99.0,99.0
2004,5.83199977874756,,,68.7133792345232,15.7726151023088,15.5140056631681,99.0,99.0
2003,5.78999996185303,,,68.5581553210611,16.0046175348391,15.4372271440999,99.0,99.0
2002,5.60799980163574,,,68.4054924014606,16.2281702987907,15.3663372997486,99.0,99.0
2001,5.6710000038147,,,68.2483916876417,16.4890117172313,15.2625965951269,99.0,99.0
2000,6.56300020217896,,,68.0741082609698,16.8286954844804,15.0971962545498,99.0,99.0
1999,6.92899990081787,,,67.9479006413634,17.0544351014731,14.9976642571635,99.0,99.0
1998,8.92500019073486,,,67.8859551177176,17.2588199426398,14.8552249396426,99.0,99.0
1997,8.98999977111816,,,67.8564347023033,17.4665130067672,14.6770522909294,99.0,99.0
1996,10.0220003128052,,,67.7880557501689,17.7361852021006,14.4757590477305,99.0,99.0
1995,10.1680002212524,,,67.6528426748007,18.0867366707436,14.2604206544557,99.0,99.0
1994,10.8470001220703,,,67.3589544132415,18.4845105391785,14.1565350475801,99.0,99.0
1993,12.0979995727539,,,66.9197010618525,19.0458386885459,14.0344602496017,99.0,99.0
1992,9.94200038909912,,,66.4345893984517,19.682083103935,13.8833274976133,99.0,99.0
1991,9.0629997253418,,,66.1237151344165,20.1826412284647,13.6936436371188,99.0,99.0
1990,,,,66.1286441530067,20.4141373482879,13.4572184987054,99.0,99.0
1989,,,,65.950034292755,20.8137025657749,13.2362631414702,99.0,99.0
1988,,,,66.0718059238435,20.9889019576612,12.9392921184953,99.0,99.0
1987,,,,66.3528583763233,21.0382156824333,12.6089259412435,99.0,99.0
1986,,,,66.4717042241725,21.2107641094823,12.3175316663452,99.0,99.0
1985,,,,66.2105729684773,21.6708026055989,12.1186244259238,99.0,99.0
1984,,,,65.9195418105589,21.7916246261566,12.2888335632846,99.0,99.0
1983,,,,65.3478243835577,22.0343856890569,12.6177899273854,99.0,99.0
1982,,,,64.6873550919493,22.283688820865,13.0289560871856,99.0,99.0
1981,,,,64.2944327543128,22.3165611142848,13.3890061314025,99.0,99.0
1980,,,98.85829,64.3870546124587,22.0123493089174,13.6005960786239,99.0,99.0
1979,,,,64.5704504549484,21.7676267025054,13.6619228425462,,
1978,,,,65.1499445027519,21.2983466411704,13.5517088560778,,
1977,,,,65.9601946568826,20.7360705461032,13.3037347970143,,
1976,,,,66.6933605572573,20.3095665691777,12.997072873565,,
1975,,,,67.1611356939159,20.1469965174536,12.6918677886305,,
1974,,,,67.5080341435964,20.032227169791,12.4597386866127,,
1973,,,,67.6232092985659,20.1388031267533,12.2379875746808,,
1972,,,,67.5756846816725,20.4004647573404,12.0238505609871,,
1971,,,,67.5273406308361,20.664522763575,11.8081366055889,,
1970,,,,67.5945786773335,20.8225847606213,11.5828365620452,,
1969,,,,67.3424882136869,21.3046236966997,11.3528880896133,,
1968,,,,67.0790764338081,21.7990185588283,11.1219050073636,,
1967,,,,66.819121715292,22.2994146381825,10.8814636465255,,
1966,,,,66.5608239315211,22.8209854659384,10.6181906025405,,
1965,,,,66.2913200152727,23.3873353839147,10.3213446008127,,
1964,,,,66.0831324132408,23.8638298141107,10.0530377726484,,
1963,,,,65.9659216509352,24.2548852289123,9.77919312015251,,
1962,,,,65.9147299802584,24.5785915137433,9.50667850599826,,
1961,,,,65.8410365206849,24.9166540384907,9.24230944082437,,
1960,,,,65.682831126586,25.3279823985496,8.9891864748644,,
