date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,5.47300004959106,,,,,,,
2018,2.9779999256134,,,72.6703527985579,15.8600908600909,11.4695563413512,93.0,93.0
2017,4.09800004959106,,,73.2747425661702,15.8160585897819,10.909198844048,93.0,88.0
2016,4.18499994277954,,,73.7985577503641,15.7854298896043,10.4160123600317,88.0,89.0
2015,3.69400000572205,,,74.1591126833223,15.7919276782863,10.0489596383914,89.0,87.0
2014,3.85599994659424,,99.35989,74.2042472063312,15.8331588274877,9.96259396618114,90.0,90.0
2013,5.10400009155273,,,74.0845154765227,15.9201991071006,9.99528541637676,91.0,90.0
2012,5.57800006866455,2.2,99.13831,73.8570119102764,16.0623611318296,10.080626957894,91.0,92.0
2011,6.68200016021729,,,73.596697754736,16.2614692618389,10.141832983425,91.0,93.0
2010,7.44600009918213,,,73.3377532163459,16.5163392502498,10.1459075334043,97.0,90.0
2009,6.40000009536743,,,73.0874153572968,16.7520191491532,10.16056549355,90.0,85.0
2008,3.98000001907349,,,72.7969936475341,17.0490295026053,10.1539768498606,95.0,90.0
2007,5.07000017166138,,,72.4528925923989,17.4281428020772,10.1189646055239,96.0,92.0
2006,7.38000011444092,,,72.0364472603657,17.9176680699376,10.0458846696967,96.0,97.0
2005,7.28999996185303,3.2,,71.5584595747402,18.5161516632755,9.92538876198431,97.0,98.0
2004,8.17000007629395,,,70.6881233716551,19.3907857538906,9.92109087445438,96.0,98.0
2003,7.94999980926514,,,69.7528127796066,20.4005296560926,9.84665756430083,96.0,98.0
2002,6.80000019073486,,,68.8035842928704,21.4773001964947,9.71911551063489,94.0,97.0
2001,7.28999996185303,,,67.9131320942716,22.5160511123111,9.5708167934173,94.0,97.0
2000,8.46000003814697,,96.6538,67.1228303611667,23.4558938652634,9.42127577356997,89.0,95.0
1999,11.1400003433228,,,66.3839450200186,24.2393149367852,9.37674004319626,93.0,97.0
1998,10.0,,,65.7658955597819,24.9022053964007,9.33189904381744,93.0,97.0
1997,7.90000009536743,,,65.2522400706222,25.4713666623741,9.27639326700373,95.0,97.0
1996,7.90000009536743,,,64.8007992172786,26.0216397530897,9.1775610296317,90.0,97.0
1995,5.30000019073486,,,64.3884239886817,26.602285353835,9.00929065748329,91.0,96.0
1994,5.80000019073486,,,64.0220841358314,27.035928590192,8.94198727397658,85.0,86.0
1993,3.70000004768372,,,63.7610137021275,27.4180729721679,8.82091332570452,64.0,70.0
1992,3.70000004768372,,,63.6206464413556,27.7217131356224,8.65764042302206,73.0,84.0
1991,1.89999997615814,,,63.6269528348247,27.8970754619947,8.47597170318054,,
1990,,,,63.7923988744639,27.9160493352062,8.29155179032996,,
1989,,,96.37755,63.960097316438,27.9191366455085,8.1207660380535,,
1988,,,,64.2195876906405,27.8325590993946,7.94785320996489,,
1987,,,,64.5490127344518,27.6700989887628,7.78088827678536,,
1986,,,,64.9105657042392,27.4500531199759,7.63938117578481,,
1985,,,,65.2483048320913,27.2142133920459,7.53748177586286,,
1984,,,,65.3673322823905,27.0937057658732,7.53896195173629,,
1983,,,,65.4803147853867,26.9104928542866,7.60919236032675,,
1982,,,,65.5764460128243,26.71328623468,7.71026775249571,,
1981,,,,65.6033257306333,26.6248579895143,7.77181627985245,,
1980,,,,65.5243630387457,26.7316301162082,7.74400684504607,,
1979,,,,65.3813735923622,26.9449742574995,7.6736521501383,,
1978,,,,65.1102264681478,27.3847067559041,7.50506677594808,,
1977,,,,64.7774754174213,27.96085704462,7.26166753795872,,
1976,,,,64.4963712947432,28.4938907017732,7.00973800348366,,
1975,,,,64.3270847086427,28.8736199705993,6.79929532075796,,
1974,,,,63.8610142742609,29.4849245304686,6.6540611952705,,
1973,,,,63.3962689923271,30.0406987010451,6.56303230662782,,
1972,,,,62.8885579193916,30.6026186609472,6.50882341966121,,
1971,,,,62.2774655971322,31.2774110253167,6.44512337755113,,
1970,,,,61.5522499308174,32.1138461238946,6.333903945288,,
1969,,,,61.012959541974,32.7229704003497,6.26407005767631,,
1968,,,,60.5113421028319,33.3263923311842,6.1622655659839,,
1967,,,,60.1104000106796,33.8481000094897,6.04149997983071,,
1966,,,,59.8899338677786,34.1807712291976,5.92929490302386,,
1965,,,,59.8724986453243,34.2843835866057,5.84311776806993,,
1964,,,,60.0069526957262,34.134134531305,5.85891277296885,,
1963,,,,60.3809170492685,33.706888824707,5.91219412602456,,
1962,,,,60.9261214374383,33.0789800358616,5.9948985267001,,
1961,,,,61.5070288231474,32.4039894673278,6.08898170952471,,
1960,,,,62.0318114584623,31.7880265685722,6.18016197296545,,
