date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,8.0618462974617,2.7,,,,,,
2018,7.94773606636911,2.8,93.86706,67.0080926456052,24.5536012826226,8.43830607177221,88.9878188292107,84.9642662798772
2017,8.08183012313101,2.9,93.70474,66.8961741725323,24.9122118701025,8.19161395736519,86.7148740317042,85.7905728807602
2016,7.8078375300866,3.0,93.591,66.7621458586199,25.279994688249,7.95785945313111,92.3801636585918,89.41971732939
2015,6.69852939593265,3.1,93.12883,66.6116504422812,25.6479252085787,7.74042434914011,93.0019389828391,89.9702930841644
2014,6.14817829381027,3.2,92.94435,66.4318798343049,26.0337875066038,7.53433265909136,92.7543505011675,88.6365236786569
2013,6.3191935093585,3.3,92.50325,66.2276865990725,26.4238989612112,7.3484144397163,91.6443630426118,89.5907006312794
2012,6.39517395078895,3.4,92.4574,65.9981732635121,26.8231140624734,7.17871267401446,95.2192882012077,93.1880046336144
2011,6.48081639599912,3.6,92.23425,65.7402795633364,27.240269660928,7.01945077573563,94.5128364330839,92.8555127914009
2010,6.95804664607684,3.7,91.66744,65.4533028877673,27.6810099510308,6.8656871612019,93.4512586068762,93.2719609757248
2009,7.49167537813831,,91.69282,65.1468078832464,28.128261309525,6.72493080722867,94.1178856419054,93.7119172561299
2008,6.49806757166713,,91.31507,64.8202621896603,28.5857851885996,6.59395262174011,95.118406273828,92.1189168314196
2007,6.87049029115515,,91.04755,64.4830327103503,29.0466788061755,6.47028848347427,93.8759780157233,92.8185686736098
2006,7.24967760367763,,90.47414,64.1461199243893,29.5034929556369,6.35038711997379,94.3429817136965,93.4373238623474
2005,7.91831334731227,4.4,90.47019,63.815705889193,29.9531094172093,6.23118469359776,92.8516781286356,93.5893473217543
2004,8.38097123804437,,89.99261,63.4841926145565,30.3998847457911,6.11592263965242,93.218290331095,93.2276721739576
2003,8.92023367712882,,90.011,63.153565903326,30.8438129709396,6.00262112573441,93.9615617172135,92.5722224788416
2002,9.08492212386678,,89.24293,62.8217353255996,31.2872935083489,5.89097116605155,93.5232769268071,91.3354546036395
