date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,4.68699979782104,,,,,,,
2018,4.51100015640259,17.7,95.65856,67.5916370820079,26.5511973052634,5.85716561272863,75.0,79.0
2017,4.18499994277954,,,67.4031501634853,26.9149014961264,5.68194834038824,75.0,79.0
2016,4.30100011825562,,95.37697,67.2429803958788,27.2326833425639,5.52433626155731,76.0,79.0
2015,4.51399993896484,,95.21793,67.1655921852769,27.4509726744832,5.38343514023989,75.0,78.0
2014,4.04899978637695,,95.11622,66.9535676661474,27.7678502149642,5.2785821188884,75.0,78.0
2013,4.33599996566772,19.9,,66.7700526264127,28.037864984315,5.19208238927228,81.0,85.0
2012,4.46799993515015,,,66.607676400005,28.2747567352341,5.11756686476095,82.0,83.0
2011,5.15299987792969,,92.81191,66.4316750583878,28.5241929160663,5.04413202554593,80.0,81.0
2010,5.61399984359741,18.6,,66.2093843916999,28.8281015157429,4.96251409255717,78.0,81.0
2009,6.10599994659424,,92.5817,66.1197660488296,28.9128519070672,4.96738204410321,74.0,78.0
2008,7.20900011062622,,92.1923,66.003012310345,29.0445539245077,4.95243376514731,76.0,77.0
2007,8.0600004196167,19.6,,65.8362151967401,29.2449328883242,4.91885191493575,76.0,73.0
2006,7.55100011825562,,91.98227,65.6106420342572,29.5211351287845,4.86822283695836,79.0,72.0
2005,7.94500017166138,24.4,,65.3179695016299,29.8812653545037,4.80076514386639,77.0,72.0
2004,7.30299997329712,19.7,90.38479,65.1824123281424,29.9972856297329,4.82030204212473,76.0,71.0
2003,6.65700006484985,23.1,,65.0565536971995,30.1207934008502,4.82265290195039,74.0,71.0
2002,6.60400009155273,23.0,,64.9312679578045,30.2655594225692,4.8031726196263,72.0,70.0
2001,6.08199977874756,23.4,,64.7868243453215,30.4519831995178,4.76119245516071,76.0,76.0
2000,6.07800006866455,24.8,,64.6084658022563,30.692420513812,4.69911368393166,76.0,75.0
1999,6.30000019073486,22.8,,64.1686587996868,31.2415124520499,4.58982874826327,77.0,75.0
1998,5.46000003814697,25.8,,63.6652389131971,31.8556738224082,4.47908726439472,77.0,74.0
1997,4.67999982833862,,,63.1369106571043,32.4949987044589,4.36809063843676,77.0,73.0
1996,4.36999988555908,30.3,,62.6337808189953,33.1091297748306,4.25708940617413,79.0,72.0
1995,3.91599988937378,,,62.1825948415476,33.6722152864616,4.14518987199078,63.0,69.0
1994,3.49399995803833,,,61.6596910700079,34.2719254442387,4.06838348575333,66.0,68.0
1993,3.08899998664856,,,61.1788043746652,34.8275141612306,3.99368146410416,68.0,66.0
1992,2.67000007629395,29.8,,60.725485752924,35.3542194833438,3.92029476373218,65.0,64.0
1991,2.53999996185303,,,60.2650361104951,35.8876737946626,3.84729009484235,61.0,62.0
1990,,,81.51985,59.774875397574,36.4511625221603,3.77396208026571,58.0,60.0
1989,,31.0,,59.2540781435746,37.0111921862598,3.73472967016564,54.0,57.0
1988,,,,58.7254783591579,37.5727455670852,3.70177607375697,51.0,54.0
1987,,35.9,,58.2067744594186,38.1199649070295,3.67326063355195,48.0,50.0
1986,,,,57.7306783190714,38.6229365294951,3.64638515143348,45.0,47.0
1985,,,,57.3209807629782,39.0605568103725,3.61846242664924,26.0,27.0
1984,,,,56.843090924806,39.543367065072,3.61354201012192,13.0,13.0
1983,,,,56.4055681906108,39.9847335516049,3.60969825778423,6.0,6.0
1982,,,,56.0085420543017,40.387838589125,3.60361935657332,,1.0
1981,,,,55.6515363185121,40.7577663954617,3.59069728602625,,1.0
1980,,,67.31267,55.3386066649361,41.0946024328224,3.56679090224152,,
1979,,,,54.9764448395872,41.4626465294786,3.56090863093423,,
1978,,,,54.6627544690284,41.7937604664656,3.54348506450603,,
1977,,,,54.3995923951663,42.085558931785,3.51484867304868,,
1976,,,,54.181479742827,42.3410421829368,3.47747807423624,,
1975,,,,54.0080925628766,42.5589260763754,3.43298136074802,,
1974,,,,53.7729501491698,42.8122629264375,3.41478692439264,,
1973,,,,53.5718338807086,43.0366068474875,3.39155927180396,,
1972,,,,53.4273343729972,43.2088403482497,3.36382527875309,,
1971,,,,53.3804446319645,43.2861551305876,3.33340023744796,,
1970,,,,53.4608659410057,43.2376007570764,3.30153330191799,,
1969,,,,53.4742809819414,43.2213502959948,3.30436872206383,,
1968,,,,53.5933165388128,43.0955467481297,3.31113671305746,,
1967,,,,53.8122294735462,42.867710031999,3.3200604944548,,
1966,,,,54.1055661347132,42.5670164178695,3.3274174474173,,
1965,,,,54.4519924200033,42.217898037144,3.33010954285267,,
1964,,,,54.7640319066828,41.8569728148585,3.37899527845876,,
1963,,,,55.1295661371242,41.4407776886705,3.4296561742053,,
1962,,,,55.5411623790158,40.9799817391954,3.47885588178876,,
1961,,,,55.9963221985955,40.4819235734657,3.52175422793885,,
1960,,,,56.504116850179,39.9414922220662,3.55439092775486,,
