date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,13.4899997711182,,,,,
2018,10.8900003433228,66.8673769209477,24.6494101390807,8.4832129399716,96.0,98.0
2017,10.8190002441406,66.7415314649495,25.0027571472864,8.25571138776413,96.0,96.0
2016,10.83899974823,66.6257239905596,25.3242680116071,8.05000799783324,98.0,98.0
2015,10.2360000610352,66.5313462374332,25.5997889911536,7.86886477141321,97.0,97.0
2014,9.88000011444092,66.4312446568176,25.8684066566691,7.70034868651331,94.0,96.0
2013,8.73200035095215,66.3192750806047,26.1231482529537,7.55757666644162,98.0,98.0
2012,8.14900016784668,66.1887113443146,26.3768252422437,7.43446341344161,96.0,97.0
2011,8.79599952697754,66.0421168725512,26.6363294108036,7.32155371664516,98.0,97.0
2010,10.6599998474121,65.8864337057697,26.9018972558348,7.21166903839546,97.0,97.0
2009,12.5520000457764,65.6770922286592,27.2232727796043,7.09963499173649,97.0,96.0
2008,9.71000003814697,65.4618075075729,27.5454281939472,6.99276429847999,97.0,96.0
2007,8.86800003051758,65.2430889734346,27.8676386979547,6.88927232861076,96.0,96.0
2006,8.7180004119873,65.0019728954848,28.2124112506092,6.78561585390596,98.0,90.0
2005,10.6359996795654,64.7222853960525,28.6000042206975,6.67771038325008,91.0,90.0
2004,10.8380002975464,64.4543434929197,28.9742240556876,6.57143245139263,81.0,85.0
2003,10.5419998168945,64.1560427494865,29.3805260940324,6.46343115648104,75.0,68.0
2002,10.3579998016357,63.8411784524907,29.8087199355251,6.35010161198416,83.0,78.0
2001,8.38099956512451,63.5468727895986,30.2256972076829,6.22743000271855,91.0,88.0
2000,6.49499988555908,63.3046097233668,30.6034149737112,6.09197530292206,87.0,85.0
1999,7.68699979782104,62.9944979078191,31.0720722524333,5.93342983974752,82.0,79.0
1998,6.88800001144409,62.7001991662242,31.5420531489519,5.7577476848239,81.0,81.0
1997,6.84100008010864,62.4099392293533,32.0190106871054,5.57105008354125,79.0,79.0
1996,6.62900018692017,62.100999402894,32.5134397659153,5.38556083119071,72.0,72.0
1995,7.64400005340576,61.7598628304645,33.0300967458175,5.21004042371793,65.0,67.0
1994,8.57699966430664,61.3508005773866,33.5913565312221,5.05784289139132,76.0,87.0
1993,8.96199989318848,60.9216514393279,34.1541637698327,4.92418479083946,72.0,76.0
1992,8.50899982452393,60.4832632895602,34.7090459895315,4.80769072090831,78.0,77.0
1991,8.21000003814697,60.0421694952589,35.254761117632,4.70306938710907,73.0,72.0
1990,,59.6003839637282,35.7933513297786,4.60626470649326,78.0,84.0
1989,,59.1396984255523,36.3206297526666,4.53967182178108,71.0,79.0
1988,,58.6854341852121,36.8269730345154,4.48759278027247,82.0,86.0
1987,,58.2506472877085,37.2983510043771,4.45100170791432,67.0,86.0
1986,,57.855132867322,37.712106961182,4.43276017149591,64.0,45.0
1985,,57.5132764142226,38.0524524220398,4.4342711637376,61.0,55.0
1984,,57.0698477402336,38.4583871419959,4.47176511777044,62.0,56.0
1983,,56.6530529126893,38.8115964762489,4.53535061106179,63.0,56.0
1982,,56.2694703584505,39.1182514372332,4.61227820431631,64.0,58.0
1981,,55.9280351603415,39.3933313586027,4.67863348105581,52.0,64.0
1980,,55.6404041652656,39.6445367857824,4.71505904895198,27.0,42.0
1979,,55.4024544936355,39.8751445578237,4.72240094854075,,
1978,,55.2178506599145,40.0930618635703,4.68908747651522,,
1977,,55.0847338677153,40.2921312940791,4.62313483820553,,
1976,,54.9992215641438,40.4552604410991,4.5455179947572,,
1975,,54.9620877302586,40.5664239596359,4.47148831010556,,
1974,,54.8441954415608,40.7890397889429,4.36676476949623,,
1973,,54.7431710689187,40.9879410773857,4.26888785369559,,
1972,,54.6570703939822,41.1673123057777,4.1756173002401,,
1971,,54.5745159536658,41.341775931585,4.08370811474914,,
1970,,54.4904687862128,41.5167456252459,3.99278558854131,,
1969,,54.2613283829667,41.7984142891918,3.9402573278415,,
1968,,54.0138332205132,42.0925778519328,3.89358892755405,,
1967,,53.7975592826059,42.3547397881002,3.8477009292939,,
1966,,53.7006108330015,42.5072311011077,3.79215806589087,,
1965,,53.7820528425505,42.5003601524606,3.71758700498893,,
1964,,53.7750814939734,42.5888270174629,3.63609148856373,,
1963,,53.9471812427228,42.5221827707592,3.53063598651806,,
1962,,54.2606141256978,42.3297826467034,3.40960322759888,,
1961,,54.6063564348627,42.1024936662674,3.29114989886989,,
1960,,54.9079665387138,41.9016796709564,3.19035379032988,,
