date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,18.8810005187988,,,,,
2018,18.878999710083,67.8689060075673,22.5413071290525,9.58978686338024,99.0,97.0
2017,19.0470008850098,67.6054157902884,22.9424458466497,9.45213836306191,99.0,99.0
2016,19.2169990539551,67.3092208041367,23.3576042171041,9.33317497875917,99.0,99.0
2015,19.3150005340576,67.0392494594496,23.7191703008759,9.24158023967457,99.0,99.0
2014,19.3939990997314,66.8889685011161,24.1408768980627,8.97015460082123,99.0,98.0
2013,19.5069999694824,66.6559260554952,24.6165601811788,8.72751376332603,99.0,97.0
2012,19.4729995727539,66.3789366901831,25.1035182367317,8.51754507308526,94.0,96.0
2011,19.4479999542236,66.1296576683039,25.5225451456848,8.3477971860113,97.0,96.0
2010,19.443000793457,65.9387557156713,25.833448801441,8.22779548288763,99.0,99.0
2009,19.3159999847412,65.5886671530285,26.4805562994635,7.93077654750801,99.0,99.0
2008,18.7900009155273,65.2708200714068,27.034033563053,7.69514636554021,99.0,99.0
2007,19.0960006713867,64.9965904273945,27.5097218894561,7.49368768314934,99.0,99.0
2006,19.5590000152588,64.7173650819959,27.989097907056,7.29353701094813,99.0,99.0
2005,20.056999206543,64.3747583184488,28.5543300127055,7.07091166884564,97.0,99.0
2004,20.4160003662109,63.8519242111472,29.0788115600118,7.06926422884105,99.0,99.0
2003,20.7479991912842,63.3430570684785,29.6318520022894,7.02509092923213,94.0,99.0
2002,20.9720001220703,62.829680749697,30.2182299231246,6.95208932717837,99.0,99.0
2001,21.1000003814697,62.2859049455031,30.8371023948988,6.87699265959813,98.0,99.0
2000,21.0090007781982,61.690046760187,31.4814814814815,6.82847175833148,96.0,98.0
1999,20.951000213623,61.2400007424043,32.009688375805,6.75031088179068,87.0,95.0
1998,20.757999420166,60.7211435886495,32.5822580495543,6.69659836179627,99.0,99.0
1997,20.6720008850098,60.1399508781686,33.1952361091802,6.66481301265119,99.0,99.0
1996,20.6009998321533,59.5465659035341,33.8241831518115,6.62925094465437,99.0,99.0
1995,20.4780006408691,58.9595964270838,34.4517980284167,6.58860554449947,99.0,97.0
1994,20.3729991912842,58.365801967553,35.1216532627507,6.51254476969635,99.0,99.0
1993,20.2439994812012,57.7749391389668,35.7936926679811,6.43136819305212,99.0,99.0
1992,19.9599990844727,57.1838814265864,36.4696618805002,6.34645669291339,99.0,99.0
1991,19.7700004577637,56.5552627672209,37.1826751781473,6.26206205463183,99.0,99.0
1990,,55.8641286144915,37.959138104276,6.17673328123256,96.0,98.0
1989,,55.7573946259958,38.1896125001168,6.05299287388742,99.0,98.0
1988,,55.5729733788908,38.4757631509781,5.95126347013104,97.0,98.0
1987,,55.272600230393,38.8608766264423,5.86652314316469,91.0,97.0
1986,,54.870410675081,39.3348983529278,5.79469097199122,88.0,95.0
1985,,54.3873079057662,39.8752224752646,5.73746961896925,74.0,90.0
1984,,53.5917671205157,40.6064810799873,5.80175179949701,92.0,86.0
1983,,52.8243652457489,41.3318192406243,5.84381551362683,59.0,80.0
1982,,52.079095603192,42.0562118604287,5.86469253637928,40.0,67.0
1981,,51.3205240691266,42.8255961828524,5.85387974802094,,32.0
1980,,50.4981802995048,43.6877274625619,5.8140922379333,,26.0
1979,,49.7706951399412,44.4349667332337,5.79433812682516,,
1978,,49.0247930534869,45.2222458636027,5.75296108291032,,
1977,,48.3014503433946,46.021023326271,5.67752633033439,,
1976,,47.6513051751955,46.7629173044306,5.58577752037397,,
1975,,47.1075244088562,47.4200832096339,5.4723923815099,,
1974,,46.6653983554231,47.9918405309996,5.34276111357727,,
1973,,46.2942578362954,48.4797640294536,5.225978134251,,
1972,,45.9946169727498,48.9055592187044,5.09982380854583,,
1971,,45.7290881070269,49.292280114984,4.97863177798909,,
1970,,45.4595675568176,49.687876343789,4.85255609939343,,
1969,,45.4224723115398,49.8727224008574,4.70480528760272,,
1968,,45.3644176761183,50.0575218244569,4.57806049942478,,
1967,,45.2988823951605,50.237533750299,4.46358385454048,,
1966,,45.2527530695143,50.3883640380654,4.35888289242028,,
1965,,45.2383997395682,50.4947041657462,4.26689609468556,,
1964,,45.4230358003078,50.3859665613141,4.19099763837812,,
1963,,45.6186607757904,50.2434737167154,4.13786550749424,,
1962,,45.8425940387088,50.0606701346757,4.09673582661557,,
1961,,46.0842896956273,49.8448319926006,4.07087831177208,,
1960,,46.3329093446287,49.6066784395569,4.06041221581437,,
