date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,6.67399978637695,,,,,,,
2018,6.65700006484985,,91.32539,70.7321346133359,17.793692318012,11.4741730686522,99.0,97.0
2017,6.7519998550415,,,70.6909218591711,18.3573889738149,10.951689167014,89.0,94.0
2016,6.81400012969971,,93.15784,70.6552602695217,18.9017050159882,10.4430347144901,92.0,96.0
2015,7.40999984741211,,92.7076,70.6456597134001,19.400280756136,9.95405953046395,99.0,97.0
2014,7.46700000762939,,92.47476,70.6938772263999,19.8919954984869,9.41412727511323,98.0,97.0
2013,7.32200002670288,,91.49003,70.7510920369715,20.3380933719489,8.91081459107955,99.0,98.0
2012,7.47200012207031,,91.76601,70.7749894693846,20.7826480987453,8.44236243187011,99.0,98.0
2011,7.44700002670288,,89.24984,70.6802922275154,21.3075902420309,8.01211753045369,99.0,98.0
2010,7.65399980545044,,,70.4277798478311,21.9448617938948,7.62735835827414,99.0,99.0
2009,7.25699996948242,,,70.1763919513887,22.4906771833558,7.33293086525546,99.0,99.0
2008,7.17000007629395,,,69.7677327312546,23.1342524825259,7.09801478621954,98.0,99.0
2007,8.47500038146973,,,69.2817587319443,23.8121905617118,6.90605070634393,98.0,97.0
2006,9.03999996185303,,,68.8852355163184,24.3742920912084,6.74047239247319,99.0,97.0
2005,9.52400016784668,,,68.6847740962993,24.7267805398186,6.58844536388209,98.0,97.0
2004,8.33699989318848,,,68.4349543505388,25.056079863319,6.50896578614221,98.0,98.0
2003,8.30500030517578,,,68.3728786081651,25.1964029598162,6.43071843201869,91.0,99.0
2002,8.20499992370605,,,68.4133624893078,25.2394717310195,6.34716577967269,84.0,88.0
2001,9.13899993896484,,,68.3647188204875,25.3834228007475,6.25185837876502,90.0,92.0
2000,9.22299957275391,,84.30309,68.1025528521827,25.7562576731117,6.14118947470563,84.0,88.0
1999,9.33100032806396,,,67.9667124315441,26.0545061391286,5.97878142932729,80.0,85.0
1998,9.3430004119873,,,67.7178848399917,26.4856691464648,5.79644601354349,85.0,89.0
1997,9.43099975585938,,,67.4240560070702,26.9794825584418,5.59646143448802,87.0,90.0
1996,9.5290002822876,,,67.2502600818951,27.3572001527215,5.39253976538336,61.0,89.0
1995,9.59000015258789,13.0,,67.3148024272752,27.4838682240117,5.20132934871305,89.0,93.0
1994,9.58199977874756,,,67.1002758188625,27.796850836118,5.10287334501951,85.0,89.0
1993,9.55500030517578,,,66.9825558533104,28.000567999767,5.01687614692261,84.0,88.0
1992,9.41600036621094,,,66.8884054384481,28.1783378087383,4.9332567528136,84.0,88.0
1991,9.34500026702881,,,66.6871950574623,28.4779945322101,4.83481041032759,88.0,91.0
1990,,,79.86866,66.3048790189683,28.985630779605,4.70949020142669,76.0,85.0
1989,,,,65.9532590149886,29.4340431066802,4.61269787833113,80.0,85.0
1988,,,,65.4952470933035,30.0105084549679,4.49424445172859,73.0,86.0
1987,,,,64.9657631982046,30.6729516646638,4.36128513713164,69.0,84.0
1986,,,,64.4220198010513,31.3503941740229,4.22758602492575,71.0,86.0
1985,,21.1,,63.8989251419132,31.9989328208773,4.1021420372095,67.0,88.0
1984,,,,63.2449992605466,32.7543099212805,4.00069081817289,55.0,85.0
1983,,,,62.5808732154319,33.5100752930762,3.90905149149185,53.0,89.0
1982,,,,61.9355804273874,34.2418585649393,3.82256100767323,34.0,94.0
1981,,,,61.3234853573725,34.9436491699461,3.73286547268138,,82.0
1980,,,,60.7449450379957,35.6221487716233,3.63290619038105,,89.0
1979,,,,60.5815945613424,35.9825024039774,3.43590303468026,,
1978,,,,60.2029598398842,36.5484458121539,3.24859434796192,,
1977,,,,59.5115578107381,37.413804319542,3.07463786971984,,
1976,,,,58.5799990958498,38.5016908710605,2.91831003308969,,
1975,,,,57.5658672668237,39.6599010772116,2.77423165596479,,
1974,,,,56.7310483802107,40.5258693808312,2.74308223895805,,
1973,,,,56.0119467988335,41.2801429547291,2.7079102464374,,
1972,,,,55.3458470201783,41.9816987329892,2.67245424683247,,
1971,,,,54.5873144052273,42.7819027677531,2.6307828270196,,
1970,,,,53.6478708098945,43.7733607117749,2.57876847833058,,
1969,,,,52.9960169556157,44.4409591781004,2.56302386628386,,
1968,,,,52.3300164177312,45.1297401193289,2.54024346293998,,
1967,,,,51.6916842936874,45.7935982058666,2.51471750044598,,
1966,,,,51.2147961219045,46.2932377627012,2.49196611539426,,
1965,,,,51.005396363926,46.5185155684767,2.47608806759726,,
1964,,,,50.7384556845052,46.7834914249993,2.47805289049547,,
1963,,,,50.6722050695901,46.8448527003199,2.48294223008998,,
1962,,,,50.7473116970713,46.7649430118444,2.48774529108424,,
1961,,,,50.852447186858,46.6608251294097,2.4867276837323,,
1960,,,,50.9185285967307,46.6053455712907,2.47612583197858,,
