date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,4.67399978637695,,,,,
2018,4.84800004959106,66.7004859083869,14.2979476320233,19.0015664595899,94.0,85.0
2017,5.49900007247925,66.812507305921,14.2309193719975,18.9565733220815,96.0,90.0
2016,6.01399993896484,66.9201962982639,14.1706567545806,18.9091469471555,95.0,87.0
2015,5.72300004959106,67.0395429709195,14.1199793516511,18.8404776774295,96.0,93.0
2014,5.61999988555908,67.1662479887325,14.174134269909,18.6596177413585,96.0,98.0
2013,5.33500003814697,67.2728360722279,14.2541848947002,18.4729790330719,92.0,95.0
2012,4.86499977111816,67.3589166697149,14.366588894886,18.2744944353991,88.0,92.0
2011,4.56400012969971,67.4248692937991,14.522030576444,18.0531001297569,84.0,89.0
2010,4.82000017166138,67.4849514545213,14.7166647502856,17.798383795193,80.0,86.0
2009,5.30100011825562,67.5603329549989,14.9344360330757,17.5052310119254,76.0,83.0
2008,4.12799978256226,67.6229858016489,15.2035021864089,17.1735120119422,83.0,83.0
2007,4.85799980163574,67.6808154984937,15.4962684049303,16.8229160965761,79.0,85.0
2006,5.24300003051758,67.7482754787581,15.7617493928737,16.4899751283683,80.0,83.0
2005,5.62799978256226,67.8309232884845,15.9717579495132,16.1973187620023,75.0,86.0
2004,5.83400011062622,67.8431945263396,16.1838208403388,15.9729846333216,74.0,83.0
2003,4.77899980545044,67.8734889036641,16.3321571867984,15.7943539095375,79.0,84.0
2002,4.84899997711182,67.900457955658,16.4492037039678,15.6503383403742,78.0,83.0
2001,4.00699996948242,67.8768837953466,16.603060505217,15.5200556994364,79.0,84.0
2000,4.68699979782104,67.7829460784338,16.8271478135089,15.3899061080573,75.0,81.0
1999,4.69799995422363,67.6389463171117,17.0241803835072,15.3368732993811,65.0,74.0
1998,5.52299976348877,67.4178745313112,17.2787509093962,15.3033745592926,78.0,82.0
1997,5.14900016784668,67.1880282977106,17.5340687444945,15.2779029577949,90.0,90.0
1996,5.2810001373291,67.0603251764217,17.6944031096565,15.2452717139218,87.0,90.0
1995,4.34700012207031,67.0927636765451,17.7173787480815,15.1898575753734,60.0,90.0
1994,3.53500008583069,67.1791442756822,17.6077412837639,15.2131144405539,60.0,90.0
1993,4.25,67.4049294445093,17.3840731081744,15.2109974473162,60.0,90.0
1992,3.58999991416931,67.7016391278025,17.125098631287,15.1732622409105,60.0,90.0
1991,3.42000007629395,67.9672098540778,16.9524467749371,15.0803433709852,60.0,90.0
1990,,68.1482101966235,16.9303163446574,14.9214734587191,60.0,90.0
1989,,68.1998035014828,17.0145026937886,14.7856938047286,60.0,90.0
1988,,68.1958756156285,17.2240704858699,14.5800538985016,60.0,90.0
1987,,68.1254640445944,17.5219966300807,14.352539325325,60.0,90.0
1986,,67.9756702375865,17.8379527455175,14.186377016896,60.0,90.0
1985,,67.7444704228622,18.1192766571922,14.1362529199456,40.0,90.0
1984,,67.2162094979121,18.5258146360341,14.2579758660538,30.0,90.0
1983,,66.5232427501301,18.9718091379019,14.504948111968,25.0,90.0
1982,,65.7307554240027,19.4565875240276,14.8126570519697,25.0,90.0
1981,,64.9551785893456,19.9761510040156,15.0686704066388,25.0,90.0
1980,,64.2834352551831,20.5211549601091,15.1954097847078,,90.0
1979,,63.606035481769,21.1076199112509,15.2863446069801,,
1978,,63.0595565486534,21.6870512033744,15.2533922479722,,
1977,,62.6354926605851,22.2432147601229,15.1212925792921,,
1976,,62.2843388782958,22.7783428038272,14.937318317877,,
1975,,61.9680769929229,23.3031352808421,14.728787726235,,
1974,,61.6538054545526,23.721494986422,14.6246995590254,,
1973,,61.4199694625983,24.0821525778996,14.4978779595021,,
1972,,61.2876704052978,24.3637975775865,14.3485320171157,,
1971,,61.2907498205379,24.5348421395593,14.1744080399028,,
1970,,61.4445070200668,24.5848089716147,13.9706840083185,,
1969,,61.6737613154947,24.497288934086,13.8289497504194,,
1968,,62.0393707762227,24.2886324615949,13.6719967621824,,
1967,,62.5035976591591,23.9991748196709,13.4972275211699,,
1966,,63.0032751923223,23.6942754861104,13.3024493215673,,
1965,,63.5021172711117,23.4106914593771,13.0871912695112,,
1964,,63.9757136452671,23.1167442635436,12.9075420911893,,
1963,,64.4127236298004,22.8656587835072,12.7216175866924,,
1962,,64.811823889142,22.6583741719277,12.5298019389302,,
1961,,65.2010183455766,22.4609071229347,12.3380745314888,,
1960,,65.6154934274448,22.2327821342129,12.1517244383423,,
