date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,3.83028007557277,5.3,,,,,,
2018,3.78843549920883,5.5,95.6076,69.4880949556083,19.7675470402693,10.7443580041224,91.823795807992,91.3429894489621
2017,3.89991121712525,5.8,95.46465,69.8110137431796,19.888505714385,10.3004805424354,91.9538530598898,92.7801540912474
2016,3.98654297990489,6.0,95.25384,70.1169632436927,20.0031455172457,9.87989123906165,92.8181750066581,93.7935466719169
2015,4.07916265893565,6.2,95.13715,70.3886287481491,20.1068863857966,9.50448486605439,92.7166818633444,91.8368657604189
2014,4.03926710058566,6.5,94.91781,70.5617044420937,20.2394927697869,9.19880278811939,92.7880162423163,92.2045517099994
2013,4.07011487563967,6.8,94.42047,70.6741667299205,20.382776815113,8.94305645496655,94.2041438944875,92.809464568424
2012,4.07486039135283,7.0,94.31349,70.7330940813126,20.539607303077,8.72729861561046,94.2404728133051,94.5985038984804
2011,4.15979760842538,7.3,94.07541,70.756112603821,20.7097269035585,8.53416049262053,94.0386266481074,94.1602859972618
2010,4.21724489826164,7.7,94.26817,70.7525470074603,20.8961363592899,8.35131663324977,93.2234170193128,93.4574688573514
2009,4.44895569336966,,94.225,70.6749759558308,21.1210643383794,8.20395970578977,93.0175446025889,93.7848196397288
2008,4.35512721039875,,93.93316,70.5684684441632,21.3545045639812,8.07702699185569,92.0284706086943,92.3906010394815
2007,4.27599740746371,,93.66029,70.407661472722,21.6324517508122,7.95988677646581,89.7506702539259,89.090066643263
2006,4.32510182521139,,92.67141,70.141704146258,22.0194396308586,7.83885622288337,90.1802279216359,89.001922096146
2005,4.44684091516167,9.5,92.24886,69.754067995081,22.5415200992599,7.70441190565905,86.4132863391217,85.4131087860033
2004,4.41036183000205,,91.86688,69.2909211604903,23.1226406992895,7.58643814022027,86.3747402229453,85.3452857419757
2003,4.46598122799533,,91.30444,68.6905140704929,23.8559108261678,7.45357510333935,84.5994430292348,84.4806834315389
2002,4.24964636573065,,90.90913,68.0372632967463,24.6547222651285,7.30801443812519,83.9621267767885,82.7348573637395
2001,3.94763241385314,,90.52139,67.4895170016792,25.3482788729094,7.16220412541136,84.3448744240151,84.3484564707869
2000,3.53757551787272,11.6,90.31353,67.1389050075608,25.8395259651788,7.02156902726038,83.7478988226656,83.498083724511
1999,3.62935019177824,,89.79081,66.6929015897951,26.4308330158796,6.87626539432534,83.8402972283688,82.7398943670526
1998,3.52746428258528,,89.43336,66.4319570005776,26.830290317722,6.73775268170031,83.0247537979692,81.9363070468962
1997,3.25086107182451,,89.07652,66.286432481164,27.1127301597214,6.60083735911454,82.5748996682995,81.5695935917285
1996,3.11424388846352,,84.02238,66.0716134470116,27.4742038660148,6.45418268697355,83.3415077725564,81.8445206080192
1995,2.98689347655056,14.4,83.5124,65.6513591584018,28.0600498217352,6.28859101986297,78.9634655800943,78.9528570436296
1994,2.88801293725138,,83.00355,65.459144172135,28.3752097545692,6.16564607329576,76.0866562460273,81.8056859915672
1993,2.71472416661931,,82.48622,65.1884180623319,28.7697648660176,6.0418170716505,78.7601373602045,83.4211877664799
1992,2.43198509210787,,82.05791,64.8792068840078,29.1992478629411,5.92154525305114,82.3096547552899,85.3069219282034
1991,2.43486993642663,,81.58446,64.6360926953544,29.549990275795,5.81391702885059,86.0028006449013,88.5350433024648
1990,,17.6,80.41609,64.5413033564682,29.7342299268085,5.72446671672328,89.4437061738809,90.4566094321233
1989,,,80.51106,64.226606812996,30.1360116220865,5.63738156491748,85.5518514432346,87.588925678321
1988,,,79.86816,63.8998043447463,30.5372599647246,5.56293569052905,82.345201275622,84.3647211807413
1987,,,75.96392,63.53855639356,30.9670645933833,5.49437901305682,67.8357254824027,68.9321645486447
1986,,,74.78719,63.1331989071627,31.444695410803,5.42210568203433,56.9831708061989,69.0645659978652
1985,,,73.93725,62.6957785359758,31.9645856329571,5.33963583106712,69.0729881196179,65.1544973290672
1984,,,73.02135,62.0549422988813,32.6911134823216,5.25394421879713,61.8765173113106,57.6461591662149
1983,,,72.06401,61.3782715175598,33.4605824042893,5.16114607815087,56.9272988341105,47.1993770275306
1982,,,70.87751,60.6848095313376,34.2549784027346,5.06021206592783,,
1981,,,70.11669,59.9694635618802,35.0814507484982,4.94908568962166,,
1980,,,68.51948,59.2161873255738,35.9592310976554,4.82458157677078,,
1979,,,68.05797,58.5647760171217,36.7130389261509,4.72218505672738,,
1978,,,66.98686,57.9597718032239,37.424476078081,4.61575211869504,,
1977,,,65.95391,57.4291497260489,38.0632557610042,4.5075945129469,,
1976,,,65.75903,56.9932262978877,38.60556249435,4.40121120776228,,
1975,,,,56.6592498520517,39.042028426926,4.2987217210223,,
1974,,,,56.4088401753673,39.3571289211208,4.23403090351184,,
1973,,,,56.2693572296812,39.5566464098525,4.17399636046627,,
1972,,,,56.2239266263167,39.6565254976445,4.11954787603883,,
1971,,,,56.217807542239,39.7206922301517,4.06150022760929,,
1970,,,,56.2577190060158,39.7431914398241,3.99908955416011,,
1969,,,,56.1491429674024,39.8921802588927,3.95867677370497,,
1968,,,,55.9785266173671,40.1139549706831,3.90751841194985,,
1967,,,,55.8249316845923,40.3230854797994,3.85198283560826,,
1966,,,,55.7904115809762,40.4167843260553,3.79280409296837,,
1965,,,,55.9756712465578,40.2883915515886,3.73593720185357,,
1964,,,,55.9440918390892,40.2681352652747,3.78777289563605,,
1963,,,,56.1016563698797,40.0608741040895,3.83746952603078,,
1962,,,,56.3992694545217,39.7217464854768,3.8789840600015,,
1961,,,,56.6677238814028,39.4389782327694,3.89329788582782,,
1960,,,,56.7658454578154,39.3699709326384,3.86418360954627,,
