date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,6.93499994277954,,,,,,,
2018,8.43200016021729,,,65.0426269817306,14.5119400058464,20.445433012423,93.0,93.0
2017,11.2080001831055,,,65.5395821564065,14.4380264493861,20.0223913942074,89.0,92.0
2016,13.1029996871948,,,65.9528270908012,14.4314905519695,19.6156823572293,90.0,93.0
2015,16.1749992370605,,,66.2131450168373,14.540971453438,19.2458835297247,93.0,94.0
2014,17.2900009155273,,,66.4022096518586,14.6913226892557,18.9064676588857,94.0,95.0
2013,17.2509994506836,,,66.4945594605806,14.9440045568931,18.5614359825263,94.0,96.0
2012,15.9350004196167,,,66.5665319173403,15.2322528712408,18.2012152114189,95.0,96.0
2011,13.6780004501343,,99.12536,66.7222106425102,15.423133111482,17.8546562460078,96.0,96.0
2010,11.6199998855591,,,66.9971454415439,15.4426182920476,17.5602362664085,96.0,97.0
2009,9.20199966430664,,,67.0546181941481,15.5187521422332,17.4266296636187,95.0,96.0
2008,8.52999973297119,,,67.1162945856258,15.4762079806352,17.407497433739,96.0,96.0
2007,9.90900039672852,,,67.1632481559573,15.3963872395772,17.4403646044655,96.0,96.0
2006,11.1300001144409,,,67.1403505600949,15.4470932742622,17.4125561656429,95.0,96.0
2005,12.5979995727539,,,67.0216109517051,15.7308560096737,17.2475330386212,96.0,96.0
2004,13.6639995574951,,,66.9626372242683,15.9484675910529,17.0888951846788,96.0,96.0
2003,13.923999786377,,,66.8908688861319,16.3156329782326,16.7934981356355,94.0,94.0
2002,15.0530004501343,,,66.8456405763776,16.756589643885,16.3977697797374,95.0,95.0
2001,15.8219995498657,,98.14668,66.9025821929073,17.123438235511,15.9739795715817,94.0,94.0
2000,16.0639991760254,,,67.1123682412787,17.3219288291187,15.5657029296026,93.0,93.0
1999,13.5590000152588,,,67.2253865588137,17.5475160986232,15.2270973425631,92.0,93.0
1998,11.3920001983643,,,67.3990801679554,17.7223615715998,14.8785582604448,91.0,93.0
1997,9.71000003814697,,,67.5995349926011,17.8876714571372,14.5127935502618,91.0,92.0
1996,9.68000030517578,,,67.7682382606962,18.1143450943499,14.1174166449539,92.0,91.0
1995,10.4519996643066,,,67.8718826122008,18.4427584157395,13.6853589720597,92.0,90.0
1994,10.9630002975464,,,68.0380642976957,18.7067379191434,13.2551977831609,90.0,87.0
1993,11.0959997177124,,,68.1866330831171,18.9848810163962,12.8284859004866,90.0,85.0
1992,10.9750003814697,,,68.3316141480567,19.2611785427084,12.4072073092349,90.0,83.0
1991,11.1400003433228,,96.70155,68.4825618807383,19.5273826508093,11.9900554684524,,
1990,,,,68.6350566350122,19.7892376099527,11.5757057550351,,
1989,,,,68.611655205132,20.0621340961899,11.3262106986781,,
1988,,,,68.5944099334643,20.3208550548612,11.0847350116744,,
1987,,,,68.5756504995323,20.5533199766044,10.8710295238634,,
1986,,,,68.5556489855946,20.7237816877686,10.7205693266368,,
1985,,,,68.5333082279341,20.8119094585652,10.6547823135007,,
1984,,,,68.3253466387383,20.9083291093445,10.7663242519172,,
1983,,,,68.0877477239018,20.9301454038814,10.9821068722168,,
1982,,,,67.8334089993721,20.9157291289278,11.2508618717001,,
1981,,,,67.5774258945142,20.9414684104601,11.4811056950257,,
1980,,,,67.3400056109766,21.0548853555685,11.6051090334549,,
1979,,,,67.2247118847263,21.1456517031236,11.62963641215,,
1978,,,,67.134329465632,21.3155584590572,11.5501120753107,,
1977,,,,67.0786268415473,21.537216511004,11.3841566474487,,
1976,,,,67.0869095031498,21.7413639621239,11.1717265347263,,
1975,,,,67.1834115515966,21.8809176098738,10.9356708385296,,
1974,,,,67.219813567686,22.1088173703201,10.6713690619939,,
1973,,,,67.3123835599518,22.3184944947884,10.3691219452598,,
1972,,,,67.4210168505169,22.5415290746181,10.037454074865,,
1971,,,,67.4668577086452,22.8427632149571,9.69037907639764,,
1970,,,,67.403861523425,23.2578345417315,9.33830393484349,,
1969,,,,67.2393901338127,23.7204324598115,9.04017740637579,,
1968,,,,66.9993377107758,24.2447294239815,8.75593286524271,,
1967,,,,66.7275471480549,24.7916713854187,8.48078146652637,,
1966,,,,66.4929061582931,25.3032764428558,8.20381739885116,,
1965,,,,66.3415819593003,25.7415990074206,7.91681903327918,,
1964,,,,66.0815546988749,26.2132670288512,7.70517827227393,,
1963,,,,65.8455908901509,26.6611296263363,7.49327948351285,,
1962,,,,65.6597170687165,27.0542249285592,7.28605800272427,,
1961,,,,65.5628663851749,27.3408449917028,7.09628862312235,,
1960,,,,65.5593439447984,27.5099311053788,6.93072494982272,,
