date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,8.36999988555908,,,,,,,
2018,8.25699996948242,,,64.0753347716682,31.4215408068559,4.50312442147583,63.0,47.0
2017,8.36200046539307,,,63.8521268358002,31.8295185484893,4.31835461571047,67.0,48.0
2016,8.4689998626709,,,63.4900253784946,32.3642136030449,4.1457610184606,62.0,42.0
2015,8.5310001373291,,,62.9526596274308,33.0555544442844,3.99178592828478,53.0,41.0
2014,8.58100032806396,,,62.1925965293355,33.9634661665182,3.84393730414627,54.0,43.0
2013,8.65299987792969,,,61.2661740879429,35.019029330242,3.71479658181509,58.0,41.0
2012,8.63099956512451,,,60.3672876798975,36.0282493305888,3.6044629895137,61.0,45.0
2011,8.61400032043457,,,59.6717170699012,36.8212461782821,3.50703675181667,80.0,72.0
2010,8.60999965667725,10.4,,59.1962309331447,37.39033426239,3.41343480446533,82.0,80.0
2009,8.14000034332275,,,58.6360957646026,37.9746686212824,3.38923561411501,82.0,80.0
2008,10.9399995803833,,,58.3456728060605,38.2758297289233,3.37849746501628,81.0,79.0
2007,8.42000007629395,,,58.1537895632081,38.4732532344138,3.37295720237804,81.0,80.0
2006,8.17000007629395,10.0,,57.8457146652824,38.7884932351511,3.36579209956652,81.0,80.0
2005,8.91399955749512,,,57.3164812537062,39.3293436106707,3.35417513562312,81.0,80.0
2004,9.5939998626709,,80.84452,57.1216567360292,39.5327079999944,3.3456352639764,82.0,81.0
2003,10.2799997329712,,,56.7664916434561,39.892274651348,3.34123370519593,83.0,83.0
2002,10.9849996566772,,82.88825,56.3226939860338,40.3383461815273,3.33895983243888,84.0,84.0
2001,11.6300001144409,11.1,,55.9213365221407,40.7397796125276,3.33888386533172,80.0,82.0
2000,9.49899959564209,6.0,,55.6452780502263,41.0141755014732,3.34054644830054,84.0,84.0
1999,7.59999990463257,,,55.0800503434966,41.5974349919773,3.32251466452604,86.0,86.0
1998,7.45900011062622,,,54.5628984759921,42.1398484101282,3.29725311387972,87.0,87.0
1997,7.37599992752075,,,54.0695956512537,42.6654377411317,3.26496660761463,84.0,87.0
1996,7.30200004577637,,,53.5353394321405,43.2382716663565,3.22638890150305,85.0,88.0
1995,7.19999980926514,11.3,,52.9152363683309,43.9028232701953,3.18194036147383,85.0,89.0
1994,7.5,,,52.2955632481644,44.5551893713161,3.14924738051949,86.0,89.0
1993,7.40000009536743,11.5,,51.6515798810356,45.2315549817944,3.11686513716993,86.0,90.0
1992,7.0460000038147,,,51.0118510004388,45.9030155684142,3.08513343114697,84.0,89.0
1991,6.75,,,50.4195928008808,46.5268078618843,3.05359933723494,84.0,89.0
1990,,,,49.9008570587693,47.0778683661023,3.02127457512837,87.0,91.0
1989,,,,49.4770722003264,47.5301570041631,2.9927707955105,86.0,94.0
1988,,,,49.1236378719781,47.9102311096161,2.96613101840581,52.0,59.0
1987,,,,48.8392683928987,48.2192708786278,2.94146072847353,37.0,42.0
1986,,,,48.6199541414462,48.4601525662034,2.91989329235046,64.0,86.0
1985,,,,48.4637932834941,48.6341250218808,2.90208169462519,27.0,29.0
1984,,,,48.2873927832268,48.8088126268514,2.9037945899218,23.0,25.0
1983,,,,48.172207500528,48.9141044227766,2.91368807669542,19.0,21.0
1982,,,,48.1086735486032,48.961625204492,2.92970124690479,22.0,15.0
1981,,,55.6545,48.0814075575193,48.9707766827759,2.94781575970477,14.0,14.0
1980,,,,48.0830440900195,48.9522296723666,2.9647262376139,13.0,13.0
1979,,,,48.1387344084937,48.8674181427805,2.99384744872584,,
1978,,,,48.205272336392,48.7715107375854,3.02321692602266,,
1977,,,,48.2878984061953,48.660138904448,3.05196268935665,,
1976,,,,48.4041001393005,48.5161255228257,3.07977433787379,,
1975,,,,48.5663203247894,48.3277762399157,3.10590343529492,,
1974,,,,48.5603741334311,48.2831187543568,3.15650711221216,,
1973,,,,48.5808949351158,48.2129701239768,3.20613494090739,,
1972,,,,48.613712568607,48.1329137145833,3.2533737168097,,
1971,,,,48.6253010832529,48.0788122462565,3.29588667049062,,
1970,,,,48.59891464365,48.0691015143434,3.33198384200653,,
1969,,,,48.3905810803239,48.2069532605055,3.40246565917061,,
1968,,,,48.125090551327,48.4059934028094,3.46891604586362,,
1967,,,,47.8650201804306,48.6039705890038,3.53100923056556,,
1966,,,,47.729274013793,48.6803573981776,3.59036858802942,,
1965,,,,47.7974598451519,48.5556947459185,3.64684540892964,,
1964,,,,47.8614843348584,48.4089874192744,3.72952824586719,,
1963,,,,48.1479730650377,48.0396437008679,3.81238323409431,,
1962,,,,48.6090229727806,47.4998882148048,3.8910888124146,,
1961,,,,49.1032839350973,46.941334582549,3.9553814823537,,
1960,,,,49.5275184584626,46.476121632566,3.99635990897149,,
