date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,2.68600010871887,,,,,
2018,2.5,68.8454739132406,20.419572570427,10.7349535163324,90.0,99.0
2017,2.70600008964539,69.096909886067,20.5385030551443,10.3645870587887,93.0,89.0
2016,2.97199988365173,69.3693922587764,20.6218240947763,10.0087836464473,86.0,97.0
2015,2.21099996566772,69.6537617271193,20.6786258472424,9.66761242563824,89.0,96.0
2014,2.22399997711182,69.9402133820728,20.6960057841443,9.36378083378293,96.0,92.0
2013,2.46000003814697,70.2337957439704,20.6871817525705,9.07902250345903,91.0,92.0
2012,3.45300006866455,70.5172963796615,20.6728935269356,8.80981009340291,85.0,92.0
2011,3.24799990653992,70.7695381902711,20.68010399812,8.55035781160893,92.0,90.0
2010,3.77500009536743,70.9817512669908,20.7224049747505,8.29584375825869,92.0,90.0
2009,3.54800009727478,71.1450266100399,20.7926990832217,8.06227430673843,94.0,90.0
2008,2.39599990844727,71.2290300910728,20.9353315434751,7.83563836545214,91.0,90.0
2007,2.42899990081787,71.2223079045375,21.1620458083642,7.61564628709826,91.0,88.0
2006,2.73399996757507,71.123885944689,21.4702420846317,7.4058719706793,89.0,92.0
2005,3.11800003051758,70.9409626826646,21.8508725786771,7.20816473865833,93.0,95.0
2004,3.40000009536743,70.5611790503696,22.3987945335445,7.04002641608591,95.0,94.0
2003,3.66199994087219,70.0759372962209,23.0386760561844,6.8853866475947,88.0,91.0
2002,3.7590000629425,69.4806582770454,23.7773965658038,6.74194515715077,87.0,96.0
2001,3.60500001907349,68.763211369327,24.6299243806384,6.6068642500346,91.0,91.0
2000,3.57399988174438,67.9326016668863,25.5913847814747,6.47601355163899,90.0,90.0
1999,3.72099995613098,67.0302935361289,26.5898587978951,6.37984766597597,88.0,90.0
1998,3.52900004386902,66.0173021213526,27.6930636960597,6.28963418258771,90.0,91.0
1997,3.6340000629425,64.9729967424642,28.8242708644217,6.20273239311409,88.0,90.0
1996,3.72699999809265,64.0173066814891,29.86762344847,6.11506987004085,88.0,89.0
1995,3.79099988937378,63.2057885504704,30.7725243182906,6.02168713123904,84.0,89.0
1994,3.79999995231628,62.4859946219348,31.5463537998591,5.96765157820603,86.0,85.0
1993,3.8659999370575,61.9641432725214,32.1222949849471,5.91356174253146,87.0,81.0
1992,3.52900004386902,61.5789980132338,32.5644486097084,5.85655337705782,83.0,87.0
1991,3.17000007629395,61.1861658461496,33.0244088575164,5.78942529633399,93.0,82.0
1990,,60.6880918766112,33.6047517189194,5.70715640446935,70.0,82.0
1989,,60.4498304416761,33.8731606446597,5.67700891366418,59.0,77.0
1988,,60.197832003076,34.1671697865637,5.63499821036031,72.0,82.0
1987,,59.9901552144296,34.4233475452077,5.58649724036262,68.0,79.0
1986,,59.9614156387503,34.494976681221,5.54360768002866,42.0,70.0
1985,,60.1884156423435,34.2958339207971,5.5157504368594,32.0,75.0
1984,,60.2275698353525,34.2652505380608,5.50717962658669,10.0,65.0
1983,,60.4239102832776,34.067646043173,5.50844367354936,,60.0
1982,,60.6671309440903,33.825199550008,5.50766950590168,,54.0
1981,,60.7596487423127,33.7556931459015,5.48465811178575,,62.0
1980,,60.5919000243376,33.9812895945956,5.42681038106687,,26.0
1979,,60.2559327743674,34.4092491390927,5.3348180865399,,
1978,,59.6343058474237,35.1546853614134,5.2110087911629,,
1977,,58.8337124667537,36.0988903130449,5.06739722020146,,
1976,,58.0877898599853,36.9865779864931,4.92563215352154,,
1975,,57.5456804387221,37.6567853949211,4.79753416635672,,
1974,,56.8302035237578,38.5069438520893,4.6628526241529,,
1973,,56.2718302257615,39.1852425128054,4.54292726143318,,
1972,,55.7989786558913,39.7705487658759,4.43047257823281,,
1971,,55.2150634952356,40.4805276743386,4.30440883042582,,
1970,,54.3827748159431,41.4665312685115,4.1506939155454,,
1969,,54.1271423175336,41.8861357297271,3.98672195273937,,
1968,,53.7893950869955,42.4000988402387,3.81050607276575,,
1967,,53.4386399131032,42.9309310607575,3.63042902613931,,
1966,,53.2249729933193,43.3126236786308,3.46240332804985,,
1965,,53.2504439328447,43.4364295844087,3.31312648274667,,
1964,,53.1962203070419,43.4621482296399,3.34163146331817,,
1963,,53.2826051859758,43.3416223440037,3.37577247002054,,
1962,,53.4414474649237,43.1459301988422,3.41262233623404,,
1961,,53.5886163331476,42.9668438908533,3.44453977599911,,
1960,,53.6967306973404,42.8370278037546,3.46624149890504,,
