date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,6.47599983215332,,,,,
2018,6.34600019454956,62.3226896122783,17.5817854599214,20.0955249278002,97.0,97.0
2017,6.71799993515015,62.5134176068078,17.495166026983,19.9914163662092,97.0,97.0
2016,6.98999977111816,62.7714681374261,17.3883365475441,19.8401953150298,97.0,98.0
2015,7.43200016021729,63.0971791970261,17.2943025821945,19.6085182207794,98.0,98.0
2014,7.95300006866455,63.5249255297932,17.0804026482927,19.3946718219141,97.0,97.0
2013,8.05200004577637,64.0384773741279,16.8414255081297,19.1200971177424,97.0,98.0
2012,7.97599983215332,64.5603518124427,16.6298885485746,18.8097596389827,98.0,98.0
2011,7.80399990081787,64.9851638003065,16.5135300437005,18.5013061559929,97.0,98.0
2010,8.60999965667725,65.273507353649,16.5079261627694,18.2185664835815,97.0,98.0
2009,8.35099983215332,65.4316340006273,16.5939607350388,17.9744052643339,97.0,98.0
2008,6.2350001335144,65.4307812500677,16.8204634951953,17.748755254737,96.0,98.0
2007,6.16099977493286,65.33321895955,17.1180775076643,17.5487035327857,96.0,98.0
2006,7.06599998474121,65.2601068692136,17.3439465972748,17.3959465335117,97.0,98.0
2005,7.48600006103516,65.2888166704154,17.4045758961293,17.3066074334553,96.0,98.0
2004,6.69299983978271,65.1255069987122,17.6498951021806,17.2245978991072,96.0,99.0
2003,5.55499982833862,64.9763233519181,17.8050538483434,17.2186227997385,95.0,99.0
2002,4.96500015258789,64.8270260999405,17.9103793307932,17.2625945692663,95.0,99.0
2001,4.73000001907349,64.6093025540154,18.0866311454987,17.304066300486,94.0,99.0
2000,5.46600008010864,64.2740192126679,18.422295882292,17.3036849050401,91.0,99.0
1999,7.60699987411499,64.0934960723986,18.5528620211651,17.3536419064363,89.0,99.0
1998,8.94099998474121,63.8947933726291,18.7114016608108,17.3938049665601,94.0,99.0
1997,10.3590002059937,63.7195926012079,18.8532835080252,17.4271238907669,96.0,99.0
1996,9.54699993133545,63.6274237681522,18.9082840634094,17.4642921684384,96.0,99.0
1995,8.89700031280518,63.65018865106,18.8413973079596,17.5084140409804,97.0,99.0
1994,9.57999992370605,63.6761991099578,18.7174153358504,17.6063855541919,97.0,99.0
1993,9.32999992370605,63.7672440679857,18.5304162356507,17.7023396963635,97.0,99.0
1992,5.72200012207031,63.8997285287066,18.3198917706509,17.7803797006425,96.0,99.0
1991,3.24300003051758,64.0589361073337,18.1172194714125,17.8238444212538,96.0,99.0
1990,,64.251339732175,17.9249231737483,17.8237370940768,96.0,99.0
1989,,64.3448373224702,17.8636857036346,17.7914769738952,95.0,99.0
1988,,64.4377230047253,17.8556294446629,17.7066475506117,95.0,99.0
1987,,64.5165523183791,17.9043459632616,17.5791017183593,94.0,99.0
1986,,64.5635313296177,18.0068930322985,17.4295756380837,94.0,99.0
1985,,64.5733753929931,18.1547042159688,17.2719203910381,94.0,99.0
1984,,64.5128074777829,18.3893775388349,17.0978149833822,94.0,99.0
1983,,64.4089494521595,18.6612737704896,16.9297767773509,93.0,99.0
1982,,64.2886753887573,18.9532890925844,16.7580355186583,91.0,99.0
1981,,64.177953185475,19.2610936073095,16.5609532072155,92.0,99.0
1980,,64.0893864583186,19.5893432902799,16.3212702514015,88.0,99.0
1979,,64.0145069827083,19.8570771600926,16.1284158571991,,
1978,,63.9771551839741,20.1120180771434,15.9108267388825,,
1977,,63.9836401660709,20.3462738593537,15.6700859745755,,
1976,,64.0451359310657,20.5430602916195,15.4118037773148,,
1975,,64.1719631002252,20.6899189249195,15.1381179748553,,
1974,,64.3502519217105,20.7888017178438,14.8609463604457,,
1973,,64.5798529319037,20.8431034013208,14.5770436667755,,
1972,,64.8520112011344,20.8602424943713,14.2877463044944,,
1971,,65.1504676564729,20.853991696675,13.995540646852,,
1970,,65.4610302577954,20.8381564748782,13.7008132673264,,
1969,,65.6828625103631,20.8278704040954,13.4892670855416,,
1968,,65.912009107664,20.8002269361529,13.2877639561831,,
1967,,66.1204100048413,20.7890342026639,13.0905557924948,,
1966,,66.2772058087208,20.8329246213962,12.8898695698831,,
1965,,66.3841347291578,20.9340105114171,12.681854759425,,
1964,,66.354158400256,21.1502290310704,12.4956125686735,,
1963,,66.2271044703521,21.4641974658312,12.3086980638166,,
1962,,66.0434119842746,21.8351683988239,12.1214196169015,,
1961,,65.8837151457581,22.1783779168124,11.9379069374295,,
1960,,65.8082552950247,22.4325072371786,11.7592374677967,,
