date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,11.0170001983643,,,,,
2018,11.1330003738403,60.1938283684959,36.7842840794279,3.02188755207627,98.0,96.0
2017,11.2740001678467,60.564872591683,36.4524133731099,2.98271403520705,98.0,96.0
2016,11.4180002212524,60.9115586064374,36.1293410032967,2.95910039026596,97.0,96.0
2015,11.5010004043579,61.2156359075224,35.8394720244598,2.94489206801775,97.0,96.0
2014,11.5690002441406,61.3776263254085,35.6308070210557,2.99156665353582,98.0,97.0
2013,11.6660003662109,61.4176783478534,35.5326808994154,3.04964075273125,92.0,96.0
2012,11.6359996795654,61.3377296159221,35.5437542500891,3.11851613398884,94.0,94.0
2011,11.6140003204346,61.1873190161494,35.6115159317753,3.20116505207528,98.0,96.0
2010,11.6090002059937,61.0225530907509,35.6772875180972,3.30015939115184,94.0,93.0
2009,11.5,60.5980540012679,35.9946219513404,3.40732404739168,89.0,93.0
2008,11.3859996795654,60.1056598330358,36.3634320998956,3.53090806706861,86.0,86.0
2007,11.7959995269775,59.5476471227887,36.7994860868521,3.65286679035923,85.0,86.0
2006,12.3549995422363,58.904655152763,37.3470351474095,3.74830969982754,82.0,83.0
2005,12.9630002975464,58.1754493564231,38.0253931136855,3.79915752989143,85.0,84.0
2004,13.4530000686646,57.2591153113395,38.9225996860886,3.8182850025719,92.0,86.0
2003,13.9250001907349,56.3093408944398,39.9040013012213,3.78665780433894,91.0,85.0
2002,14.2959995269775,55.3825059706386,40.89781226218,3.71968176718143,89.0,85.0
2001,14.5699996948242,54.557504273553,41.7922064890901,3.65028923735695,88.0,85.0
2000,14.96399974823,53.8745380924245,42.5250159217456,3.60044598582993,88.0,83.0
1999,15.3999996185303,53.2493384845991,43.0816837730064,3.66897774239455,79.0,82.0
1998,16.5,52.7708188024398,43.4814218032753,3.74775939428489,83.0,79.0
1997,13.8999996185303,52.4151182009311,43.7623570638917,3.82252473517721,84.0,81.0
1996,13.3999996185303,52.1252940558213,44.0088321422987,3.86587380188008,79.0,75.0
1995,10.3000001907349,51.8631490023088,44.2767931640418,3.86005783364933,70.0,80.0
1994,8.80000019073486,51.7601789135625,44.3451830171573,3.89463806928023,73.0,81.0
1993,6.19999980926514,51.7446809271425,44.3622788990071,3.89304017385039,81.0,64.0
1992,2.09999990463257,51.8244999449341,44.3083990641335,3.86710099093248,68.0,72.0
1991,1.89999997615814,52.0207457278132,44.137683936874,3.84157033531273,,
1990,,52.3472249401663,43.8176097796024,3.83516528023129,,
1989,,52.4521376639506,43.726001840045,3.82186049600437,,
1988,,52.5960030544859,43.5622551447472,3.84174180076698,,
1987,,52.7523935786979,43.3588177709258,3.88878865037628,,
1986,,52.9147008154971,43.1333649789592,3.95193420554367,,
1985,,53.0901168005268,42.8853533699647,4.02452982950852,,
1984,,53.0944646147115,42.7803860411746,4.12514934411385,,
1983,,53.0744097565596,42.6808453571799,4.24474488626053,,
1982,,53.0083484389397,42.6168666725439,4.3747848885164,,
1981,,52.8614181034172,42.6413909000177,4.49719099656513,,
1980,,52.6199312447285,42.7841532055494,4.59591554972211,,
1979,,52.2678247788679,43.0604058400016,4.6717693811305,,
1978,,51.8572049433646,43.4277667477583,4.71502830887706,,
1977,,51.4365337939476,43.8349484109226,4.72851779512981,,
1976,,51.0795228423019,44.1908194968993,4.72965766079873,,
1975,,50.8328514120417,44.4349518319546,4.73219675600372,,
1974,,50.3670546703183,44.8104018594079,4.82254347027384,,
1973,,49.9643306382802,45.121851847111,4.91381751460883,,
1972,,49.6023504137523,45.4005776396996,4.99707194654808,,
1971,,49.2448880335239,45.6996774944354,5.05543447204074,,
1970,,48.8934021863365,46.0288992859305,5.07769852773295,,
1969,,48.8012725586583,46.1377506722971,5.06097676904455,,
1968,,48.7805569611418,46.1982283796595,5.02121465919864,,
1967,,48.8869014327339,46.1481309251976,4.96496764206858,,
1966,,49.2259695142107,45.8656809001787,4.90834958561063,,
1965,,49.866156265173,45.2721408888189,4.86170284600816,,
1964,,50.5880805518638,44.5879398637323,4.82397958440393,,
1963,,51.6078521366135,43.5916692260707,4.80047863731577,,
1962,,52.8493579912849,42.3613526760125,4.78928933270261,,
1961,,54.1357785111994,41.0815632563796,4.78265823242096,,
1960,,55.3335355327067,39.8909656649173,4.77549880237599,,
