date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,6.41300010681152,,,,,
2018,6.51200008392334,64.9837758535624,30.2797653698662,4.73645877657144,97.0,96.0
2017,6.59499979019165,64.4805718406787,30.903560432074,4.61586772724733,90.0,88.0
2016,7.0,63.9657980456026,31.5236156351791,4.51058631921824,95.0,95.0
2015,7.57800006866455,63.4804797566307,32.1026340068655,4.41688623650373,96.0,94.0
2014,8.24400043487549,62.8569245484851,32.8161170005037,4.32695845101113,95.0,95.0
2013,8.34899997711182,62.2397061163097,33.5105505980359,4.24974328565437,99.0,95.0
2012,8.38500022888184,61.6266272189349,34.1878698224852,4.18550295857988,96.0,98.0
2011,8.42599964141846,60.9934683272922,34.8782843836396,4.12824728906815,98.0,95.0
2010,8.47999954223633,60.3084375310112,35.6126575369654,4.07890493202342,98.0,96.0
2009,8.45899963378906,59.8042300297151,36.2790993310133,3.91667063927158,97.0,97.0
2008,8.18000030517578,59.2742395452753,36.9444272430685,3.78133321165623,96.0,94.0
2007,8.51000022888184,58.7255246216872,37.605885795502,3.6685895828108,96.0,96.0
2006,9.39000034332275,58.1720323071167,38.2598368167948,3.56813087608855,99.0,98.0
2005,10.9099998474121,57.6212121212121,38.9023960535589,3.47639182522904,95.0,96.0
2004,10.6590003967285,57.0801869050719,39.3430113126754,3.5768017822527,97.0,97.0
2003,10.3859996795654,56.5923726454486,39.7416720794284,3.66595527512295,96.0,96.0
2002,10.039999961853,56.1579095808338,40.091775987316,3.75031443185023,88.0,89.0
2001,9.06999969482422,55.7540686026589,40.4162893089158,3.82964208842521,94.0,96.0
2000,10.8599996566772,55.3508683258193,40.741564401674,3.90756727250672,96.0,91.0
1999,12.8400001525879,55.0082012485983,40.9857398697843,4.00605888161749,82.0,87.0
1998,14.3100004196167,54.5760150101631,41.3022706346311,4.12171435520578,84.0,87.0
1997,12.6800003051758,54.021121039805,41.7248849174113,4.25399404278365,85.0,86.0
1996,13.8199996948242,53.3973902950427,42.2083270930058,4.39428261195147,81.0,85.0
1995,12.4799995422363,52.8181365751366,42.6554504911506,4.52641293371279,83.0,83.0
1994,11.1000003814697,52.678500595002,42.8669178897263,4.45458151527172,82.0,88.0
1993,9.77999973297119,52.5978888990092,43.0382244891763,4.36388661181447,80.0,85.0
1992,9.65100002288818,52.5709639571026,43.1578189003932,4.27121714250427,69.0,74.0
1991,9.58500003814697,52.5328575614248,43.2746640994517,4.19247833912352,76.0,82.0
1990,,52.4099982938065,43.459947108002,4.13005459819144,86.0,91.0
1989,,52.1434138737334,43.7447198164267,4.11186630983981,71.0,79.0
1988,,51.8265299282794,44.0629398753268,4.11053019639386,59.0,61.0
1987,,51.4806103717301,44.3999541073887,4.11943552088114,53.0,85.0
1986,,51.192441970183,44.6605491602189,4.14700886959804,85.0,82.0
1985,,51.0401950024557,44.7771963546183,4.18260864292601,49.0,58.0
1984,,50.618970108577,45.1215177084698,4.25951218295322,43.0,53.0
1983,,50.2830152353326,45.3819101282232,4.33507463644415,43.0,59.0
1982,,49.9676567656766,45.6237623762376,4.40858085808581,51.0,61.0
1981,,49.5486765244026,45.9902687610967,4.46105471450063,40.0,44.0
1980,,48.9563317262669,46.5526690021158,4.49099927161736,21.0,47.0
1979,,48.6628215562082,46.7803687059906,4.55680973780121,,
1978,,48.3222394128018,47.0902745295578,4.58748605764041,,
1977,,48.0221039645519,47.3870164757754,4.59087955967268,,
1976,,47.8501187595729,47.5711632518665,4.5787179885606,,
1975,,47.7952874080744,47.6422032117665,4.56250938015909,,
1974,,47.8146633462039,47.6798647444538,4.50547190934223,,
1973,,47.9055485946757,47.6410351601776,4.45341624514672,,
1972,,48.0684231222965,47.5304758159654,4.4011010617381,,
1971,,48.2991834477895,47.3480083017477,4.35280825046277,,
1970,,48.5906270972811,47.1165965526837,4.29277635003519,,
1969,,48.4567461282397,47.2610492952432,4.28220457651705,,
1968,,48.4133343672724,47.3035731210312,4.28309251169644,,
1967,,48.4550811060235,47.2642246122174,4.28069428175913,,
1966,,48.5463707280492,47.180992619825,4.2726366521258,,
1965,,48.6519850356675,47.0990114871041,4.24900347722839,,
1964,,48.8614423347466,46.8928581823827,4.2456994828707,,
1963,,49.1294277385088,46.6365161135737,4.23405614791742,,
1962,,49.468085106383,46.3248582929434,4.20705660067362,,
1961,,49.9149974129647,45.9056207300719,4.17938185696335,,
1960,,50.5746002780674,45.2771984706291,4.14820125130344,,
