date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,4.19000005722046,,,,,
2018,4.2810001373291,67.1355868778783,27.706022482501,5.15839063962068,97.0,98.0
2017,4.37200021743774,66.625937004745,28.2245879874421,5.14947500781286,97.0,98.0
2016,4.34999990463257,66.1113230721407,28.7530634255702,5.13561350228916,97.0,98.0
2015,4.37799978256226,65.6185771379833,29.2780668854543,5.1033559765625,97.0,98.0
2014,4.39499998092651,65.1132097229035,29.8125546807414,5.07423559635511,94.0,97.0
2013,4.42600011825562,64.63338144714,30.3437442561577,5.02287429670233,91.0,96.0
2012,4.05499982833862,64.1737351452583,30.8751483941945,4.95111646054724,88.0,94.0
2011,3.70499992370605,63.7144014235542,31.4196976858643,4.86590089058153,93.0,96.0
2010,3.37899994850159,63.2412346689419,31.9869405089994,4.77182482205879,88.0,94.0
2009,5.0,62.8273980055631,32.4716806013443,4.70092139309264,93.0,97.0
2008,4.26700019836426,62.4272166721284,32.9566033945506,4.61617993332098,92.0,96.0
2007,3.88800001144409,62.0420956972664,33.4386396121653,4.51926469056832,89.0,94.0
2006,3.59100008010864,61.6762718123105,33.9096773162544,4.41405087143509,83.0,94.0
2005,4.25,61.3315634736609,34.3645689638772,4.30386756246183,88.0,93.0
2004,4.29300022125244,60.8780583466836,34.9082674114762,4.21367424184024,81.0,99.0
2003,4.32000017166138,60.4328883899392,35.4410519177519,4.12605969230887,76.0,87.0
2002,3.96399998664856,59.9974655430937,35.9636068413609,4.03892761554541,75.0,83.0
2001,3.58599996566772,59.5799464583788,36.471044195675,3.94900934594612,77.0,85.0
2000,3.26999998092651,59.1888760718162,36.9570187197413,3.85410520844256,74.0,82.0
1999,3.08500003814697,58.6959388520062,37.5472154643198,3.75684568367396,71.0,80.0
1998,2.86299991607666,58.214282905067,38.1231576728982,3.66255942203478,71.0,77.0
1997,2.68099999427795,57.7471007875762,38.6832130714699,3.56968614095387,72.0,78.0
1996,2.50999999046326,57.2958206214688,39.2283014664216,3.47587791210963,69.0,77.0
1995,2.45799994468689,56.8647719070421,39.7562150120261,3.3790130809318,79.0,69.0
1994,2.41199994087219,56.3804730668449,40.2834019570901,3.33612497606501,78.0,84.0
1993,2.35999989509583,55.9147736335265,40.7933804533746,3.29184591309888,74.0,74.0
1992,2.26699995994568,55.4788998532593,41.2759475263045,3.24515262043614,69.0,66.0
1991,2.20000004768372,55.0906524066245,41.7136071588925,3.19574043448295,68.0,74.0
1990,,54.7631616095366,42.0939436294103,3.14289476105309,65.0,69.0
1989,,54.3504214493325,42.5232451059852,3.12633344468224,53.0,49.0
1988,,54.0045505307,42.8873626527516,3.10808681654833,13.0,16.0
1987,,53.7180498161186,43.1952959534944,3.08665423038706,6.0,9.0
1986,,53.4709321796806,43.4679589301165,3.06110889020292,3.0,4.0
1985,,53.2561990890173,43.7128817652664,3.03091914571632,1.0,2.0
1984,,52.9583707551669,43.979889233597,3.06174001123614,1.0,1.0
1983,,52.676896577003,44.2389763612024,3.08412706179453,1.0,1.0
1982,,52.4304870767781,44.4731860542507,3.09632686897116,1.0,1.0
1981,,52.2601634646718,44.641980375703,3.09785615962525,,1.0
1980,,52.2016872257509,44.7096328126959,3.08867996155325,,
1979,,52.009617814846,44.8864332070645,3.10394897808944,,
1978,,51.8825426078017,45.0065508255848,3.11090656661352,,
1977,,51.8270562459898,45.0665897269591,3.10635402705101,,
1976,,51.8537506799669,45.0587301488278,3.08751917120521,,
1975,,51.9938079791025,44.9523402127365,3.05385180816096,,
1974,,52.031991745162,44.9630505892935,3.00495766554456,,
1973,,52.0628946680933,44.9858015217291,2.95130381017757,,
1972,,52.1199362918561,44.9862691884461,2.89379451969777,,
1971,,52.2462930230962,44.9204630685764,2.83324390832745,,
1970,,52.4471777378928,44.7844207545958,2.76840150751142,,
1969,,52.5364206454826,44.7042550335024,2.75932432101492,,
1968,,52.7885540233834,44.4633148438074,2.74813113280912,,
1967,,53.1518830704529,44.1173970045761,2.73071992497101,,
1966,,53.5527980207165,43.7429867223032,2.70421525698028,,
1965,,53.9576122911876,43.3744107983387,2.6679769104737,,
1964,,54.1967733222363,43.119722861101,2.68350381666265,,
1963,,54.4006842495539,42.904553459027,2.69476229141918,,
1962,,54.5991217673763,42.7009141700125,2.69996406261117,,
1961,,54.864283242357,42.4365083672348,2.69920839040815,,
1960,,55.253197100549,42.05370014236,2.69310275709101,,
