date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,5.56400012969971,,,,,
2018,5.83099985122681,66.8977424466943,15.8702508744405,17.2320066788651,90.0,91.0
2017,6.34000015258789,67.28747162393,15.8700368165769,16.8424915594931,90.0,91.0
2016,6.99900007247925,67.6469556724162,15.8980345295862,16.4550097979977,89.0,91.0
2015,6.9060001373291,67.9548843196081,15.9914808682322,16.0536348121597,89.0,91.0
2014,6.91400003433228,68.3150902258466,16.0615434965187,15.6233662776347,90.0,91.0
2013,7.07399988174438,68.6308948007577,16.1672587173447,15.2018464818976,90.0,91.0
2012,7.29199981689453,68.8993795606957,16.2967215823364,14.8038988569679,89.0,91.0
2011,7.51100015640259,69.1335188560903,16.4152636142646,14.4512175296451,88.0,87.0
2010,8.05599975585938,69.357773222125,16.4885758761591,14.1536509017159,90.0,89.0
2009,8.3439998626709,69.4556581705621,16.6764105106923,13.8679313187456,91.0,91.0
2008,6.13700008392334,69.4763348261205,16.8917276022974,13.631937571582,93.0,92.0
2007,6.03599977493286,69.4276791504025,17.1356755017811,13.4366453478164,94.0,94.0
2006,6.32000017166138,69.3303408825163,17.4009781544923,13.2686809629914,93.0,95.0
2005,6.75799989700317,69.2065015293815,17.6759463416422,13.1175521289763,94.0,93.0
2004,7.18499994277954,69.044422192533,17.97989369582,12.975684111647,94.0,91.0
2003,7.57399988174438,68.8671682665118,18.2700845730418,12.8627471604464,95.0,91.0
2002,7.66499996185303,68.6857250514565,18.5467708704619,12.7675040780816,95.0,88.0
2001,7.2189998626709,68.4899967691138,18.8372449767201,12.672758254166,95.0,89.0
2000,6.8289999961853,68.271349943539,19.1636740000281,12.5649760564329,96.0,89.0
1999,7.58300018310547,68.0921171064514,19.4561309515068,12.4517519420418,96.0,90.0
1998,8.27799987792969,67.9118926930862,19.7578894701908,12.330217836723,96.0,90.0
1997,9.10099983215332,67.7561938381398,20.0413436960093,12.2024624658509,96.0,86.0
1996,9.61999988555908,67.6663616995109,20.2573802396831,12.0762580608061,97.0,90.0
1995,9.48900032043457,67.6681667274262,20.3770059900936,11.9548272824802,96.0,87.0
1994,10.3950004577637,67.6561794998007,20.5221114611985,11.8217090390009,97.0,93.0
1993,11.3769998550415,67.7053640982561,20.6019784175875,11.6926574841564,96.0,90.0
1992,11.1969995498657,67.8060468865796,20.633137083579,11.5608160298414,94.0,89.0
1991,10.3159999847412,67.9307076924401,20.6527456711133,11.4165466364467,92.0,88.0
1990,,68.0550811673181,20.6924003893931,11.2525184432888,89.0,88.0
1989,,68.1649391515709,20.7820621584604,11.0529986899686,87.0,87.0
1988,,68.2670770206436,20.8880656939412,10.8448572854152,85.0,86.0
1987,,68.3540730861355,21.0105341099062,10.6353928039583,70.0,85.0
1986,,68.420664487405,21.1421427119053,10.4371928006898,,
1985,,68.463146552645,21.2799667195058,10.2568867278492,,
1984,,68.4584413904186,21.4776573554039,10.0639012541775,,
1983,,68.40598208223,21.6967994992419,9.89721841852805,,
1982,,68.292959753404,21.9594717437115,9.74756850288455,,
1981,,68.0967337378574,22.3074539749954,9.59581228714724,,
1980,,67.8164938805055,22.7556331302853,9.42787298920919,,
1979,,67.4299713870928,23.3171892168593,9.25283939604797,,
1978,,66.9354297852326,24.0008615280651,9.0637086867023,,
1977,,66.3710127112669,24.7623727241159,8.86661456461723,,
1976,,65.8149881141117,25.5074014157219,8.67761047016633,,
1975,,65.3212667446252,26.1721134650215,8.50661979035325,,
1974,,64.6215056839027,26.9970156823407,8.38147863375659,,
1973,,63.9534377422729,27.7658112607082,8.28075099701891,,
1972,,63.3027192493868,28.49975403442,8.19752671619323,,
1971,,62.6130183681605,29.2712809101313,8.11570072170824,,
1970,,61.8473817607161,30.1302927633835,8.02232547590039,,
1969,,61.1949338093955,30.8599249521944,7.94514123841007,,
1968,,60.539326540494,31.5851017607878,7.87557169871817,,
1967,,59.9126317683454,32.2700384589668,7.81732977268781,,
1966,,59.3702726924031,32.8536119946571,7.77611531293982,,
1965,,58.9557967758272,33.2912403619731,7.75296286219978,,
1964,,58.6976639557806,33.5750870763584,7.72724896786098,,
1963,,58.5221083480541,33.7645868082997,7.71330484364624,,
1962,,58.4328869529812,33.8601233779104,7.70698966910841,,
1961,,58.4463915800207,33.8500010200744,7.70360739990493,,
1960,,58.574016782832,33.727228132045,7.69875508512302,,
