date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,4.06899976730347,,,,,,,
2018,4.2979998588562,,,64.694144015841,19.6534314569849,15.6524245271741,92.0,93.0
2017,4.7020001411438,,,64.9543793175464,19.7161696406279,15.3294510418257,93.0,94.0
2016,5.09999990463257,,,65.1902821582374,19.8098627143981,14.9998551273645,92.0,92.0
2015,5.36499977111816,,,65.38199323355,19.9708442806334,14.6471624858165,93.0,92.0
2014,5.7519998550415,,,65.5968098272873,20.1037892058438,14.2994009668689,93.0,93.0
2013,6.2649998664856,,,65.802105337705,20.2565001997338,13.9413944625613,92.0,92.0
2012,6.93100023269653,,,66.0024478248308,20.4047392645828,13.5928129105864,92.0,93.0
2011,6.49100017547607,,,66.2132429654299,20.4978276307982,13.2889294037719,93.0,95.0
2010,6.55700016021729,,,66.4497666165835,20.4974895093022,13.0527438741144,91.0,93.0
2009,6.12099981307983,,,66.5258109650023,20.6975306343225,12.7766584006752,89.0,92.0
2008,4.16699981689453,,,66.5467473712383,20.8956664730474,12.5575861557143,86.0,89.0
2007,3.66100001335144,,,66.5215308314627,21.0980934296485,12.3803757388887,79.0,88.0
2006,3.85700011253357,,,66.4659924011345,21.3135659625867,12.2204416362788,82.0,89.0
2005,3.80699992179871,,,66.3920509847401,21.5448250512955,12.0631239639644,82.0,89.0
2004,4.00500011444092,,,66.2100000049014,21.8036887216519,11.9863112734466,83.0,89.0
2003,4.75099992752075,,,66.0313137342994,22.0435303322743,11.9251559334263,84.0,90.0
2002,5.28200006484985,,,65.8571368735312,22.2640205934287,11.8788425330402,84.0,90.0
2001,5.43300008773804,,,65.6743603331992,22.4811428445677,11.8444968222331,85.0,90.0
2000,6.13000011444092,,,65.4683248168761,22.715242994362,11.8164321887619,85.0,90.0
1999,7.02299976348877,,,65.3859440653032,22.854349418603,11.7597065160939,83.0,88.0
1998,7.71799993515015,,,65.3251317265922,22.9611778516449,11.7136904217629,81.0,81.0
1997,6.85699987411499,,,65.3111560131992,23.0165692968855,11.6722746899153,99.0,86.0
1996,6.28999996185303,,,65.3545308767081,23.0215672512858,11.6239018720061,92.0,88.0
1995,6.46099996566772,,,65.4371940082766,23.0052441729597,11.5575618187636,84.0,89.0
1994,8.35400009155273,,,65.4604296274176,23.0525167948701,11.4870535777123,87.0,84.0
1993,9.80399990081787,,,65.5134685046616,23.0826289731079,11.4039025222306,85.0,83.0
1992,10.6669998168945,,,65.5770855117106,23.1101390422019,11.3127754460874,82.0,81.0
1991,10.6140003204346,,,65.6256946116994,23.1558222606546,11.2184831276461,82.0,81.0
1990,,,,65.6457942682124,23.2312843493502,11.1229213824374,90.0,90.0
1989,,,,65.6331515101205,23.3889335686235,10.9779149212561,83.0,80.0
1988,,,,65.5345128048795,23.6479504271494,10.8175367679711,75.0,69.0
1987,,,,65.3768655555566,23.9717187350392,10.6514157094042,67.0,67.0
1986,,,,65.2049172356111,24.3051098014044,10.4899729629846,60.0,70.0
1985,,,,65.0317174157558,24.6337779768658,10.3345046073784,64.0,72.0
1984,,,,64.6775120596873,25.1097428459012,10.2127450944115,67.0,83.0
1983,,,,64.3325354841779,25.5578439601098,10.1096205557122,71.0,73.0
1982,,,,63.9829087867515,26.0022536967558,10.0148375164927,74.0,73.0
1981,,,,63.56585571159,26.5288982529224,9.90524603548755,77.0,72.0
1980,,,,63.0357536136405,27.2014501914595,9.76279619489999,80.0,76.0
1979,,,,62.6453570427299,27.7751677113843,9.5794752458858,,
1978,,,,62.21023881448,28.4211091495055,9.36865203601457,,
1977,,,,61.7976970323526,29.0620117947506,9.1402911728968,,
1976,,,,61.4966367172044,29.5869805087227,8.91638277407297,,
1975,,,,61.3401919722523,29.9480995629386,8.71170846480914,,
1974,,,,60.9048717415193,30.4438893594949,8.65123889898582,,
1973,,,,60.5620375131004,30.8303079304304,8.60765455646919,,
1972,,,,60.2874164671572,31.1425183449694,8.57006518787338,,
1971,,,,60.0428379049624,31.4284898192922,8.52867227574541,,
1970,,,,59.7982108205864,31.7218678627172,8.4799213166964,,
1969,,,,59.633422687049,31.9679047508855,8.39867256206551,,
1968,,,,59.5143207809628,32.1562524777781,8.32942674125913,,
1967,,,,59.4403842709966,32.2915140401587,8.26810168884469,,
1966,,,,59.3763896273155,32.4177134411315,8.20589693155291,,
1965,,,,59.2893976917322,32.5747103243872,8.13589198388058,,
1964,,,,59.0430647967666,32.7439324479855,8.21300275524795,,
1963,,,,58.7664954135547,32.9376291660689,8.29587542037639,,
1962,,,,58.5086624045949,33.1028714285772,8.38846616682794,,
1961,,,,58.3846314415532,33.1149811927563,8.50038736569054,,
1960,,,,58.4774723361856,32.8868740290163,8.63565363479803,,
