date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,1.84300005435944,,,,,,,
2018,1.74899995326996,,76.5275,51.1284878975505,46.9305251819863,1.94098692046317,86.0,93.0
2017,1.78999996185303,,,50.7597569174302,47.3199381984244,1.92030488414537,79.0,94.0
2016,1.83299994468689,10.4,,50.4247680770889,47.6744554980047,1.90077642490639,79.0,93.0
2015,1.85899996757507,,,50.129642675523,47.9875228685975,1.88283445587944,79.0,89.0
2014,1.87999999523163,11.7,,49.8637160000144,48.2568031668593,1.87948083312628,85.0,85.0
2013,1.9099999666214,,,49.6142194828287,48.5081561121471,1.8776244050242,83.0,84.0
2012,3.55100011825562,11.9,70.19822,49.3886489493356,48.7347644749641,1.87658657570029,80.0,83.0
2011,3.58200001716614,14.1,,49.1938051852789,48.9312888351362,1.87490597958489,75.0,82.0
2010,3.62400007247925,,73.21188,49.0362344562984,49.0925712822436,1.87119426145795,73.0,80.0
2009,3.59999990463257,15.7,,48.8531377574345,49.2523597393736,1.89450250319187,77.0,79.0
2008,2.88599991798401,,,48.688711021941,49.3962947102328,1.91499426782619,70.0,71.0
2007,2.50300002098084,,,48.5466693083421,49.5198250796691,1.93350561198885,75.0,73.0
2006,2.19300007820129,16.3,71.37314,48.4339677948023,49.6132908784023,1.95274132679534,75.0,64.0
2005,1.89999997615814,,,48.3578099509167,49.6673871036897,1.97480294539362,68.0,64.0
2004,2.68300008773804,,,48.2228394846081,49.7392538474183,2.03790666797359,66.0,62.0
2003,3.59999990463257,,,48.1188775357814,49.7745929339762,2.10652953024247,64.0,59.0
2002,3.5,,68.14251,48.0507510214562,49.7726470548618,2.17660192368203,62.0,57.0
2001,3.13000011444092,,,48.0255417121381,49.7350933422029,2.23936494565904,59.0,55.0
2000,2.8289999961853,19.2,,48.0534517888496,49.659473935327,2.28707427582345,57.0,52.0
1999,2.5550000667572,,,48.0400053850554,49.6055708311241,2.35442378382052,55.0,50.0
1998,2.25,,,48.0777612986176,49.5211293637998,2.40110933758262,50.0,48.0
1997,1.99800002574921,,,48.1751524492877,49.3956564548017,2.42919109591059,54.0,56.0
1996,1.76499998569489,,,48.3376908879698,49.2163557137675,2.44595339826265,55.0,57.0
1995,1.53299999237061,20.8,,48.5690401952623,48.973906626473,2.45705317826468,57.0,59.0
1994,1.32200002670288,,,48.6312883581568,48.8787731310936,2.48993851074954,59.0,60.0
1993,1.12300002574921,,,48.7407480647151,48.7390219476566,2.52022998762828,57.0,56.0
1992,0.920000016689301,,,48.8999537433962,48.553406336088,2.54663992051579,56.0,53.0
1991,0.939999997615814,,56.10738,49.1199196414343,48.3141394302881,2.56594092827756,54.0,49.0
1990,,,,49.4117166421042,48.0127508932609,2.57553246463489,52.0,45.0
1989,,,,49.4886608289832,47.9213140431194,2.59002512789743,51.0,42.0
1988,,19.7,,49.6105036030626,47.7882307947702,2.6012656021672,49.0,38.0
1987,,,,49.7689068821554,47.6226743853134,2.60841873253111,38.0,30.0
1986,,,,49.9499611885681,47.4393213885163,2.61071742291561,27.0,21.0
1985,,,,50.1515348722522,47.2408976908661,2.60756743688165,17.0,14.0
1984,,,,50.1801514250464,47.2074913680623,2.61235720689135,18.0,14.0
1983,,,,50.1837744558162,47.2021696449867,2.61405589919706,20.0,14.0
1982,,,,50.1861482132305,47.2011968545433,2.61265493222617,21.0,12.0
1981,,,,50.230337708562,47.1610707830172,2.60859150842076,22.0,9.0
1980,,,,50.3494440834011,47.0488012940337,2.60175462256519,,
1979,,,,50.3080030933271,47.0818302654802,2.6101666411927,,
1978,,,,50.302556322161,47.0797684189496,2.61767525888941,,
1977,,,,50.3307043118269,47.0465135814697,2.62278210670341,,
1976,,,,50.3792094412248,46.9977471648489,2.62304339392631,,
1975,,,,50.4438456859634,46.9398699108155,2.61628440322115,,
1974,,,,50.4141427988823,46.9579223722254,2.62793482889231,,
1973,,,,50.3972579273162,46.9681650780375,2.63457699464632,,
1972,,,,50.4105286437489,46.9530202315573,2.63645112469379,,
1971,,,,50.4749034828875,46.8911770848627,2.63391943224985,,
1970,,,,50.6039593433699,46.7693182784724,2.62672237815769,,
1969,,,,50.5643438542037,46.8004154753958,2.63524067040051,,
1968,,,,50.5672959171728,46.7894402460856,2.64326383674166,,
1967,,,,50.6136816536874,46.7367363305036,2.64958201580901,,
1966,,,,50.7218241703,46.6242081535303,2.65396767616969,,
1965,,,,50.9137915965132,46.43006957368,2.65613882980682,,
1964,,,,50.9368444835048,46.3907469053403,2.67240861115487,,
1963,,,,51.0243734817334,46.2858805457357,2.68974597253095,,
1962,,,,51.1668567126898,46.1261931462586,2.70695014105166,,
1961,,,,51.3347570054088,45.9430786999318,2.72216429465945,,
1960,,,,51.5177783081219,45.7482124899975,2.73400920188057,,
