date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,5.65299987792969,,,,,,,
2018,5.62200021743774,11.8,,53.4522791630613,43.9022859066284,2.64543493031032,87.0,92.0
2017,5.70699977874756,11.2,,53.0541087376733,44.2968770691621,2.64901419316458,83.0,88.0
2016,5.79500007629395,15.0,,52.6689772389968,44.6835418538551,2.64748090714811,81.0,84.0
2015,5.84600019454956,11.8,62.14354,52.2759546363539,45.0880166217357,2.63602874191049,87.0,88.0
2014,5.88700008392334,16.7,65.14537,51.9308204424529,45.4160556410637,2.6531239164834,85.0,91.0
2013,5.94600009918213,,,51.603216205579,45.7363419032903,2.6604418911307,88.0,89.0
2012,5.92799997329712,,,51.3105436699042,46.0297940733365,2.6596622567593,90.0,96.0
2011,5.91400003433228,,,51.0954634421671,46.2478466446756,2.65668991315733,96.0,97.0
2010,5.91099977493286,13.9,61.30972,50.9926537241847,46.3514363381911,2.6559099376242,93.0,93.0
2009,5.84299993515015,12.1,,50.8488829574704,46.4469422935974,2.70417474893219,92.0,93.0
2008,5.56799983978271,,,50.7772789554695,46.470797770087,2.75192327444349,88.0,91.0
2007,5.60799980163574,,,50.7584805235513,46.4440946000864,2.79742487636232,83.0,87.0
2006,5.73000001907349,15.6,,50.7556171913654,46.4075588619714,2.83682394666317,85.0,99.0
2005,5.87099981307983,,,50.7517294537473,46.3808828039264,2.86738774232628,82.0,93.0
2004,5.93900012969971,18.6,,50.696391872499,46.369534373644,2.93407375385694,80.0,89.0
2003,5.99200010299683,,,50.6284530208336,46.3790421161147,2.99250486305165,77.0,84.0
2002,5.98600006103516,21.7,,50.5846846896069,46.3722708795472,3.04304443084589,69.0,64.0
2001,5.92799997329712,,,50.6283502449265,46.2852081875437,3.08644156752974,81.0,90.0
2000,5.93100023269653,21.5,,50.7970484245868,46.080460262928,3.12249131248521,73.0,75.0
1999,5.95100021362305,,,50.8228335219832,45.9828260116109,3.19434046640592,82.0,85.0
1998,5.89900016784668,24.5,64.13425,50.9595788156141,45.7789828187839,3.26143836560201,90.0,96.0
1997,5.90399980545044,,,51.1701909398878,45.5086583354977,3.32115072461453,87.0,95.0
1996,5.91699981689453,,,51.3888200180608,45.2417386019001,3.36944138003903,90.0,90.0
1995,5.90100002288818,26.5,,51.5952446133163,45.000276806697,3.40447857998672,90.0,89.0
1994,5.89599990844727,,,51.7192112615936,44.9270703254464,3.35371841295999,83.0,82.0
1993,5.8769998550415,,,51.739884047207,44.9673754684572,3.2927404843357,87.0,91.0
1992,5.77299976348877,24.4,,51.743423195584,45.0294565140745,3.22712029034151,91.0,87.0
1991,5.71999979019165,,,51.8448328212863,44.9918883207965,3.16327885791723,85.0,87.0
1990,,,,52.1032059120634,44.793205380403,3.10358870753363,81.0,87.0
1989,,,,51.5990397079104,45.3336384747981,3.06732181729152,84.0,87.0
1988,,,,51.2662374127125,45.6887881815834,3.04497440570404,82.0,82.0
1987,,,48.53665,51.0479237198301,45.9206480267029,3.03142825346702,79.0,78.0
1986,,,,50.8709378376344,46.1113580040465,3.01770415831908,60.0,57.0
1985,,,,50.7103687852964,46.2923967983014,2.99723441640215,49.0,55.0
1984,,,,50.7873164989783,46.2267720203021,2.98591148071959,50.0,58.0
1983,,,,50.8349901245547,46.2086690203095,2.9563408551358,58.0,63.0
1982,,,,50.8977556299626,46.1882261381956,2.91401823184183,64.0,64.0
1981,,,,51.0351532285028,46.0949001182711,2.86994665322601,64.0,66.0
1980,,,,51.2854455046365,45.8822738879183,2.83228060744524,49.0,58.0
1979,,,,51.2939604098102,45.8925239836425,2.81351560654729,,
1978,,,,51.351675848099,45.8435456806286,2.80477847127245,,
1977,,,,51.4599892653892,45.7350558845097,2.80495485010108,,
1976,,,,51.6212073208357,45.5678152123168,2.81097746684745,,
1975,,,,51.8496247303751,45.3296922166953,2.82068305292959,,
1974,,,,51.8847015122807,45.2646792126872,2.85061927503208,,
1973,,,,51.9370796858578,45.171726421227,2.89119389291515,,
1972,,,,52.0321973222408,45.0299069344681,2.93789574329103,,
1971,,,,52.2167944685231,44.8012772592766,2.98192827220035,,
1970,,,,52.530644489902,44.4539096412206,3.01544586887743,,
1969,,,,52.578151358802,44.3707364893442,3.05111215185376,,
1968,,,,52.7135533528073,44.2154114876659,3.07103515952677,,
1967,,,,52.9192598838006,44.0026691479414,3.07807096825801,,
1966,,,,53.1505420795868,43.769604443324,3.07985347708923,,
1965,,,,53.3896566903538,43.527304654054,3.08303865559227,,
1964,,,,53.3021639129931,43.5952197850843,3.10261630192262,,
1963,,,,53.1443033238195,43.7319327244054,3.12376395177518,,
1962,,,,52.9674452721681,43.8871354136956,3.14541931413636,,
1961,,,,52.8888376581915,43.9450785577385,3.16608378407008,,
1960,,,,53.0001224049067,43.8159292499639,3.18394834512938,,
