date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,4.14799976348877,,,,,
2018,3.84800004959106,72.6081205891396,12.9733235784635,14.4185558323969,98.0,98.0
2017,3.70000004768372,72.9222529604083,13.2254992840496,13.8522477555421,97.0,97.0
2016,3.70000004768372,73.164128513294,13.4979312995586,13.3379401871474,98.0,98.0
2015,3.59999990463257,73.3589197335943,13.7817192668695,12.8593609995362,98.0,98.0
2014,3.5,73.4136485826217,14.1835840000259,12.4027674173524,99.0,99.0
2013,3.09999990463257,73.4044049864262,14.6322973213392,11.9632976922347,99.0,99.0
2012,3.20000004768372,73.3531667464333,15.1181869652123,11.5286462883544,99.0,99.0
2011,3.40000009536743,73.2828194277851,15.6158461631876,11.1013344090272,99.0,99.0
2010,3.70000004768372,73.2050830874388,16.101601763675,10.6933151488862,98.0,94.0
2009,3.59999990463257,73.0503541002849,16.6569846420265,10.2926612576886,93.0,94.0
2008,3.20000004768372,72.8445484706986,17.2337225290254,9.92172900027603,92.0,94.0
2007,3.20000004768372,72.6278882287909,17.8015842214949,9.57052754971417,92.0,91.0
2006,3.5,72.4472407179713,18.330381198815,9.22237808321368,99.0,98.0
2005,3.70000004768372,72.3094622576386,18.8273387734188,8.86319896894264,99.0,96.0
2004,3.70000004768372,72.234106876433,19.236760286819,8.52913283674796,99.0,88.0
2003,3.59999990463257,72.2766756697456,19.5338971838837,8.1894271463707,96.0,97.0
2002,3.29999995231628,72.3728059350227,19.7791241654843,7.84806989949301,97.0,97.0
2001,4.0,72.3767406114556,20.1116671904278,7.51159219811654,96.0,97.0
2000,4.40000009536743,72.1991620760662,20.614642180528,7.18619574340585,95.0,97.0
1999,6.34200000762939,72.06480206705,21.0296383068772,6.90555962607278,90.0,86.0
1998,6.96299982070923,71.7491188622665,21.6148598054885,6.63602133224495,85.0,74.0
1997,2.60800004005432,71.3370605203639,22.2792665364882,6.38367294314792,85.0,80.0
1996,2.04800009727478,71.0385988754524,22.799372656637,6.16202846791051,89.0,90.0
1995,2.06299996376038,70.9928870818896,23.0290664759185,5.97804644219194,93.0,99.0
1994,2.4760000705719,70.685525210992,23.5131522431925,5.80132254581558,92.0,93.0
1993,2.87800002098084,70.5101167411014,23.8300334444358,5.65984981446273,92.0,88.0
1992,2.51300001144409,70.3634797655859,24.0995335317846,5.53698670262951,93.0,84.0
1991,2.40700006484985,70.0168613527756,24.5816311570262,5.40150749019826,93.0,79.0
1990,,69.3293781394883,25.4376122289127,5.23300963159897,93.0,74.0
1989,,68.6983619525154,26.2033680481308,5.09826999935375,95.0,89.0
1988,,67.8602807701879,27.2009336354591,4.93878559435291,70.0,58.0
1987,,66.9238838608895,28.3085915460523,4.76752459305829,82.0,57.0
1986,,66.0892386263428,29.3006516182326,4.61010975542464,89.0,76.0
1985,,65.4730536180876,30.0454936210069,4.48145276090555,89.0,76.0
1984,,64.7028327316393,30.9091684710539,4.38799879730679,61.0,76.0
1983,,64.0579097295311,31.623938676949,4.31815159351988,33.0,69.0
1982,,63.476059810474,32.2623167935888,4.26162339593721,5.0,61.0
1981,,62.8228626545954,32.9780262512412,4.19911109416335,5.0,61.0
1980,,62.0165765787361,33.8657443420472,4.11767907921669,4.0,
1979,,61.2975178289537,34.640099927182,4.06238224386428,,
1978,,60.4882495731261,35.5154363943003,3.99631403257358,,
1977,,59.6278649401447,36.4503645236313,3.92177053622395,,
1976,,58.8045293714498,37.3503816381652,3.84508899038504,,
1975,,58.0876478055515,38.1423791024765,3.76997309197202,,
1974,,57.3088428292302,38.982125295155,3.70903187561489,,
1973,,56.5607155594585,39.797339627319,3.6419448132225,,
1972,,55.8548853308354,40.5746576569583,3.57045701220625,,
1971,,55.223383231783,41.2756371854255,3.50097958279149,,
1970,,54.6873911441724,41.873641374444,3.43896748138361,,
1969,,54.1805966205441,42.3883589297243,3.43104444973162,,
1968,,53.8347981424943,42.7225817457711,3.44262011173456,,
1967,,53.6101711109517,42.9245363671832,3.46529252186507,,
1966,,53.3997872892691,43.1211086386987,3.47910407203219,,
1965,,53.133498927413,43.3982448098078,3.46825626277921,,
1964,,52.9975702356042,43.5240945757335,3.47833518866238,,
1963,,52.860480571958,43.6760526302783,3.46346679776364,,
1962,,52.7905475165192,43.7799990646009,3.42945341887983,,
1961,,52.9357866504606,43.6709993175518,3.39321403198762,,
1960,,53.3946899496497,43.2388460655484,3.36646398480192,,
