date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,22.0830001831055,,,,,
2018,22.3610000610352,57.8729205187801,38.1124915403848,4.01458794083506,89.0,90.0
2017,22.5380001068115,57.6476811536222,38.3444241446295,4.0078947017483,89.0,90.0
2016,22.7180004119873,57.3658636423617,38.6457055090813,3.98843084855704,89.0,90.0
2015,23.4549999237061,56.9499947465862,39.0986228809721,3.95138237244168,89.0,90.0
2014,24.1870002746582,56.819653357613,39.2594101106921,3.92093653169488,97.0,98.0
2013,24.9710006713867,56.6391833963139,39.4890522366156,3.8717643670705,96.0,98.0
2012,25.5979995727539,56.4267368857988,39.7649190948107,3.80834401939056,88.0,95.0
2011,26.242000579834,56.2455633362033,40.0160256260768,3.73841103771992,87.0,91.0
2010,26.9179992675781,56.14436763561,40.1881226892003,3.66750967518972,94.0,89.0
2009,27.44700050354,56.029360727096,40.3697704041828,3.6008688687212,94.0,88.0
2008,27.4449996948242,55.9010233869393,40.5679345108553,3.53104210220535,94.0,88.0
2007,28.2399997711182,55.7479389096266,40.7942439088018,3.45781718157161,94.0,87.0
2006,27.8840007781982,55.5739258675871,41.0479957378302,3.37807839458272,93.0,87.0
2005,27.5599994659424,55.380325040584,41.3282242312331,3.29145072818289,93.0,86.0
2004,27.048999786377,55.1889044574319,41.6068230493254,3.20427249324262,93.0,86.0
2003,26.5009994506836,55.0174911664232,41.8678297461288,3.11467908744801,93.0,85.0
2002,25.8279991149902,54.8343128317399,42.1425059785547,3.0231811897054,93.0,85.0
2001,25.0540008544922,54.5678856442672,42.5029769861949,2.92913736953796,93.0,84.0
2000,24.4200000762939,54.1595428844232,43.0080512415024,2.83240587407441,92.0,84.0
1999,23.8279991149902,53.5152116269057,43.7098383676623,2.77495000543201,92.0,83.0
1998,23.1040000915527,52.8151335111713,44.4666798650499,2.71818662377872,92.0,83.0
1997,22.5,52.1129801354748,45.2237120443085,2.6633078202166,92.0,82.0
1996,22.0990009307861,51.525317607043,45.8610609323242,2.6136214606328,82.0,82.0
1995,21.6499996185303,51.1260291678939,46.3034112647153,2.57055956739074,94.0,82.0
1994,21.6389999389648,50.515524118023,46.9468500033053,2.53762587867169,94.0,96.0
1993,21.6049995422363,50.0531707569849,47.4330465266654,2.51378271634978,85.0,89.0
1992,21.4200000762939,49.6893285182233,47.814918920914,2.49575256086266,85.0,93.0
1991,21.3250007629395,49.3056623595413,48.2160645287992,2.47827311165952,80.0,79.0
1990,,48.815082318037,48.7289949174388,2.45592276452421,85.0,89.0
1989,,48.3196765964481,49.2164752469296,2.4638481566223,85.0,89.0
1988,,47.8118764280766,49.7168401898243,2.47128338209903,85.0,89.0
1987,,47.3277925602967,50.1926180019021,2.47958943780122,65.0,86.0
1986,,46.9617672869492,50.5460927728909,2.4921399401599,74.0,74.0
1985,,46.7876351776621,50.7014933913143,2.51087143102363,54.0,61.0
1984,,46.6962068245466,50.7577317068475,2.54606146860593,50.0,50.0
1983,,46.7485029480996,50.6680570144836,2.58344003741671,46.0,43.0
1982,,46.9104223330491,50.4700616534167,2.61951601353422,38.0,39.0
1981,,47.0986883198001,50.2495151056905,2.65179657450935,30.0,30.0
1980,,47.2491656148253,50.0760387712679,2.67479561390676,,
1979,,47.4261633073208,49.8591450164082,2.71469167627108,,
1978,,47.5969268601445,49.6520527613879,2.75102037846765,,
1977,,47.7820989741856,49.4358020516289,2.78209897418555,,
1976,,48.0241427931396,49.1663094769385,2.8095477299219,,
1975,,48.3527191888955,48.8133375219854,2.83394328911904,,
1974,,48.5853503565763,48.5457422294837,2.86890741394,,
1973,,48.8569977409847,48.2464473105392,2.89655494847617,,
1972,,49.1614501169484,47.9217309682544,2.91681891479721,,
1971,,49.4809415803071,47.5909788119655,2.92807960772743,,
1970,,49.8002332737395,47.268772623031,2.93099410322943,,
1969,,49.8148046433766,47.216577073985,2.96861828263844,,
1968,,49.8145168828996,47.1882333840091,2.99724973309127,,
1967,,49.8169760130916,47.1677513001669,3.01527268674146,,
1966,,49.8530584170952,47.123175605613,3.02376597729179,,
1965,,49.9461113235754,47.0299717318457,3.02391694457891,,
1964,,50.1084568993378,46.867622328975,3.02392077168727,,
1963,,50.3028335367151,46.6758281741545,3.02133828913046,,
1962,,50.5434720524566,46.4447274928889,3.0118004546545,,
1961,,50.8424471013121,46.1614411160786,2.99611178260933,,
1960,,51.2087657427737,45.8207930881833,2.970441169043,,
