date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,9.82624642041381,4.9,,,,,,
2018,10.1371865080886,5.1,78.96279,64.9315764883162,29.8862621557125,5.18216135597133,89.1455121851137,90.1342482923429
2017,10.2161965660738,5.2,78.83495,65.0236324462123,29.9121398428777,5.06422771091005,90.3174725714903,90.4297620535689
2016,10.1086320514597,5.4,77.93316,65.1300994271401,29.9105573572079,4.95934321565203,90.9939104294845,89.2950000430472
2015,10.065644301912,5.6,79.4081,65.2651408760941,29.8638063372085,4.87105278669736,88.5259399251266,88.1070536089092
2014,9.97490557850987,5.7,78.74318,65.2962014307995,29.9158304593734,4.78796810982711,88.3681406138899,89.0529939558382
2013,9.88513456708149,5.9,78.21723,65.3014848497487,29.9749964633563,4.72351868689507,89.6680437566016,89.5904989397537
2012,10.2268135440579,6.1,77.88424,65.2596603148674,30.0665955818959,4.67374410323672,88.5222348354142,87.9213105294488
2011,10.0275410422565,6.3,77.26692,65.1452452442092,30.2217454786709,4.63300927711989,91.3625548451686,91.182575407122
2010,9.51926162800006,6.5,76.49272,64.945930352898,30.4563147865353,4.59775486056672,90.961855521283,91.7284895322605
2009,9.35473432204856,,75.6765,64.678878758488,30.7507579664623,4.57036327504968,90.7416184648962,92.1142732652781
2008,9.14911322795683,,75.7537,64.3164963792993,31.129800826574,4.55370279412659,88.9854684764494,90.9562256609485
2007,9.51768585045533,,75.09183,63.8611183878706,31.5946726023868,4.54420900974255,88.9390566790462,89.7240391653295
2006,10.0629773423634,,74.57664,63.3267413504724,32.1398215332284,4.53343711629916,88.5795191621116,89.8431561479441
2005,10.960811667345,7.6,75.31096,62.7338028208636,32.7512701118731,4.51492706726336,88.7123766990941,89.5116958858071
2004,10.7577569306493,,74.85721,62.0891512902326,33.4118716090778,4.49897710068956,88.7234773525037,90.0772833490513
2003,11.9103929965213,,73.94257,61.3814952705083,34.1448677044616,4.47363702503012,88.5599770292055,89.0814778432803
2002,12.1900537413333,,70.68363,60.6295936759889,34.9310323742802,4.43937394973093,88.9307044052599,89.6385287694241
2001,12.0042266320691,,70.23461,59.86156486325,35.7393264892736,4.39910864747631,89.9232240213064,91.1419162885829
2000,11.9728711604747,8.8,69.10522,59.0984316153616,36.5476146406699,4.35395374396841,90.6743660841622,91.1535472117299
1999,11.4725262635752,,68.0924,58.3599607339886,37.3404174918863,4.29962177412517,90.5319365908947,90.0612473571157
1998,11.2167267532191,,67.02427,57.6407775255326,38.1178789879968,4.24134348647069,90.771077128832,88.9329774146249
1997,11.047565441965,,65.82177,56.9425642856959,38.8777785229959,4.17965719130824,86.9586381577633,86.3277620239028
1996,11.3620860825579,,64.88459,56.2617593374238,39.6234402032488,4.11480045932742,87.3512801718965,87.208776132478
1995,12.2055234751121,10.2,63.54456,55.5988933904613,40.3549136458875,4.04619296365124,85.3618386004076,86.2897898597194
1994,12.0673506042819,,62.03457,54.9432483759156,41.0622002683532,3.99455135573126,84.3238201688469,83.2812883990436
1993,12.1163957885089,,61.06282,54.415792614138,41.652495864339,3.93171152152304,84.6078560806934,85.3780428821442
1992,11.5242857241325,,60.19424,53.9580607233047,42.1698854247321,3.87205385196325,84.1769078158466,84.5286672859985
1991,11.1542961759115,,59.19171,53.6697804872501,42.5348688932475,3.79535061950239,82.6924120744008,81.6202796048589
1990,,11.7,57.93728,53.3771869996985,42.8876241536445,3.73518884665704,83.1340588395732,87.8464098216832
1989,,,55.53435,53.1661313589069,43.1265457225664,3.70732291852671,80.8496621945818,85.2304586657494
1988,,,54.50576,53.0059328257257,43.3213936671663,3.67267350710795,78.2354251352995,82.1425219985775
1987,,,53.40174,52.9133290186976,43.4441058652873,3.64256511601515,66.3205047979119,71.0345726159806
1986,,,52.64143,52.8811006960434,43.5003039630753,3.61859534088128,64.0626168491955,69.2779752235742
1985,,,51.58505,52.9131514353257,43.4849832545892,3.60186531008516,61.1051603500767,62.8908558742004
1984,,,50.62315,52.8352723809209,43.5581696012193,3.60655801785975,41.7315801450188,50.2279111765792
1983,,,49.68362,52.7842676827836,43.5944861931569,3.62124612405962,36.7765002662205,41.5322660944035
1982,,,48.9422,52.7526472833236,43.6072131634995,3.64013955317684,37.9117561826104,41.1030085384435
1981,,,48.15644,52.7390356309062,43.6032060327912,3.65775833630256,34.4185670507837,37.2655545557405
1980,,,47.43194,52.7474339057679,43.5823515817744,3.67021451245774,30.6323426449125,36.2759400796367
1979,,,46.67699,52.654511962069,43.6478904669633,3.6975975709677,,
1978,,,45.97381,52.5565935781518,43.7220712768437,3.7213351450044,,
1977,,,45.30434,52.4656551834376,43.794153575188,3.74019124137439,,
1976,,,44.70154,52.3888372581663,43.8597721004903,3.75139064134344,,
1975,,,44.21202,52.3305094693546,43.9169455442886,3.75254498635673,,
1974,,,43.72487,52.2108291500002,44.0257048876752,3.76346596232463,,
1973,,,,52.1084670802613,44.127305504759,3.76422741497963,,
