date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,8.0019998550415,,,,,,,
2018,9.10400009155273,,,67.4532607662342,23.7500966830639,8.79664255070196,89.0,97.0
2017,11.6339998245239,,,67.2924438382278,24.0142246361331,8.69333152563913,95.0,93.0
2016,13.1920003890991,,,67.0954113843473,24.3039106252899,8.60067799036279,95.0,99.0
2015,13.5109996795654,,,66.8903131454251,24.5989565624048,8.51073029217014,91.0,91.0
2014,13.7399997711182,2.2,88.1,66.5541735547394,24.9954176128528,8.45040883240775,92.0,92.0
2013,15.2510004043579,,,66.1680505066617,25.4421921480723,8.38975734526598,94.0,93.0
2012,13.9300003051758,2.7,,65.7318168192047,25.9377819186442,8.33040126215109,93.0,96.0
2011,12.6999998092651,,,65.2546118462283,26.4668716022236,8.27851655154818,88.0,92.0
2010,12.3660001754761,3.4,,64.7470876653644,27.0139407783779,8.2389715562577,89.0,94.0
2009,11.3620004653931,,,64.1661155496547,27.6775076658618,8.1563767844835,88.0,90.0
2008,10.3299999237061,2.4,,63.5869463628142,28.3200976607153,8.09295597647055,88.0,91.0
2007,9.74499988555908,1.8,,63.0366295827618,28.9256625269532,8.03770789028501,76.0,92.0
2006,10.3249998092651,4.8,,62.5003494400065,29.5166255386368,7.98302502135668,87.0,95.0
2005,11.2629995346069,,,61.9461000590145,30.1276312471191,7.92626869386639,84.0,99.0
2004,11.4399995803833,3.1,,61.5447988359697,30.5737032640187,7.88149790001156,86.0,98.0
2003,11.7399997711182,,,61.1362434335989,31.0126790178181,7.85107754858297,78.0,96.0
2002,14.1909999847412,2.7,,60.730936983005,31.4368632431499,7.83219977384513,86.0,99.0
2001,14.9300003051758,4.0,,60.3577520037746,31.8214141238912,7.82083387233419,85.0,99.0
2000,15.5389995574951,3.9,,60.0380984525188,32.1492702944701,7.81263125301117,88.0,93.0
1999,15.7399997711182,2.1,79.92012,59.8651941466379,32.4245871594481,7.71021869391399,82.0,89.0
1998,15.5,3.8,,59.6926718931891,32.6945389829248,7.61278912388606,88.0,86.0
1997,16.3500003814697,3.5,,59.5071202005019,32.9692219096906,7.52365788980756,88.0,90.0
1996,16.0100002288818,5.6,,59.3131030310279,33.2428163901327,7.44408057883944,96.0,92.0
1995,16.2299995422363,4.8,,59.1128191020997,33.5154246084104,7.37175628949,90.0,90.0
1994,15.3400001525879,4.6,,58.8637580145099,33.771123093546,7.36511889194406,82.0,93.0
1993,16.3199996948242,6.1,,58.6653041297507,33.9803773755011,7.35431849474821,80.0,91.0
1992,15.75,5.7,,58.483435315591,34.1795307610698,7.3370339233392,63.0,84.0
1991,15.7399997711182,5.6,,58.2408559057513,34.449361997988,7.3097820962607,77.0,85.0
1990,,,,57.8929925377267,34.8359399084097,7.27106755386366,74.0,86.0
1989,,6.3,,57.6866139871452,35.1300040275203,7.1833819853345,71.0,85.0
1988,,,,57.3453039263651,35.5546199460871,7.10007612754775,68.0,82.0
1987,,,,56.9068360477614,36.0667055935586,7.02645835868002,62.0,81.0
1986,,,,56.4667128325844,36.5623890820008,6.97089808541486,36.0,74.0
1985,,,,56.0877923879581,36.9753073204568,6.93690029158514,64.0,60.0
1984,,,,55.5120479576962,37.5748688629645,6.91308317933927,60.0,58.0
1983,,,,54.9986442086581,38.1119108910542,6.88944490028771,15.0,51.0
1982,,,,54.5278835768291,38.6107874597649,6.86132896340604,12.0,34.0
1981,,,,54.0495994166381,39.1318122044443,6.81858837891759,,39.0
1980,,,,53.5257249013568,39.722199361397,6.7520757372462,,24.0
1979,,,,53.0339907679396,40.3759403784254,6.59006885363504,,
1978,,,,52.4120010997637,41.1719036025807,6.41609529765559,,
1977,,,,51.6374467700645,42.1257661001782,6.23678712975729,,
1976,,,,50.7336166568955,43.2134924940339,6.0528908490706,,
1975,,,,49.7433945294317,44.3952611813714,5.86134428919693,,
1974,,,,49.1847356940293,44.9829330699106,5.83233123606009,,
1973,,,,48.7269785975819,45.4830109599822,5.79001044243595,,
1972,,,,48.4020464058705,45.8597488501886,5.73820474394088,,
1971,,,,48.2339744868916,46.0822905923301,5.68373492077829,,
1970,,,,48.220129427684,46.148945267807,5.63092530450907,,
1969,,,,48.7161978783151,45.7035393493514,5.58026277233354,,
1968,,,,49.3793948010794,45.0840389752004,5.53656622372019,,
1967,,,,50.1447054015402,44.356711153157,5.4985834453028,,
1966,,,,50.9116448134756,43.6238218316243,5.46453335490009,,
1965,,,,51.594496134667,42.9729731268407,5.43253073849239,,
1964,,,,52.0295966229435,42.7677672761562,5.20263610090031,,
1963,,,,52.4561661983587,42.5639993167615,4.97983448487983,,
1962,,,,52.9513552333103,42.293801196659,4.75484357003068,,
1961,,,,53.547420374508,41.9189823829716,4.53359724252047,,
1960,,,,54.2066416132439,41.4585636037629,4.33479478299315,,
