date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,6.59499979019165,,,,,,,
2018,7.36100006103516,,,62.134029481894,16.1451829725838,21.7207875455222,96.0,91.0
2017,8.64000034332275,,,62.4700823080137,16.2511650912268,21.2787526007594,94.0,89.0
2016,8.81799983978271,,,62.8751810070842,16.3338646451715,20.7909543477442,94.0,92.0
2015,9.37600040435791,,,63.3609687943454,16.3946542332026,20.244376972452,95.0,97.0
2014,8.66300010681152,,,63.9153141926143,16.4257917962959,19.6588940110898,96.0,98.0
2013,8.19299983978271,,,64.5476120347521,16.4416061682131,19.0107817970348,97.0,98.0
2012,7.68900012969971,,,65.1978200366775,16.4583352570839,18.3438447062387,97.0,99.0
2011,7.7810001373291,,,65.7796475646368,16.4872121495247,17.7331402858384,97.0,99.0
2010,8.39400005340576,,,66.247846073508,16.5225870152757,17.2295669112163,98.0,99.0
2009,8.24899959564209,,,66.5241989254739,16.6506809287901,16.825120145736,98.0,99.0
2008,6.36899995803833,,,66.6314499866434,16.8224754105171,16.5460746028395,97.0,99.0
2007,6.85400009155273,,,66.6243656020049,17.01786365844,16.3577707395551,98.0,99.0
2006,7.7189998626709,,,66.603770617515,17.1969596916414,16.1992696908436,97.0,97.0
2005,8.38399982452393,,,66.6336497920584,17.3392975411144,16.0270526668273,97.0,97.0
2004,10.3579998016357,,,66.6701575874113,17.5044685693139,15.8253738432748,97.0,98.0
2003,10.4689998626709,,,66.7540638745092,17.6237537767168,15.622182348774,97.0,98.0
2002,10.4230003356934,,,66.8596641785748,17.724211191004,15.4161246304211,96.0,98.0
2001,10.289999961853,,,66.913861939972,17.8789561034497,15.2071819565782,96.0,98.0
2000,11.1339998245239,,,66.8701187404514,18.1359549448588,14.9939263146898,96.0,99.0
1999,11.6929998397827,,,66.8377020846125,18.3051303283702,14.8571675870173,96.0,99.0
1998,13.21399974823,,,66.7461943108011,18.5328456722206,14.7209600169783,96.0,99.0
1997,14.9670000076294,,,66.6400672703973,18.7788567215853,14.5810760080175,96.0,99.0
1996,15.5719995498657,,,66.6064432032913,18.9580490790404,14.4355077176683,98.0,99.0
1995,17.0049991607666,,,66.7043302360517,19.0144764461062,14.281193317842,98.0,99.0
1994,16.4260005950928,,,66.7167409213519,19.1347153095183,14.1485437691298,99.0,99.0
1993,16.201000213623,,,66.8038437718919,19.1979792534745,13.9981769746336,99.0,99.0
1992,11.5950002670288,,,66.9468822628681,19.2242897565375,13.8288279805944,99.0,99.0
1991,6.50299978256226,,,67.1084302542774,19.2503274973227,13.6412422483999,97.0,95.0
1990,,,,67.2579801297861,19.30660807306,13.4354117971539,97.0,90.0
1989,,,,67.4387672376467,19.3060437623001,13.2551890000532,95.0,90.0
1988,,,,67.6512224034773,19.2823871058903,13.0663904906324,98.0,99.0
1987,,,,67.8662931404486,19.2576661727694,12.876040686782,92.0,98.0
1986,,,,68.0213194178658,19.2857248616272,12.692955720507,87.0,97.0
1985,,,,68.0762417484861,19.4014725465363,12.5222857049776,85.0,96.0
1984,,,,68.0963192207199,19.4919442805578,12.4117364987222,83.0,95.0
1983,,,,67.9961737311962,19.6779303431507,12.3258959256531,81.0,94.0
1982,,,,67.8222787532833,19.9307770263283,12.2469442203884,75.0,94.0
1981,,,,67.6892428042421,20.1602016544094,12.1505555413485,70.0,92.0
1980,,,,67.684075348724,20.2965263041161,12.0193983471599,,92.0
1979,,,,67.5708002670107,20.605028561129,11.8241711718603,,
1978,,,,67.5219597448811,20.8913063032391,11.5867339518798,,
1977,,,,67.5142386703665,21.1760143183007,11.3097470113328,,
1976,,,,67.4749077873462,21.5270580218936,10.9980341907602,,
1975,,,,67.3446076491884,22.001551682448,10.6538406683636,,
1974,,,,67.1545522783685,22.4555783534403,10.3898693681912,,
1973,,,,66.9386044911983,22.9600492443946,10.1013462644071,,
1972,,,,66.7017259305827,23.5024849650798,9.79578910433758,,
1971,,,,66.4542768146058,24.0595716921056,9.48615149328852,,
1970,,,,66.2031157111123,24.6155443865469,9.18133990234079,,
1969,,,,65.9647083600574,25.103058378412,8.93223326153062,,
1968,,,,65.7157864216643,25.5833665649113,8.7008470134244,,
1967,,,,65.447464355576,26.0703787775767,8.48215686684729,,
1966,,,,65.1383560552398,26.5947482217757,8.26689572298447,,
1965,,,,64.7885412548883,27.161155347877,8.05030339723478,,
1964,,,,64.2452627213648,27.8579213091884,7.89681596944688,,
1963,,,,63.6082519319617,28.6477968942812,7.74395117375704,,
1962,,,,62.967620154365,29.4387835735483,7.59359627208664,,
1961,,,,62.4911784909394,30.054436516806,7.45438499225453,,
1960,,,,62.2652826980623,30.4066666817,7.32805062023772,,
