date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,3.90199995040894,,,,,
2018,3.89400005340576,64.8329645962083,27.0623043241241,8.10473107966757,98.0,88.0
2017,3.90000009536743,64.7506105164425,27.3394729530685,7.90991653048905,98.0,81.0
2016,3.31500005722046,64.6703135287453,27.6017456189848,7.72794085226988,95.0,86.0
2015,3.00200009346008,64.6010683668612,27.8416434273314,7.5572882058074,93.0,73.0
2014,2.72300004959106,64.5144943472891,28.1096317804719,7.37587387223894,90.0,80.0
2013,2.29999995231628,64.4121983555972,28.3795188811699,7.20828276323285,92.0,80.0
2012,2.39100003242493,64.3014979475556,28.6467286864303,7.05177336601403,98.0,85.0
2011,2.31100010871887,64.1969759472794,28.8995255070642,6.90349854565635,97.0,87.0
2010,3.71300005912781,64.108802101306,29.1307213603584,6.76047653833557,97.0,94.0
2009,3.65499997138977,63.9891149316261,29.3984574829956,6.61242758537836,96.0,85.0
2008,3.42600011825562,63.881987506982,29.6452651780158,6.4727473150022,96.0,86.0
2007,3.45900011062622,63.7787863652486,29.8817636285985,6.33945000615287,95.0,85.0
2006,3.55900001525879,63.654145190004,30.1365169801508,6.20933782984527,95.0,88.0
2005,3.67799997329712,63.4896764985585,30.4296987253383,6.08062477610318,99.0,92.0
2004,3.73600006103516,63.3188615739614,30.7245830677357,5.95655535830298,97.0,95.0
2003,3.78099989891052,63.1124557812784,31.0494576584707,5.83808656025089,95.0,98.0
2002,3.77600002288818,62.8855755832932,31.3894883379462,5.72493607876062,95.0,99.0
2001,3.7260000705719,62.6723497304547,31.7089195921348,5.6187306774105,95.0,99.0
2000,3.7279999256134,62.4960730323582,31.9842604496939,5.51966651794789,97.0,98.0
1999,3.74499988555908,62.2613923820576,32.3150677370325,5.42353988090991,90.0,92.0
1998,3.70000004768372,62.0381854166924,32.625580465856,5.33623411745154,96.0,98.0
1997,3.7039999961853,61.8131666942896,32.9314873999313,5.25534590577919,92.0,95.0
1996,3.71600008010864,61.5573271880502,33.265350423114,5.17732238883578,90.0,91.0
1995,3.70199990272522,61.2526408309328,33.6482011689008,5.09915800016644,84.0,86.0
1994,3.69700002670288,60.9262788940567,34.0506520582568,5.02306904768646,84.0,83.0
1993,3.68099999427795,60.5602035306019,34.4888537332958,4.95094273610234,83.0,83.0
1992,3.59200000762939,60.165515377992,34.9525651467379,4.88191947527013,76.0,77.0
1991,3.54699993133545,59.7624843546755,35.4210544255164,4.81646121980819,80.0,82.0
1990,,59.3669147901594,35.8791184108765,4.75396679896412,73.0,86.0
1989,,58.9345985370084,36.3770580294665,4.68834343352514,73.0,70.0
1988,,58.4898952988557,36.8829719098301,4.62713279131418,73.0,75.0
1987,,58.0380836695044,37.3936273004282,4.56828903006733,78.0,72.0
1986,,57.5848798765704,37.9048710601719,4.51024906325766,74.0,70.0
1985,,57.1351581042006,38.4138255164809,4.4510163793185,84.0,73.0
1984,,56.6764885443424,38.932049347448,4.3914621082096,72.0,59.0
1983,,56.2320322735713,39.4348826029993,4.33308512342944,85.0,60.0
1982,,55.8022950615718,39.9226138838832,4.27509105454496,64.0,60.0
1981,,55.3784333536857,40.4047738096942,4.21679283662007,76.0,78.0
1980,,54.9556807803134,40.886950482869,4.15736873681758,71.0,47.0
1979,,54.5437176125561,41.3495234308012,4.10675895664277,,
1978,,54.141477714145,41.8013674204956,4.05715486535939,,
1977,,53.7602568288171,42.2309826967026,4.00876047448036,,
1976,,53.4233384318235,42.6143531802298,3.96230838794672,,
1975,,53.1500660692736,42.9321348798777,3.9177990508487,,
1974,,52.8528816623839,43.2605438084958,3.88657452912032,,
1973,,52.6058968843681,43.5351304006988,3.85897271493311,,
1972,,52.4067729985645,43.7599048635523,3.83332213788316,,
1971,,52.2476909563282,43.9446021445941,3.80770689907766,,
1970,,52.1266911738087,44.0940968942628,3.77921193192851,,
1969,,52.0058842612943,44.2336880731957,3.76042766551009,,
1968,,51.9240326514339,44.3347559611311,3.74121138743501,,
1967,,51.8854949509443,44.393162699765,3.72134234929062,,
1966,,51.8962330907152,44.4030396456898,3.70072726359501,,
1965,,51.9624211878659,44.35850022477,3.67907858736404,,
1964,,51.9967782651992,44.3343458710946,3.6688758637062,,
1963,,52.0704437604983,44.2707135183217,3.65884272118003,,
1962,,52.1810072610148,44.1712704655249,3.64772227346025,,
1961,,52.3265527845204,44.0395231652805,3.63392405019908,,
1960,,52.5094947294653,43.8738143172489,3.61669095328584,,
