date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,3.49799990653992,,,,,,,
2018,3.53399991989136,,,61.7345048621782,31.0735477456373,7.19194739218447,89.0,83.0
2017,3.67000007629395,,,61.4195037816536,31.5346173965445,7.04587882180194,83.0,84.0
2016,3.52500009536743,3.4,,61.1159325202546,31.983443520712,6.90062395903339,94.0,87.0
2015,3.06599998474121,,92.45508,60.8389076821595,32.4049539408983,6.75613837694221,95.0,89.0
2014,2.00699996948242,,,60.5287508533354,32.8477225600071,6.62352658665745,89.0,85.0
2013,2.39400005340576,,,60.2377148910535,33.26768716391,6.49459794503649,87.0,87.0
2012,2.04800009727478,3.6,94.46057,59.9608621429307,33.670987608401,6.36815024866839,92.0,93.0
2011,2.21900010108948,,92.22615,59.6827519246635,34.0744998949373,6.24274818039913,96.0,95.0
2010,2.55200004577637,,,59.3933178684771,34.4895154444554,6.11716668706754,88.0,91.0
2009,2.86299991607666,,91.16783,59.1078042093194,34.8870551608579,6.00514062982276,93.0,93.0
2008,2.6029999256134,4.5,90.69811,58.821869650363,35.2812552525579,5.8968750970791,92.0,88.0
2007,2.63499999046326,,90.74347,58.5436806156319,35.6629257141255,5.7933936702426,86.0,84.0
2006,2.72900009155273,,,58.2875043930857,36.0154589787435,5.69703662817071,88.0,83.0
2005,2.84100008010864,,,58.0641607849653,36.326590561448,5.60924865358666,89.0,85.0
2004,2.89599990844727,,,57.8210767425303,36.6583273045799,5.52059595288983,90.0,84.0
2003,2.93899989128113,5.8,,57.5902081143989,36.9658368462971,5.44395503930406,96.0,88.0
2002,2.93499994277954,,,57.3741703758081,37.2498259713635,5.37600365282848,91.0,77.0
2001,2.89000010490417,,86.72367,57.1800655809544,37.5087279078021,5.31120651124357,88.0,71.0
2000,2.89299988746643,,,57.0156507327401,37.7396456086433,5.24470365861655,84.0,75.0
1999,2.91100001335144,,,56.8062553938651,38.0075440840609,5.18620052207406,79.0,77.0
1998,2.86999988555908,5.9,,56.631855627207,38.2416005610145,5.12654381177856,65.0,61.0
1997,2.87400007247925,,,56.4911713548594,38.4444238949044,5.06440475023616,51.0,58.0
1996,2.88599991798401,,,56.3746301547434,38.6267497953213,4.9986200499353,61.0,61.0
1995,2.875,,,56.278257406061,38.7937270690436,4.92801552489538,58.0,64.0
1994,2.87100005149841,11.0,,56.0929705698283,39.0282548344383,4.8787745957334,64.0,58.0
1993,2.85700011253357,,,55.9154912243517,39.2624216276828,4.82208714796557,57.0,52.0
1992,2.77500009536743,10.5,79.99177,55.7582684906409,39.4811560525742,4.76057545678488,57.0,45.0
1991,2.73499989509583,10.2,,55.6480090503352,39.6518524762271,4.70013847343767,54.0,43.0
1990,,9.7,,55.6068442653159,39.7481835707217,4.6449721639624,53.0,41.0
1989,,7.8,,55.4753787132046,39.9410663260486,4.58355496074684,59.0,52.0
1988,,9.8,,55.3768423138599,40.0923086929617,4.53084899317844,58.0,28.0
1987,,,,55.3075969243955,40.2077751224578,4.48462795314668,57.0,35.0
1986,,,,55.2572066196132,40.3026566261909,4.4401367541959,55.0,42.0
1985,,,,55.2234175801769,40.3830917264615,4.39349069336156,21.0,33.0
1984,,,,55.1391506251194,40.530494672804,4.33035470207658,20.0,6.0
1983,,,,55.0624746115247,40.6665306996179,4.27099468885739,13.0,10.0
1982,,,,55.0069182341261,40.7789527453221,4.21412902055176,15.0,12.0
1981,,,,54.9982482303265,40.8447742498985,4.15697751977499,17.0,13.0
1980,,,,55.0595302633454,40.8437195056932,4.09675023096147,13.0,11.0
1979,,,,54.9438261693217,40.9751064500911,4.08106738058725,,
1978,,,,54.8796908627021,41.0643788451094,4.05593029218855,,
1977,,,,54.8683766582024,41.1087682843138,4.02285505748384,,
1976,,,63.20815,54.9125288259056,41.1017714829266,3.98569969116777,,
1975,,,,55.019465475698,41.0331148020192,3.94741972228282,,
1974,,,,54.9382467485083,41.1143608937568,3.94739235773491,,
1973,,,,54.8903941831074,41.16207051388,3.94753530301261,,
1972,,,,54.878107120509,41.1750836645388,3.94680921495219,,
1971,,,,54.907175003383,41.1493231828956,3.94350181372142,,
1970,,,,54.9895584392877,41.0740266957835,3.93641486492876,,
1969,,,,54.8626119383603,41.1610786909642,3.97630937067551,,
1968,,,,54.7546874160125,41.2296682014289,4.01564438255858,,
1967,,,,54.677528039697,41.2689881568455,4.05348380345743,,
1966,,,,54.6532130734694,41.2577558806913,4.08903104583923,,
1965,,,,54.7048779956384,41.1737980307373,4.12132397362432,,
1964,,,,54.5109009977116,41.2750454360892,4.21405356619924,,
1963,,,,54.3537674856001,41.3407740581028,4.30545845629708,,
1962,,,,54.2437397942145,41.3638742147626,4.39238599102285,,
1961,,,,54.1981633504641,41.331962443188,4.46987420634793,,
1960,,,,54.2390595454415,41.2279615144294,4.53297894012915,,
