date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,0.090999998152256,,,,,
2018,0.109999999403954,85.08916547614,13.5407641851225,1.3700703387375,99.0,98.0
2017,0.140000000596046,85.2571339230925,13.5107430906865,1.23212298622101,99.0,97.0
2016,0.150000005960464,85.3922619796607,13.4988890035843,1.10884901675499,99.0,98.0
2015,0.170000001788139,85.5676206586091,13.4338643104638,0.998515030927112,99.0,99.0
2014,0.200000002980232,85.7650746300217,13.3069805684618,0.927944801516592,99.0,89.0
2013,0.280000001192093,85.9754067279701,13.1635034884408,0.861089783589135,97.0,97.0
2012,0.479999989271164,86.1012816969199,13.0996556125411,0.799062690538976,97.0,92.0
2011,0.560000002384186,86.1671490973642,13.0848172600327,0.748033642603092,98.0,93.0
2010,0.449999988079071,86.3982477225187,12.8871691248363,0.714583152644981,99.0,97.0
2009,0.310000002384186,85.7130426901115,13.4969636544911,0.789993655397444,99.0,99.0
2008,0.310000002384186,84.6779172597648,14.4393438971507,0.882738843084505,96.0,97.0
2007,0.519999980926514,83.0386381207353,15.9674631535233,0.993898725741402,92.0,94.0
2006,0.870000004768372,80.5345791724153,18.339002905024,1.12641792256072,99.0,96.0
2005,1.12699997425079,76.9970742394409,21.7044750732596,1.29845068729952,99.0,97.0
2004,1.5789999961853,76.4550650840132,22.1596264074103,1.38530850857654,99.0,96.0
2003,1.75,75.7836746906663,22.7421133842191,1.47421192511455,93.0,92.0
2002,1.77100002765656,74.9277542333211,23.5093654231449,1.56288034353408,99.0,96.0
2001,1.6599999666214,73.8400226337047,24.5071640878552,1.6528132784401,92.0,93.0
2000,1.58800005912781,72.5316810359378,25.7234145979192,1.74490436614298,91.0,80.0
1999,2.15199995040894,72.386496496865,25.9286331550652,1.68487034806981,87.0,92.0
1998,2.14400005340576,72.1342296967521,26.2454628854054,1.62030741784242,89.0,94.0
1997,2.12800002098084,71.8040203915034,26.6404643195391,1.55551528895747,87.0,92.0
1996,2.4539999961853,71.4883901624975,27.0171530492928,1.4944567882097,90.0,92.0
1995,2.6800000667572,71.2793265841127,27.2811729465061,1.43950046938116,87.0,92.0
1994,2.89800000190735,71.1049007871158,27.4628678943123,1.43223131857187,86.0,91.0
1993,2.96799993515015,70.999982053087,27.5862000203398,1.4138179265732,86.0,90.0
1992,2.08100008964539,70.9118985859769,27.7021366788119,1.3859647352113,86.0,88.0
1991,1.53699994087219,70.7284042572837,27.9224709809932,1.34912476172302,84.0,86.0
1990,,70.4074091182041,28.2866309172374,1.30595996455851,79.0,82.0
1989,,70.1327730728411,28.5774004201954,1.28982650696355,79.0,81.0
1988,,69.8589961790332,28.8599091534135,1.28109466755334,73.0,69.0
1987,,69.6208438746601,29.0987994731705,1.28035665216938,60.0,72.0
1986,,69.5569970332378,29.1562327148388,1.28677025192337,62.0,72.0
1985,,69.826902855294,28.8721723422039,1.30092480250209,62.0,71.0
1984,,69.121404627394,29.5368503715511,1.34174500105488,62.0,60.0
1983,,68.3902025825558,30.2212048909494,1.3885925264948,69.0,49.0
1982,,67.5232481801851,31.0378535923759,1.43889822743898,22.0,37.0
1981,,66.3528073939062,32.1447005500266,1.50249205606723,10.0,43.0
1980,,64.780979466266,33.6405344494527,1.57848608428132,26.0,61.0
1979,,64.9087834050621,33.4004318349084,1.69078476002944,,
1978,,64.9514719902475,33.2433798208918,1.8051481888607,,
1977,,64.9200846871949,33.1552562007043,1.92465911210083,,
1976,,64.843628576856,33.1220750513755,2.03429637176853,,
1975,,64.7711781888997,33.0976144109055,2.13120740019474,,
1974,,64.1956503342642,33.7239049348722,2.08044473086362,,
1973,,63.5189118478612,34.4464293249687,2.03465882717004,,
1972,,62.8375478927203,35.1555555555556,2.00689655172414,,
1971,,62.2724303682985,35.7336660693051,1.99390356239637,,
1970,,61.921763427507,36.0721003707288,2.00613620176416,,
1969,,61.4256118473876,36.5155675386339,2.05882061397857,,
1968,,60.8329489008808,37.0353284483591,2.1317226507601,,
1967,,60.1388148594471,37.6491854186461,2.21199972190679,,
1966,,59.3768003406558,38.3212684417504,2.30193121759387,,
1965,,58.6489753235642,38.9512854290875,2.39973924734834,,
1964,,58.0010656247225,39.5243169641536,2.47461741112394,,
1963,,57.3627584418951,40.0755071618381,2.56173439626677,,
1962,,56.7630016707547,40.5655682343322,2.67143009491308,,
1961,,56.1968845413352,41.0124268295055,2.79068862915929,,
1960,,55.7044572007429,41.355731892622,2.93981090663515,,
