date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,3.30999994277954,,,,,,,
2018,3.39000010490417,2.6,94.40827,66.121004362089,25.7906028460802,8.08839279183076,85.0,84.0
2017,3.46000003814697,3.2,94.14961,65.8267009172855,26.3624966281645,7.81080245454995,83.0,83.0
2016,3.53500008583069,3.2,94.17367,65.3422333650822,27.1000301622918,7.55773647262604,88.0,89.0
2015,3.0,3.4,94.16234,64.5926973731581,28.0816996400546,7.32560298678726,92.0,90.0
2014,2.96199989318848,3.2,93.70795,64.5561789409026,28.3839850498294,7.05983600926795,89.0,88.0
2013,3.23699998855591,3.6,,64.4067151638106,28.7750243190474,6.81826051714203,85.0,88.0
2012,3.10899996757507,3.4,93.84173,64.1650829632829,29.2364590818899,6.59845795482721,94.0,95.0
2011,3.44199991226196,4.2,,63.9056409925562,29.696010684411,6.39834832303285,96.0,91.0
2010,3.4779999256134,4.3,,63.6892160219245,30.0951292204811,6.21565475759443,94.0,93.0
2009,3.90000009536743,4.3,,63.4727016317182,30.4638387811058,6.06345958717597,91.0,93.0
2008,4.05700016021729,,,63.2529566841514,30.8311226991844,5.91592061666426,92.0,93.0
2007,4.18800020217896,4.3,89.59081,63.0206728170336,31.2075628139178,5.77176436904856,92.0,93.0
2006,4.26000022888184,,88.69934,62.7611196846238,31.6095163997965,5.6293639155797,93.0,94.0
2005,4.8600001335144,5.4,87.90867,62.4675497812848,32.0454120941379,5.48703812457733,77.0,77.0
2004,4.90100002288818,,87.66985,62.1478302386388,32.4841109500568,5.36805881130442,85.0,86.0
2003,4.78800010681152,,,61.814899526257,32.9382053180476,5.24689515569541,95.0,94.0
2002,5.79899978637695,,,61.465402269026,33.4120131797506,5.12258455122341,95.0,95.0
2001,5.73400020599365,,,61.0947792077289,33.9104718652009,4.99474892707026,97.0,90.0
2000,5.73600006103516,5.2,,60.6977928600302,34.4394304084695,4.86277673150026,97.0,98.0
1999,5.75799989700317,,,60.2337545636135,35.0059568699531,4.76028856643339,93.0,99.0
1998,5.69899988174438,,,59.7897845909017,35.550872860156,4.65934254894232,93.0,94.0
1997,5.70300006866455,,,59.3651949862746,36.0745333159546,4.56027169777074,91.0,90.0
1996,5.71700000762939,5.7,,58.9572100052097,36.5784171366816,4.46437285810871,87.0,94.0
1995,5.69899988174438,,,58.565143815671,37.0625075105477,4.37234867378132,98.0,90.0
1994,5.69199991226196,,,58.2166889267082,37.4937404114675,4.28957066182424,75.0,87.0
1993,5.67000007629395,,87.15063,57.8811439495105,37.9056234775856,4.21323257290383,75.0,87.0
1992,5.55399990081787,,,57.5578558597016,38.3002425499257,4.14190159037268,83.0,83.0
1991,5.49599981307983,8.8,,57.2544337902507,38.6720709509449,4.07349525880438,74.0,71.0
1990,,,,56.9814565279925,39.0118484830595,4.00669498894793,64.0,72.0
1989,,,,56.6673065240048,39.3808966173292,3.95179685866597,52.0,58.0
1988,,,,56.367986909375,39.7342675729771,3.89774551764796,52.0,60.0
1987,,,,56.0822932053078,40.0735034168737,3.84420337781857,56.0,43.0
1986,,,,55.8123217038292,40.3958916449633,3.79178665120741,41.0,50.0
1985,,,,55.5619588292485,40.6971784372043,3.74086273354726,53.0,48.0
1984,,,,55.2207829233366,41.0608400338183,3.71837704284518,35.0,28.0
1983,,,,54.8975933592896,41.4021562087379,3.7002504319725,28.0,23.0
1982,,,,54.5931967775609,41.7231675287895,3.68363569364958,32.0,23.0
1981,,,81.91846,54.3042456731415,42.0323648196067,3.6633895072518,26.0,20.0
1980,,,,54.0315005861197,42.3332807145816,3.63521869929865,23.0,16.0
1979,,,,53.6820470616338,42.6907342952781,3.62721864308809,,
1978,,,,53.3490183328922,43.0377674745568,3.61321419255099,,
1977,,,,53.0468121523742,43.3594772793574,3.5937105682684,,
1976,,,,52.8028600053086,43.6261046766085,3.57103531808297,,
1975,,,,52.6394214386962,43.8142182456967,3.54636031560718,,
1974,,,,52.4027713822717,44.0640591647297,3.53316945299861,,
1973,,,,52.229754762725,44.2522960526743,3.51794918460069,,
1972,,,,52.1127852902986,44.3868394801533,3.50037522954816,,
1971,,,,52.034533342459,44.4850443761719,3.48042228136909,,
1970,,,,51.9911968935037,44.5505332399589,3.45826986653733,,
1969,,,,51.8419210726586,44.6945936607242,3.46348526661724,,
1968,,,,51.7108887717359,44.8186351113731,3.47047611689102,,
1967,,,,51.6255466772542,44.8974112042267,3.47704211851912,,
1966,,,,51.63958984166,44.8811190169642,3.47929114137582,,
1965,,,,51.7943725220708,44.7322145821778,3.47341289575142,,
1964,,,,51.8288647837508,44.6920609559223,3.47907426032688,,
1963,,,,51.9732876526581,44.5503195537998,3.47639279354203,,
1962,,,,52.210491200214,44.3246111016119,3.46489769817403,,
1961,,,,52.4987029297514,44.056144475438,3.44515259481057,,
1960,,,,52.8155202134118,43.7667300343722,3.41774975221602,,
