date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,6.22900009155273,,,,,
2018,6.14300012588501,66.901764700394,26.0958671652131,7.00236813439294,82.0,83.0
2017,6.22499990463257,66.6657183878929,26.5880455578541,6.74623605425308,82.0,83.0
2016,6.30900001525879,66.4866424267915,26.9933891655711,6.51996840763739,82.0,83.0
2015,6.35699987411499,66.3349088995355,27.3377778607793,6.32731323968516,82.0,83.0
2014,6.39599990844727,66.6522388279015,27.0898591353135,6.25790203678492,82.0,83.0
2013,6.4520001411438,67.1184040918502,26.6433982488142,6.23819765933562,82.0,83.0
2012,6.43499994277954,67.5557984199688,26.1895199591448,6.2546816208864,81.0,83.0
2011,6.42199993133545,67.8006222960054,25.9043303512901,6.29504735270451,81.0,82.0
2010,6.41900014877319,67.8254315866491,25.8164395714085,6.35812884194239,80.0,82.0
2009,6.35500001907349,67.2537401626336,26.4789344582805,6.26732537908584,80.0,81.0
2008,7.43800020217896,66.3530294721161,27.4627728978343,6.18419763004957,79.0,81.0
2007,8.97999954223633,65.3521122033568,28.5369169919351,6.11097080470803,74.0,80.0
2006,8.62899971008301,64.4518528587513,29.5127919452963,6.03535519595239,69.0,78.0
2005,8.28800010681152,63.711853524002,30.3473701482709,5.94077632772711,63.0,77.0
2004,7.84999990463257,63.2384976686105,30.8958462180192,5.86565611337035,58.0,75.0
2003,8.02299976348877,63.0234881932378,31.1768479220668,5.79966388469536,53.0,74.0
2002,8.13099956512451,62.9895234690791,31.2648710429068,5.7456054880141,59.0,77.0
2001,8.18099975585938,63.0536800166174,31.2359230178093,5.7103969655733,65.0,80.0
2000,8.30000019073486,63.2063835069317,31.093989816742,5.69962667632635,71.0,83.0
1999,8.44099998474121,62.9853091148167,31.4195710191084,5.59511986607488,77.0,86.0
1998,8.49600028991699,62.7198444843943,31.7976889254695,5.48246659013624,83.0,89.0
1997,8.61999988555908,62.473212508993,32.1572895869916,5.3694979040155,89.0,92.0
1996,8.63500022888184,62.3022628795527,32.4343299641479,5.26340715629946,85.0,93.0
1995,8.61600017547607,62.214217289521,32.6199559004416,5.16582681003747,85.0,93.0
1994,8.60900020599365,61.4195924788378,33.416976238461,5.16343128270117,88.0,92.0
1993,8.58500003814697,60.5999582271298,34.22689076148,5.17315101139019,88.0,91.0
1992,8.45899963378906,59.691066573216,35.1169910784063,5.19194234837777,76.0,90.0
1991,8.39400005340576,58.6470370393188,36.133307047321,5.21965591336021,65.0,86.0
1990,,57.4841850502525,37.2558547065262,5.2599602432213,61.0,82.0
1989,,57.2690028021889,37.5196593359839,5.21133786182715,58.0,79.0
1988,,56.9833220035945,37.8491996237906,5.16747837261493,48.0,63.0
1987,,56.6663668120962,38.1994107857689,5.13422240213497,39.0,46.0
1986,,56.3291657772339,38.5539777937458,5.11685642902026,30.0,30.0
1985,,55.958438835669,38.9245077762213,5.11705338810971,23.0,17.0
1984,,55.8217155524489,39.0068588436779,5.17142560387316,16.0,4.0
1983,,55.6712401490119,39.0760818162125,5.25267803477555,8.0,4.0
1982,,55.5286958984152,39.1282276194785,5.34307648210629,1.0,4.0
1981,,55.4430440249439,39.1445560308707,5.41239994418537,,2.0
1980,,55.4510764876132,39.1096858971412,5.43923761524553,,
1979,,55.3908638767503,39.2095108190121,5.39962530423767,,
1978,,55.3563157317193,39.3345538761861,5.30913039209458,,
1977,,55.3415022254338,39.474851445571,5.18364632899521,,
1976,,55.3237051524299,39.6260446170591,5.05025023051094,,
1975,,55.26986519261,39.8040725241473,4.92606228324266,,
1974,,54.7835088446841,40.2746712562156,4.94181989910036,,
1973,,54.3495559728809,40.6798222199301,4.97062180718897,,
1972,,53.9364125606534,41.0580783808331,5.00550905851348,,
1971,,53.5055162450028,41.4603021944761,5.03418156052109,,
1970,,53.0544947101854,41.8968292451492,5.04867604466548,,
1969,,52.5702227157538,42.3341229542398,5.09565433000644,,
1968,,52.0361213187068,42.8297897747936,5.13408890649963,,
1967,,51.5338399384202,43.2943646545009,5.17179540707892,,
1966,,51.1953241970835,43.5857245355625,5.21895126735395,,
1965,,51.0912718800406,43.6298464663361,5.27888165362327,,
1964,,51.0145603457525,43.5892298218377,5.39620983240979,,
1963,,51.2133243257812,43.2465273317243,5.54014834249454,,
1962,,51.6183736846834,42.6837521691458,5.69787414617069,,
1961,,52.0665615871124,42.0911725129906,5.84226589989698,,
1960,,52.4381683390205,41.6112770445128,5.95055461646669,,
