date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,8.42700004577637,,,,,,,
2018,9.05900001525879,,,62.0089108085333,17.9564644444787,20.0346247469881,90.0,96.0
2017,9.39700031280518,,,62.2211765433074,18.1098266879217,19.6689967687709,90.0,96.0
2016,10.0570001602173,,,62.4703444983481,18.24553057454,19.2841249271119,90.0,96.0
2015,10.3590002059937,,,62.7664724171957,18.3524122929505,18.8811152898537,91.0,97.0
2014,10.2919998168945,,,63.1388901221384,18.4252530043906,18.4358568734709,91.0,98.0
2013,9.92099952697754,,,63.5629510189021,18.4682610640124,17.9687879170855,90.0,99.0
2012,9.39999961853027,,,63.9961606703243,18.4868984707608,17.516940858915,91.0,99.0
2011,8.81099987030029,,,64.3768891595673,18.4878270738549,17.1352837665779,89.0,99.0
2010,8.87100028991699,,,64.6701255559639,18.4778432663221,16.852031177714,89.0,99.0
2009,8.73600006103516,,,64.8639158081892,18.49084548366,16.6452387081507,89.0,98.0
2008,7.06300020217896,,,64.9617636180445,18.4886973402506,16.5495390417049,89.0,99.0
2007,7.65700006484985,,,64.9928970342558,18.4804830356132,16.526619930131,90.0,99.0
2006,8.44799995422363,,,65.006020427019,18.4796691133901,16.5143104595909,89.0,99.0
2005,8.49300003051758,,,65.0343445785052,18.4937557475952,16.4718996738996,87.0,98.0
2004,8.91399955749512,,,65.010533052162,18.5658251136887,16.4236418341493,88.0,98.0
2003,8.30599975585938,,,64.9888381365152,18.6540726528237,16.3570892106611,87.0,97.0
2002,8.70199966430664,,,64.9781924755801,18.7516099617077,16.2701975627122,86.0,97.0
2001,8.60999965667725,,,64.9900633388057,18.8406104849693,16.169326176225,85.0,97.0
2000,10.2170000076294,,,65.0356071605814,18.9070233826274,16.0573694567912,84.0,97.0
1999,11.9809999465942,,,65.0410690813689,19.041745794066,15.9171851245651,83.0,97.0
1998,12.0749998092651,,,65.0642289062982,19.180868549489,15.7549025442128,82.0,96.0
1997,12.5659999847412,,,65.1119441983644,19.315964802116,15.5720909995196,83.0,97.0
1996,12.3669996261597,,,65.186394525083,19.440073992893,15.373531482024,84.0,97.0
1995,11.8360004425049,,,65.2803648711015,19.5593459120681,15.1602892168305,83.0,96.0
1994,12.5930004119873,,,65.3798919067526,19.6625839894681,14.9575241037794,80.0,96.0
1993,11.3210000991821,,,65.513232341964,19.7285355312526,14.7582321267833,78.0,94.0
1992,10.2049999237061,,,65.6639371022345,19.785003338658,14.5510595591075,76.0,94.0
1991,9.13399982452393,,,65.7944666183138,19.8913415877302,14.314191793956,74.0,94.0
1990,,,,65.8827791889399,20.0811959740341,14.036024837026,71.0,94.0
1989,,,,65.9469337659055,20.255732612178,13.7973336219165,58.0,95.0
1988,,,,65.972049657625,20.5154158944132,13.5125344479618,51.0,79.0
1987,,,,65.9542910016574,20.8209367493357,13.2247722490069,45.0,88.0
1986,,,,65.912375657961,21.0741227250787,13.0135016169603,39.0,96.0
1985,,,,65.8600689662562,21.2092014079923,12.9307296257516,35.0,95.0
1984,,,,65.5241981994268,21.463359956499,13.0124418440742,26.0,94.0
1983,,,,65.113586517776,21.6493162890472,13.2370971931768,15.0,90.0
1982,,,,64.6512667399637,21.8102154288124,13.5385178312239,,85.0
1981,,,,64.1606357220254,22.0455925316845,13.7937717462901,,79.0
1980,,,,63.6638770146489,22.4198911825384,13.9162318028127,,79.0
1979,,,,63.285357743914,22.7222277936179,13.9924144624681,,
1978,,,,62.9645030787424,23.0914833265423,13.9440135947153,,
1977,,,,62.7180152274012,23.4806456119819,13.8013391606169,,
1976,,,,62.564878833533,23.8058327238767,13.6292884425903,,
1975,,,,62.5104121242525,24.0211635250875,13.46842435066,,
1974,,,,62.3649487642445,24.2652835364486,13.3697676993069,,
1973,,,,62.3032949107059,24.4268671394413,13.2698379498528,,
1972,,,,62.3019271709868,24.5371977128072,13.160875116206,,
1971,,,,62.3187327109929,24.6551424080199,13.0261248809872,,
1970,,,,62.3300525254945,24.8151817274946,12.8547657470109,,
1969,,,,62.3093473596837,24.9558421772025,12.7348104631138,,
1968,,,,62.2975980089149,25.1080818626331,12.594320128452,,
1967,,,,62.2922263347206,25.2706048728081,12.4371687924713,,
1966,,,,62.2939820349302,25.4344591084364,12.2715588566334,,
1965,,,,62.3174284871913,25.5783063829696,12.1042651298391,,
1964,,,,62.17526587122,25.8275382718123,11.9971958569677,,
1963,,,,61.9907526416804,26.1127655772841,11.8964817810355,,
1962,,,,61.8272561292609,26.3698380298634,11.8029058408757,,
1961,,,,61.8055347073543,26.4730499705611,11.7214153220847,,
1960,,,,61.9876502485728,26.361278025385,11.6510717260423,,
