date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,3.42499995231628,,,,,,,
2018,3.28299999237061,,95.37991,66.2194668282759,26.5568481908521,7.22368498087198,97.0,88.0
2017,3.42000007629395,,94.97278,66.0200045642909,26.9392249508412,7.04077048486791,76.0,85.0
2016,3.85899996757507,4.2,94.85962,65.821789391381,27.3048902837136,6.8733203249054,96.0,93.0
2015,4.31300020217896,3.9,94.47228,65.6393151459625,27.6359686677943,6.7247161862432,97.0,87.0
2014,4.80900001525879,,94.55588,65.4188112366928,28.0063953735316,6.57479338977563,97.0,87.0
2013,4.91400003433228,,93.96285,65.1952915041032,28.3549482428516,6.44976025304518,89.0,83.0
2012,4.88700008392334,2.8,94.2284,64.9567954678505,28.6998102864182,6.3433942457313,99.0,99.0
2011,5.17000007629395,,93.51998,64.6788271482325,29.0769674281033,6.24420542366424,98.0,97.0
2010,5.30299997329712,,93.06894,64.3491308048508,29.507687516188,6.14318167896122,95.0,95.0
2009,5.35599994659424,,93.44188,64.0112154402062,29.9586186275066,6.03016593228722,96.0,95.0
2008,3.87400007247925,,92.9256,63.6337486374058,30.4469110579534,5.91934030464087,96.0,96.0
2007,3.62800002098084,,92.79517,63.2387235885386,30.9496158586868,5.81166055277459,96.0,98.0
2006,3.56599998474121,3.4,91.73452,62.8647218454589,31.4229229480549,5.71235520648618,96.0,98.0
2005,3.55800008773804,,91.63027,62.5378190162987,31.8372080283644,5.62497295533692,96.0,98.0
2004,3.93700003623962,,90.95374,62.205368894083,32.2812122195133,5.51341888640371,96.0,98.0
2003,3.45499992370605,,,61.8629656555591,32.7217716704782,5.41526267396267,96.0,98.0
2002,3.00300002098084,,90.27465,61.5004767971223,33.1728487764115,5.32667442646616,96.0,97.0
2001,2.53800010681152,,,61.1014910713261,33.6578670596257,5.24064186904818,95.0,97.0
2000,2.56299996376038,,90.53562,60.6526339854223,34.1964499539913,5.15091606058634,96.0,97.0
1999,2.48799991607666,,,60.2793878744131,34.6539531401152,5.06665898547171,94.0,96.0
1998,3.57299995422363,5.6,,59.8947663215209,35.1234876047356,4.98174607374355,96.0,96.0
1997,4.05499982833862,,,59.489695500741,35.6157183495425,4.8945861497165,91.0,95.0
1996,5.25,10.3,,59.0507359525011,36.1444395379847,4.80482450951423,93.0,95.0
1995,6.88800001144409,,,58.5725026110509,36.7149671757891,4.71253021316005,90.0,91.0
1994,4.2480001449585,,,58.2129055729821,37.1596869440217,4.62740748299622,90.0,91.0
1993,3.21399998664856,,,57.8168604861087,37.640997889545,4.54214162434624,79.0,82.0
1992,3.09599995613098,,,57.3882512824728,38.1540848089153,4.45766390861189,88.0,90.0
1991,3.04699993133545,,,56.9447191439795,38.6789012424517,4.37637961356886,89.0,88.0
1990,,,87.55615,56.4936616851513,39.2066143064569,4.29972400839178,75.0,53.0
1989,,9.6,,55.99441857513,39.7771970598963,4.22838436497373,85.0,65.0
1988,,12.4,,55.4915233773784,40.3472212414404,4.16125538118124,70.0,60.0
1987,,,,54.9823427579575,40.9189000703169,4.09875717172562,54.0,62.0
1986,,,,54.4598224582456,41.4981009186473,4.04207662310714,60.0,51.0
1985,,,,53.9178322763163,42.0902147354784,3.99195298820526,64.0,40.0
1984,,,,53.3745658576628,42.659889197465,3.96554494487223,21.0,52.0
1983,,,,52.8357837695561,43.2117506730467,3.95246555739727,23.0,41.0
1982,,,,52.3066156023727,43.7453993992062,3.94798499842116,37.0,40.0
1981,,,,51.7940521923067,44.2634716900841,3.94247611760921,33.0,43.0
1980,,,82.98924,51.3045913533156,44.7674834565038,3.92792519018062,35.0,44.0
1979,,,,50.9768306607821,45.1081263404666,3.91504299875127,,
1978,,,,50.709119201405,45.3983695974326,3.89251120116237,,
1977,,,,50.4944329244472,45.6429286999218,3.86263837563102,,
1976,,,,50.3242584891233,45.8432707909368,3.83247071993996,,
1975,,,,50.196127352335,45.996746440865,3.80712620679995,,
1974,,,,50.053051053151,46.1490148740993,3.79793407274964,,
1973,,,,49.9416033608086,46.2642618054235,3.79413483376794,,
1972,,,,49.8600958497982,46.3477316112763,3.79217253892548,,
1971,,,,49.8160094699764,46.3981082505393,3.78588227948432,,
1970,,,,49.8216039227426,46.4076006390313,3.77079543822612,,
1969,,,,49.7574255216394,46.4886881500852,3.75388632827539,,
1968,,,,49.7210685536406,46.5518893180728,3.72704212828666,,
1967,,,,49.7223860154977,46.5861361718135,3.69147781268879,,
1966,,,,49.777372395627,46.5717211854717,3.65090641890132,,
1965,,,,49.8932946766911,46.4991373260173,3.60756799729162,,
1964,,,,49.989851787466,46.4427656828578,3.56738252967619,,
1963,,,,50.1663375770931,46.3060468156077,3.52761560729924,,
1962,,,,50.4044861542211,46.1078540016065,3.4876598441724,,
1961,,,,50.655542352041,45.8990691795957,3.44538846836334,,
1960,,,,50.8867461355291,45.7137733146785,3.39948054979237,,
