date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,5.11499977111816,,,,,
2018,5.36600017547607,64.0165694070692,16.3570737459559,19.6263568469749,87.0,92.0
2017,5.76000022888184,64.464942132349,16.2218904190573,19.3131674485937,93.0,93.0
2016,6.76200008392334,64.8112053839318,16.1306788402671,19.0581157758012,93.0,93.0
2015,6.18699979782104,65.0474977667117,16.1304620531048,18.8220401801836,93.0,93.0
2014,7.35200023651123,65.550412261249,15.9052387909232,18.5443489478278,93.0,93.0
2013,8.63099956512451,66.0306338898399,15.7088142937936,18.2605518163665,94.0,94.0
2012,10.0209999084473,66.4865673739891,15.5286704016675,17.9847622243434,94.0,94.0
2011,12.3280000686646,66.9220439117307,15.3418407196155,17.7361153686538,94.0,93.0
2010,16.7070007324219,67.3427915751133,15.1331618248166,17.5240466000701,95.0,94.0
2009,13.5480003356934,67.6122547497072,15.0057441800417,17.3820010702511,95.0,95.0
2008,5.45499992370605,67.801157101143,14.9275449919519,17.2712979069051,95.0,95.0
2007,4.59200000762939,67.9179287894928,14.9240940983236,17.1579771121836,96.0,95.0
2006,5.91499996185303,67.9983814585104,15.0067846828467,16.9948338586429,96.0,95.0
2005,8.03299999237061,68.0881762817486,15.1567368520442,16.7550868662072,96.0,96.0
2004,10.2480001449585,67.9688903719295,15.5025246321224,16.5285849959481,96.0,94.0
2003,11.2880001068115,67.8293317328388,15.9627477130677,16.2079205540935,95.0,94.0
2002,10.0260000228882,67.6860013364846,16.4936516982322,15.8203469652832,95.0,94.0
2001,13.1339998245239,67.5472253957305,17.0384341790434,15.4143404252262,95.0,94.0
2000,13.3599996566772,67.399321855577,17.5829383208778,15.0177398235452,93.0,93.0
1999,11.5729999542236,67.0780295329284,18.1778743101705,14.7440961569011,92.0,91.0
1998,9.51000022888184,66.7692016704246,18.7324767891896,14.4983215403858,89.0,88.0
1997,10.3690004348755,66.4644211813662,19.2817057572926,14.2538730613412,88.0,87.0
1996,9.91499996185303,66.1365021414424,19.8997556667814,13.9637421917762,86.0,87.0
1995,9.65900039672852,65.7823595417802,20.6164725782681,13.6011678799518,81.0,82.0
1994,7.56099987030029,65.7380826069441,21.0064148273309,13.255502565725,76.0,77.0
1993,6.54400014877319,65.7212305140717,21.4223744859922,12.8563949999362,74.0,71.0
1992,3.68099999427795,65.7649559807813,21.8023517684291,12.4326922507895,,
1991,1.46800005435944,65.9067612527685,22.0671623329774,12.0260764142541,,
1990,,66.1548408365203,22.183286205491,11.6618729579887,,
1989,,66.172093405428,22.287134874294,11.540771720278,,
1988,,66.2509893274108,22.2889232409791,11.4600874316101,,
1987,,66.3439080821371,22.236949067535,11.4191428503279,,
1986,,66.4185605024882,22.1594415755881,11.4219979219237,,
1985,,66.466697320021,22.062401471361,11.470901208618,,
1984,,66.3724415216771,21.9809939246996,11.6465645536232,,
1983,,66.249928401209,21.8556808145878,11.8943907842032,,
1982,,66.1153176716185,21.713980981374,12.1707013470075,,
1981,,65.9808730777551,21.6226816643158,12.3964452579291,,
1980,,65.8623381503067,21.6240210683521,12.5136407813412,,
1979,,65.8037078185956,21.565412631221,12.6308795501834,,
1978,,65.7818717668553,21.577447975724,12.6406802574207,,
1977,,65.7989874574933,21.6342657681679,12.5667467743388,,
1976,,65.8693017410944,21.665472352023,12.4652259068825,,
1975,,66.0072163781264,21.6213574413713,12.3714261805023,,
1974,,65.9909093938391,21.7336527547259,12.275437851435,,
1973,,66.0164565443259,21.8006665851491,12.182876870525,,
1972,,66.0758101881078,21.8410798323602,12.083109979532,,
1971,,66.1407827965633,21.9036966970969,11.9555205063398,,
1970,,66.1980352918169,22.0160682016348,11.7858965065483,,
1969,,66.218746705197,22.1245929294084,11.6566603653946,,
1968,,66.2217141622712,22.2659273794308,11.5123584582981,,
1967,,66.2147667794837,22.4283586445277,11.3568745759885,,
1966,,66.2152956312975,22.5846694258257,11.2000349428768,,
1965,,66.2418358395407,22.7124076640039,11.0457564964554,,
1964,,66.1809246556278,22.8875279610047,10.9315473833674,,
1963,,66.1270753436125,23.0420571760488,10.8308674803386,,
1962,,66.1165262200861,23.1453341000871,10.7381396798268,,
1961,,66.1906267294813,23.1629607175626,10.6464125529562,,
1960,,66.3539113048038,23.0999022862069,10.5461864089893,,
