date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,0.71399998664856,,,,,
2018,0.649999976158142,78.3193560020542,19.2543101196218,2.42633387832394,99.0,99.0
2017,0.700999975204468,77.7862036469363,19.8414940069983,2.37230234606539,99.0,97.0
2016,0.919000029563904,77.267581807164,20.3899306490708,2.34248754376515,99.0,99.0
2015,1.12999999523163,76.826054724602,20.8497132706103,2.32423200478769,99.0,98.0
2014,1.16999995708466,77.0301816889022,20.674962109163,2.29485620193477,99.0,98.0
2013,1.32299995422363,77.2344771366085,20.5121107687441,2.25341209464741,99.0,99.0
2012,1.20000004768372,77.3930261611269,20.4051097585742,2.20186408029884,99.0,99.0
2011,1.27400004863739,77.5015628043948,20.3555761408472,2.14286105475801,99.0,99.0
2010,1.12999999523163,77.6086746288864,20.3115581129217,2.0797672581919,99.0,99.0
2009,1.08000004291534,76.8699222665888,21.0554428576733,2.07463487573793,99.0,98.0
2008,0.609000027179718,75.9963073312394,21.9106420811723,2.09305058758829,99.0,97.0
2007,0.640999972820282,74.9358781912485,22.9351908788235,2.12893092992792,99.0,97.0
2006,0.824999988079071,73.6310252937653,24.1903845712414,2.17859013499329,99.0,98.0
2005,0.998000025749207,72.0753426814401,25.6843506934604,2.24030662509953,99.0,98.0
2004,1.29799997806549,71.3518444430519,26.375077725452,2.27307783149604,99.0,98.0
2003,1.22800004482269,70.5415894019324,27.1529251015785,2.30548549648906,99.0,97.0
2002,1.2039999961853,69.6091660704132,28.0493942699817,2.34143965960503,99.0,98.0
2001,1.47800004482269,68.544681705123,29.0660817581661,2.38923653671089,98.0,99.0
2000,1.46599996089935,67.40604654452,30.1407891232616,2.4531643322184,98.0,97.0
1999,1.67499995231628,67.5846489071403,29.9419833129366,2.47336777992305,94.0,97.0
1998,1.27900004386902,67.6794850904351,29.8367280430178,2.48378686654717,99.0,98.0
1997,1.24699997901917,67.6246489088651,29.9002741494392,2.47507694169576,94.0,98.0
1996,1.38399994373322,67.4606767980147,30.0966360560323,2.44268714595293,95.0,96.0
1995,1.42700004577637,67.3530283113091,30.2462138347375,2.40075785395345,95.0,95.0
1994,1.33500003814697,66.8210261234427,30.7933469557828,2.38562692077448,93.0,96.0
1993,1.45200002193451,66.2399060069749,31.4022491188154,2.35784487420973,90.0,94.0
1992,1.01600003242493,65.708697996123,31.98059210149,2.31070990238699,87.0,94.0
1991,1.05099999904633,65.3142655367232,32.4368330194601,2.2489014438167,88.0,99.0
1990,,65.1274068368382,32.690233117107,2.18236004605479,87.0,94.0
1989,,64.7394338238198,33.0150263881585,2.24553978802171,85.0,96.0
1988,,64.4344988585506,33.2357404803976,2.32976066105185,78.0,96.0
1987,,64.1535867572739,33.4181940481679,2.42821919455822,78.0,95.0
1986,,63.9092922395497,33.5586416905048,2.53206606994556,78.0,92.0
1985,,63.8109520585178,33.5542691475057,2.63477879397656,78.0,90.0
1984,,63.8197556633311,33.6121308858739,2.56811345079502,65.0,86.0
1983,,63.8265725657958,33.7032795734184,2.47014786078587,59.0,83.0
1982,,63.7862417411582,33.8694131364166,2.34434512242518,54.0,79.0
1981,,63.6458890195659,34.1478669945472,2.20624398588688,50.0,75.0
1980,,63.3633241452896,34.5729782599031,2.06369759480727,45.0,72.0
1979,,62.5296456524085,35.3837088206208,2.08664552697062,,
1978,,61.6530591424941,36.2027124365867,2.14422842091921,,
1977,,60.6699101179187,37.1003545806877,2.22973530139358,,
1976,,59.4861005384984,38.1910964504215,2.3228030110801,,
1975,,58.0765580037742,39.5174512180024,2.4059907782234,,
1974,,57.162648713236,40.392043221614,2.44530806514999,,
1973,,56.0158145010792,41.5168227381464,2.46736276077436,,
1972,,54.7446051799001,42.7815234230106,2.47387139708931,,
1971,,53.5703910817386,43.949489814445,2.48011910381641,,
1970,,52.6981961854143,44.8028033207121,2.49900049387362,,
1969,,52.5210756977912,45.1847429905408,2.29418131166795,,
1968,,52.3281485948379,45.5472881043393,2.12456330082281,,
1967,,52.0766284306575,45.9377853037034,1.98558626563911,,
1966,,51.7186359370112,46.4073417457503,1.8740223172385,,
1965,,51.2892744529987,46.9255352636437,1.78519028335761,,
1964,,52.0266612717142,45.8638394199697,2.10949930831606,,
1963,,52.9067025934658,44.6991130571461,2.39418434938812,,
1962,,53.7644966039828,43.6012798595389,2.63422353647831,,
1961,,54.6344717500328,42.5327885451535,2.83273970481375,,
1960,,55.7154906511848,41.2930116298399,2.99149771897529,,
