date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,12.331000328064,,,,,
2018,12.3400001525879,68.5823903647225,17.672873724304,13.7447359109736,94.0,99.0
2017,13.75,68.6426142157412,18.0283124879298,13.329073296329,96.0,99.0
2016,15.2200002670288,68.660092473838,18.383696445238,12.956211080924,96.0,98.0
2015,17.0799999237061,68.7047247322534,18.6687276618372,12.6265476059094,97.0,99.0
2014,17.4899997711182,68.5990253098344,19.220282394292,12.1806922958735,98.0,98.0
2013,15.8660001754761,68.3729539670568,19.8562568229796,11.7707892099635,99.0,99.0
2012,13.3760004043579,68.0118980294403,20.6005910580846,11.3875109124751,98.0,99.0
2011,13.4809999465942,67.5137062451854,21.4713077137409,11.0149860410737,99.0,99.0
2010,14.0860004425049,66.8995119780273,22.4550826095997,10.645405412373,99.0,99.0
2009,13.673999786377,66.6470907970541,23.1605746022264,10.1923346007195,97.0,98.0
2008,13.0600004196167,66.333786040328,23.9156179916728,9.75059596799923,98.0,99.0
2007,15.9659996032715,65.9611838900355,24.7171553837544,9.3216607262101,97.0,98.0
2006,16.1959991455078,65.5224041885446,25.5720414584164,8.90555435303904,95.0,97.0
2005,16.4599990844727,64.9983964027588,26.5008860279706,8.50071756927054,97.0,98.0
2004,16.5860004425049,64.4856246207598,27.3232048006823,8.19117057855797,96.0,97.0
2003,16.6840000152588,63.9726839731458,28.1401708710936,7.88714515576056,93.0,97.0
2002,16.6730003356934,63.4747697434606,28.9329780975994,7.59225215893995,96.0,98.0
2001,16.5669994354248,63.0173652204809,29.6680452847937,7.31458949472538,95.0,97.0
2000,16.5729999542236,62.608145164821,30.3336941234669,7.05816071171207,95.0,97.0
1999,16.6110000610352,62.2227196554773,30.8564359590444,6.92084438547832,85.0,97.0
1998,16.5160007476807,61.8880039811205,31.3145155949724,6.79748042390704,89.0,96.0
1997,16.5249996185303,61.5670543966098,31.7503464793312,6.68259912405896,95.0,99.0
1996,16.5499992370605,61.2176073837416,32.2186078032723,6.56378481298609,92.0,98.0
1995,16.5219993591309,60.8253108962086,32.7422086416168,6.43248046217462,91.0,97.0
1994,16.511999130249,60.9469067245423,32.8224936827014,6.23059959275631,90.0,99.0
1993,16.4780006408691,61.0713135551182,32.9027706881481,6.02591575673378,76.0,96.0
1992,16.2859992980957,61.2324955343472,32.9400046705276,5.82749979512528,87.0,94.0
1991,16.1900005340576,61.4569891735599,32.8942398705034,5.64877095593671,80.0,78.0
1990,,61.7303389182164,32.7746827292029,5.49497835258072,88.0,94.0
1989,,61.4611754414236,33.097661855322,5.44116270325437,96.0,94.0
1988,,61.2463319792676,33.3368218515784,5.41684616915398,96.0,96.0
1987,,61.0436065991358,33.5451378510759,5.41125554978825,96.0,96.0
1986,,60.8179062430606,33.7743232074507,5.40777054948867,96.0,96.0
1985,,60.5582030608094,34.0471607638823,5.39463617530825,96.0,96.0
1984,,60.2482662681551,34.3655264553362,5.38620727650871,96.0,95.0
1983,,59.9195886210658,34.7089200178145,5.37149136111971,96.0,95.0
1982,,59.5686088288789,35.0803773821577,5.35101378896345,93.0,95.0
1981,,59.1733143930675,35.5000281327251,5.32665747420741,90.0,94.0
1980,,58.7200161032397,35.981570736835,5.2984131599253,90.0,94.0
1979,,58.2116113956015,36.5087411822242,5.27964742217427,,
1978,,57.6374448568708,37.1031346561206,5.25942048700857,,
1977,,57.0333328701287,37.7286163216123,5.23805080825907,,
1976,,56.4727221242499,38.3106496069141,5.21662826883593,,
1975,,56.0080887926188,38.7961431867222,5.19576802065901,,
1974,,55.4750924816626,39.3373709008558,5.1875366174816,,
1973,,55.0229589513895,39.7960360579112,5.18100499069935,,
1972,,54.6391926376275,40.1830744222859,5.17773294008667,,
1971,,54.2746785130613,40.5441131528674,5.18120833407124,,
1970,,53.8947425195529,40.9122209580385,5.19303652240868,,
1969,,53.5809144894413,41.199126172949,5.21995933760976,,
1968,,53.291853933955,41.4373343873981,5.27081167864689,,
1967,,53.0619290152796,41.6010086354403,5.33706234928005,,
1966,,52.9532864777727,41.643110538394,5.40360298383329,,
1965,,53.0089322112826,41.5332794352408,5.45778835347656,,
1964,,53.1102702597153,41.433494934461,5.45623480582372,,
1963,,53.3519716872755,41.2130083498411,5.43501996288339,,
1962,,53.693762854739,40.9008301845097,5.40540696075125,,
1961,,54.0673548699358,40.5417524745898,5.39089265547447,,
1960,,54.4334358134332,40.1557371538241,5.4108270327427,,
