date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,12.8219995498657,,,,,
2018,12.8620004653931,58.2898349360976,38.3865654011074,3.32359966279505,83.0,84.0
2017,13.0200004577637,57.9941922277341,38.7744678616478,3.23133991061807,85.0,85.0
2016,10.8199996948242,57.7478285542845,39.1012506967921,3.15092074892343,80.0,73.0
2015,10.7130002975464,57.5857407545728,39.3106302689053,3.1036289765219,71.0,68.0
2014,10.5900001525879,57.0687869455585,39.8294650599729,3.10174799446855,68.0,72.0
2013,9.27799987792969,56.5504349753672,40.3051296783037,3.14443534632906,72.0,74.0
2012,7.96500015258789,56.012887546511,40.767750127148,3.219362326341,74.0,73.0
2011,8.15799999237061,55.4387231369588,41.2630633386818,3.2982135243594,80.0,81.0
2010,8.36600017547607,54.8348939559362,41.8063614872126,3.35874455685123,75.0,74.0
2009,8.50399971008301,54.7532747720114,41.8496917940817,3.39703343390687,81.0,78.0
2008,8.39299964904785,54.6836253660552,41.9056839302374,3.41069070370742,76.0,69.0
2007,8.64900016784668,54.6396993785445,41.9553364292417,3.40496419221384,64.0,57.0
2006,8.79899978637695,54.6177144929832,41.9900427439048,3.39224276311197,62.0,59.0
2005,8.97200012207031,54.5997657553869,42.0199601192826,3.38027412533053,69.0,65.0
2004,9.05500030517578,54.3723952393414,42.2321023637829,3.39550239687574,69.0,74.0
2003,9.11900043487549,54.1490048216579,42.4364812118186,3.41451396652358,73.0,75.0
2002,9.11200046539307,53.9318654131678,42.6323060009941,3.4358285858381,77.0,77.0
2001,9.04300022125244,53.740694261196,42.8022552707391,3.45705046806493,82.0,78.0
2000,9.04599952697754,53.5920861654506,42.9316374427415,3.47627639180792,86.0,80.0
1999,9.07199954986572,53.3191425127129,43.1836872311208,3.49717025616628,90.0,81.0
1998,9.00899982452393,53.0669352587943,43.4119351783034,3.52112956290231,88.0,76.0
1997,9.01500034332275,52.8186007800342,43.6342858304927,3.54711338947313,85.0,78.0
1996,9.0319995880127,52.5392900270331,43.8870757948067,3.57363417816028,82.0,76.0
1995,9.01299953460693,52.2072536576636,44.1932930997535,3.59945324258296,80.0,74.0
1994,9.00699996948242,51.8845160583725,44.4726741026053,3.6428098390222,72.0,72.0
1993,8.98400020599365,51.5134118364544,44.7979790119643,3.68860915158122,63.0,70.0
1992,8.85900020599365,51.1137638570443,45.1506172941477,3.73561884880801,67.0,74.0
1991,8.79500007629395,50.726341137538,45.4910346925528,3.78262416990922,71.0,78.0
1990,,50.3806077841047,45.7911892528627,3.82820296303262,75.0,83.0
1989,,50.2255023080977,45.8928029670935,3.88169472480881,79.0,87.0
1988,,50.1137709707288,45.9547015763359,3.93152745293524,85.0,87.0
1987,,50.0376082529017,45.9876841275826,3.97470761951569,91.0,94.0
1986,,49.9651094717822,46.0288595140518,4.00603101416602,75.0,91.0
1985,,49.8710898828733,46.107734735597,4.02117538152972,70.0,86.0
1984,,49.6280971795792,46.3139037943258,4.05799902609498,25.0,67.0
1983,,49.3756064530656,46.5440544785867,4.0803390683477,12.0,16.0
1982,,49.152113138238,46.7578033084847,4.09008355327724,11.0,18.0
1981,,49.0347096937458,46.8722170286676,4.09307327758662,10.0,13.0
1980,,49.0693788500613,46.8382201179285,4.09240103201016,9.0,14.0
1979,,48.9355132579381,46.9444600102586,4.12002673180325,,
1978,,48.9619055913062,46.8912919068043,4.14680250188948,,
1977,,49.1222405266541,46.7089095150324,4.16884995831351,,
1976,,49.3346494677627,46.4882394721675,4.17711106006989,,
1975,,49.5320160998375,46.3041921025898,4.1637917975727,,
1974,,49.8203864158453,46.0218747033034,4.15773888085125,,
1973,,50.1589277508819,45.7037000104466,4.13737223867142,,
1972,,50.5303467995413,45.3661190142937,4.10353418616508,,
1971,,50.9283872131515,45.0107792138146,4.06083357303393,,
1970,,51.3777650153262,44.6086064071697,4.01362857750412,,
1969,,51.5838693470272,44.4579334616929,3.9581971912799,,
1968,,51.6675337734305,44.4418888371289,3.89057738944065,,
1967,,51.7124520140143,44.4760960832885,3.81145190269714,,
1966,,51.9261574341112,44.3475685694014,3.72627399648741,,
1965,,52.452234356401,43.909565545459,3.63820009814,,
1964,,52.8388809086999,43.6125225724025,3.54859651889753,,
1963,,53.5664292406318,42.9705968363449,3.46297392302336,,
1962,,54.4933296152573,42.1328291344267,3.37384125031599,,
1961,,55.2150334098069,41.5237814951808,3.26118509501227,,
1960,,55.4341706722855,41.4529696450912,3.1128596826233,,
