date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,4.33099985122681,,,,,,,
2018,4.15700006484985,,79.03964,59.3350404080317,37.5960615850344,3.06889800693396,92.0,97.0
2017,4.22300004959106,12.6,,59.1301639529467,37.8200306887033,3.04980535834993,95.0,99.0
2016,5.44999980926514,,,58.9466028390968,38.0227017501789,3.03069541072423,89.0,93.0
2015,6.80600023269653,,,58.8044901102204,38.1917185786811,3.00379131109847,89.0,88.0
2014,6.52699995040894,11.2,,58.5948936458752,38.4222497162755,2.98285663784934,92.0,98.0
2013,6.26900005340576,,,58.3993585302269,38.6486440269329,2.95199744284021,89.0,90.0
2012,5.93699979782104,,,58.2163295373022,38.8704226923291,2.91324777036865,88.0,92.0
2011,5.61899995803833,13.4,,58.0424340720424,39.0839473836792,2.87361854427843,91.0,91.0
2010,5.32000017166138,,71.49707,57.8755347287624,39.2864636054332,2.83800166580447,93.0,94.0
2009,5.125,,,57.5686506192974,39.6042272249238,2.8271221557788,93.0,94.0
2008,4.76399993896484,14.4,,57.2638992183994,39.9116824199806,2.82441836161998,86.0,93.0
2007,4.66699981689453,,,56.9593788454301,40.2138421680664,2.82677898650345,95.0,94.0
2006,4.63500022888184,13.9,,56.6433837353722,40.5288114265772,2.82780483805058,85.0,84.0
2005,5.52099990844727,,,56.3107613684424,40.867166190488,2.82207244106963,83.0,84.0
2004,6.4229998588562,,,55.9564745232573,41.2010855608012,2.84243991594148,83.0,80.0
2003,7.38299989700317,19.0,,55.5845580827534,41.556895156065,2.85854676118161,80.0,80.0
2002,8.34099960327148,,,55.2191080470134,41.9111939067036,2.86969804628294,78.0,78.0
2001,9.2810001373291,,,54.903778563145,42.2198633309794,2.87635810587557,78.0,79.0
2000,10.3599996566772,,57.89747,54.6695509318603,42.4523892911488,2.87805977699092,90.0,88.0
1999,10.1000003814697,,,54.4125008458535,42.6983718522488,2.88912730189765,81.0,79.0
1998,8.19999980926514,20.1,,54.2183712989093,42.8859078170932,2.8957208839975,78.0,76.0
1997,7.57499980926514,,,54.0776208143566,43.0254199218995,2.89695926374387,73.0,71.0
1996,6.98299980163574,,,53.9598577431313,43.1481959967235,2.89194626014517,71.0,71.0
1995,6.38600015640259,,,53.8422376273925,43.2780611937529,2.87970117885464,70.0,70.0
1994,5.82600021362305,,,53.6342582277613,43.4953918305601,2.8703499416786,68.0,70.0
1993,5.2810001373291,25.8,,53.4332251075868,43.7073242205992,2.85945067181399,66.0,66.0
1992,4.69999980926514,,,53.2456340297046,43.9081803393219,2.84618563097349,64.0,62.0
1991,4.65999984741211,,,53.0906303504085,44.0792939369452,2.83007571264638,63.0,60.0
1990,,,,52.986754394438,44.202995719907,2.81024988565502,61.0,58.0
1989,,,,52.7747273992731,44.4228165989824,2.80245600174453,65.0,51.0
1988,,24.8,,52.5716492429004,44.6362031461582,2.79214761094145,59.0,47.0
1987,,,,52.37735390168,44.8442044179241,2.77844168039586,51.0,42.0
1986,,,,52.1941593352048,45.0450317007343,2.76080896406085,31.0,35.0
1985,,,,52.0287965538381,45.2326036465591,2.73859979960282,21.0,22.0
1984,,,,51.6981684166743,45.570118800612,2.7317127827137,10.0,19.0
1983,,,,51.364860401003,45.9121499637473,2.72298963524971,16.0,23.0
1982,,,,51.0368017053954,46.252024202131,2.71117409247361,21.0,23.0
1981,,,,50.722421679603,46.5828989726998,2.69467934769726,23.0,22.0
1980,,,,50.433579025401,46.89442476906,2.67199620553909,16.0,7.0
1979,,,,50.3595453126119,46.9813093816617,2.65914530572642,,
1978,,,,50.3204595240854,47.0391334075713,2.64040706834326,,
1977,,,,50.3413415789905,47.0429376231067,2.61572079790278,,
1976,,,,50.4495809215754,46.9651878364552,2.58523124196932,,
1975,,,,50.6575941828646,46.7940643780769,2.54834143905845,,
1974,,,,50.555127937911,46.9067003490782,2.53817171301075,,
1973,,,,50.5333723211829,46.9411356503295,2.52549202848753,,
1972,,,,50.5997260345511,46.8911704054041,2.50910356004482,,
1971,,,,50.7663337807375,46.7453464989919,2.48831972027062,,
1970,,,,51.0419272176333,46.4959341170706,2.46213866529601,,
1969,,,,51.3572335259973,46.1876651625613,2.45510131144135,,
1968,,,,51.7800780362832,45.7752617532088,2.4446602105081,,
1967,,,,52.2822820127329,45.2879284054956,2.4297895817715,,
1966,,,,52.8049545849025,44.7862168591681,2.40882855592935,,
1965,,,,53.312880605695,44.3064275823431,2.38069181196187,,
1964,,,,53.3779778833651,44.2415095703725,2.38051254626238,,
1963,,,,53.3589192281328,44.2648993522843,2.37618141958292,,
1962,,,,53.2995398312578,44.3328882428958,2.36757192584642,,
1961,,,,53.324090156747,44.3191772550686,2.35673258818436,,
1960,,,,53.5289356962758,44.1261267506929,2.34493755303132,,
