date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,4.59000015258789,,,,,,,
2018,4.82499980926514,,99.78163,64.1476039511304,28.4605497778393,7.39184627103032,99.0,98.0
2017,4.90000009536743,,,64.9483167025433,27.9148600452245,7.1368232522322,99.0,99.0
2016,4.96000003814697,,,65.7740682874074,27.3075039786268,6.91842773396588,99.0,82.0
2015,4.92999982833862,2.0,,66.5429794737269,26.6982058290864,6.75881469718671,99.0,98.0
2014,5.05999994277954,,,67.1999116896492,26.0440459433444,6.75604236700637,99.0,95.0
2013,5.19999980926514,,,67.8053663087127,25.4105442832326,6.7840894080547,99.0,98.0
2012,5.28999996185303,,,68.3360470166149,24.855283324951,6.80866965843408,96.0,99.0
2011,5.3899998664856,,,68.7775754411434,24.4091477180733,6.8132768407833,99.0,99.0
2010,5.76999998092651,3.7,99.78163,69.134082672344,24.0549833041877,6.81093402346834,99.0,99.0
2009,6.55000019073486,,99.73241,69.073977216366,23.9394522485716,6.98657053506241,99.0,98.0
2008,6.63000011444092,,,68.8361387690664,23.9621077203852,7.20175351054837,99.0,99.0
2007,7.26000022888184,,,68.4910251517886,24.0783846546934,7.43059019351801,99.0,93.0
2006,7.78999996185303,4.9,,68.1344698065778,24.254395204301,7.61113498912114,99.0,99.0
2005,8.13000011444092,,,67.8254619433977,24.4839203659437,7.69061769065859,99.0,98.0
2004,8.39999961853027,,,67.3602943997104,24.9003296062332,7.7393759940564,99.0,82.0
2003,8.77999973297119,,,66.94468577933,25.4384673525059,7.61684686816413,99.0,99.0
2002,9.32999992370605,,,66.5650030568527,26.0777508936186,7.35724604952876,95.0,95.0
2001,10.4300003051758,,,66.1525847565476,26.7803561386312,7.06705910482116,95.0,95.0
2000,12.75,,,65.6358670293262,27.524219949461,6.83991302121282,99.0,97.0
1999,13.460000038147,3.8,99.51266,65.1761174724982,27.9606414429917,6.86324108451004,99.0,98.0
1998,13.1300001144409,,,64.6468170144654,28.3745059382862,6.97867704724842,99.0,99.0
1997,13.0100002288818,,,64.0934251408363,28.7700190633482,7.13655579581544,97.0,97.0
1996,12.960000038147,,,63.5684839111646,29.2001171704551,7.23139891838031,97.0,95.0
1995,10.9799995422363,4.4,,63.1100316344792,29.6990920657605,7.19087629976029,95.0,93.0
1994,7.53999996185303,,,62.8328517729938,30.1345219158741,7.03262631113213,91.0,76.0
1993,1.11000001430511,,,62.6485501189501,30.586852421845,6.76459745920486,91.0,76.0
1992,1.0,,,62.5593348776892,31.0092814697053,6.43138365260557,89.0,81.0
1991,0.899999976158142,,,62.5745695736351,31.3119163516212,6.11351407474364,,
1990,,,,62.7057181241546,31.4297638893628,5.86451798648269,,
1989,,,97.52938,62.6456856790152,31.6273842251825,5.72693009580234,,
1988,,,,62.5947226219027,31.7466948356541,5.65858254244322,,
1987,,,,62.5232874028843,31.8308940984838,5.64581849863189,,
1986,,,,62.4289127441843,31.911206574347,5.65988068146873,,
1985,,,,62.3193246091195,32.0004315188794,5.68024387200103,,
1984,,,,62.21937803272,32.0153255556799,5.76529641160005,,
1983,,,,62.1341436678825,31.9920221175695,5.87383421454798,,
1982,,,,62.0221975190915,31.99011877708,5.98768370382851,,
1981,,,,61.8195993985657,32.105659049444,6.07474155199029,,
1980,,,,61.5077113853892,32.3816278451443,6.11066076946648,,
1979,,,,61.2939457696655,32.5932230486468,6.11283118168769,,
1978,,,,60.9502569387816,33.0039437371931,6.04579932402535,,
1977,,,,60.5061246729023,33.5681003903723,5.92577493672536,,
1976,,,,60.0717836751595,34.1365852937751,5.79163103106533,,
1975,,,,59.7295516812327,34.6007032200051,5.66974509876211,,
1974,,,,59.1321109086354,35.2550527308088,5.6128363605558,,
1973,,,,58.6306655149083,35.7973121786598,5.57202230643194,,
1972,,,,58.1822023717347,36.2812941339433,5.53650349432208,,
1971,,,,57.6773746957879,36.8420794443078,5.48054585990429,,
1970,,,,57.0541553752994,37.5600091407433,5.38583548395733,,
1969,,,,56.6173806821044,38.0234995133574,5.35911980453824,,
1968,,,,56.2046036665481,38.4797008680858,5.31569546536609,,
1967,,,,55.8796548603189,38.8549546210916,5.26539051858957,,
1966,,,,55.741496909267,39.0318893153538,5.22661377537913,,
1965,,,,55.8414091633789,38.9477719829217,5.2108188536994,,
1964,,,,55.9456792641528,38.7971886700718,5.25713206577537,,
1963,,,,56.2405211619559,38.4196373491986,5.33984148884553,,
1962,,,,56.7035123782552,37.845572639326,5.45091498241877,,
1961,,,,57.3136121523402,37.1108934283622,5.57549441929756,,
1960,,,,58.0391507910313,36.2607796638866,5.70006954508215,,
