date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,7.27400016784668,,,,,,,
2018,8.36999988555908,,,69.4930902700408,16.787847956511,13.7190617734483,90.0,99.0
2017,11.0520000457764,,,69.7480159840227,16.836628300265,13.4153557157123,90.0,97.0
2016,12.9499998092651,,,70.0034268027247,16.8727733259727,13.1237998713026,90.0,97.0
2015,14.9079999923706,,,70.2714505355366,16.8955671261903,12.8329823382731,90.0,97.0
2014,16.0879993438721,,,70.4267607406154,17.0396212742507,12.5336179851339,86.0,99.0
2013,15.871000289917,,,70.5651710952157,17.2024520354657,12.2323768693186,86.0,99.0
2012,11.7950000762939,,,70.6639202287837,17.3960350505618,11.9400447206545,86.0,99.0
2011,7.85599994659424,,98.67843,70.7170753347386,17.615503812566,11.6674208526955,87.0,99.0
2010,6.26300001144409,,,70.745866483554,17.836586339173,11.4175471772729,87.0,99.0
2009,5.36399984359741,,,70.4898445745905,18.2647395506533,11.2454158747563,87.0,99.0
2008,3.65499997138977,,,70.1948014124004,18.6996041839449,11.1055944036547,87.0,97.0
2007,3.92199993133545,,,69.8722305734724,19.1379629655744,10.9898064609533,87.0,97.0
2006,4.54300022125244,,,69.5417629915438,19.5769134018232,10.881323606633,87.0,97.0
2005,5.30399990081787,,,69.2368697100798,19.997431061964,10.7656992279563,86.0,98.0
2004,4.33300018310547,,,68.8592133078915,20.5331905527272,10.6075961393813,86.0,98.0
2003,4.13500022888184,,,68.4850381908344,21.0491936595868,10.4657681495788,86.0,98.0
2002,3.29800009727478,,,68.1121310508883,21.531704341204,10.3561646079078,86.0,98.0
2001,3.98399996757507,,96.80363,67.7349012159004,21.9839921022706,10.281106681829,86.0,97.0
2000,4.96700000762939,,,67.371434023471,22.3998982285405,10.2286677479884,86.0,97.0
1999,5.69999980926514,,,66.9136306403786,22.9030739293728,10.1832954302486,87.0,97.0
1998,5.21299982070923,,,66.4540190293408,23.3979896599765,10.1479913106827,89.0,98.0
1997,4.56099987030029,,,66.0167865438347,23.8597829867929,10.1234304693724,90.0,98.0
1996,4.19700002670288,,,65.6695553013832,24.2175898734061,10.1128548252107,90.0,98.0
1995,3.78099989891052,,,65.4910139668429,24.3926989430466,10.1162870901105,83.0,96.0
1994,3.09100008010864,,,65.2222527505346,24.738206448376,10.0395408010895,82.0,95.0
1993,2.73200011253357,,,65.0186993279967,24.9981068609801,9.9831938110232,81.0,95.0
1992,2.08999991416931,,94.36247,64.8622114859776,25.189761319792,9.94802719423041,80.0,94.0
1991,2.08200001716614,,,64.7204018776081,25.3528176891527,9.92678043323918,78.0,94.0
1990,,,,64.603223260698,25.4901091160491,9.90666762325287,77.0,93.0
1989,,,,64.7797008709175,25.3432874374041,9.87701169167842,76.0,93.0
1988,,,,64.9315522340232,25.2148752026548,9.85357256332199,74.0,90.0
1987,,,,65.0195748822189,25.1410055075092,9.83941961027183,91.0,93.0
1986,,,,65.0815621753657,25.0808602633574,9.83757756127692,60.0,91.0
1985,,,,65.224923083482,24.9320363514925,9.84304056502554,43.0,61.0
1984,,,,65.3099980794423,24.9206695006837,9.76933241987405,25.0,30.0
1983,,,,65.3905834655233,24.9310955412728,9.67832099320392,19.0,34.0
1982,,,,65.4608487470038,24.9659535464694,9.5731977065268,21.0,26.0
1981,,,,65.5357943506202,25.0025755506963,9.46163009868349,28.0,56.0
1980,,,,65.6585522428345,24.9915013750994,9.34994638206608,29.0,34.0
1979,,,,65.0536393114756,25.5040771759031,9.44228351262123,,
1978,,,,64.4383116449089,26.0304167712593,9.53127158383179,,
1977,,,,63.8118778408024,26.5776642500282,9.61045790916945,,
1976,,,,63.1785462802288,27.1453491643689,9.67610455540229,,
1975,,,,62.5651980527925,27.7110770125787,9.72372493462881,,
1974,,,,62.0528013550625,28.1276660667692,9.8195325781683,,
1973,,,,61.4553138290083,28.633442868682,9.91124330230969,,
1972,,,,60.7148430409014,29.2983417144641,9.98681524463454,,
1971,,,,59.8496599066777,30.1100571949509,10.0402828983714,,
1970,,,,58.9653497778748,30.959652422191,10.0749977999342,,
1969,,,,59.027809858179,31.6533468840948,9.31884325772624,,
1968,,,,59.0785219592478,32.3573296351682,8.56414840558401,,
1967,,,,59.1263774547275,33.0580678766396,7.81555466863293,,
1966,,,,59.1610585178085,33.7332930127505,7.10564846944093,,
1965,,,,59.1778176347669,34.3429735991435,6.47920876608958,,
1964,,,,58.5550226830849,34.9684165046446,6.47656081227047,,
1963,,,,57.9552631624483,35.6050132113311,6.43972362622056,,
1962,,,,57.4989051240196,36.1908009645295,6.31029391145093,,
1961,,,,57.3075755341389,36.5865422149741,6.10588225088698,,
1960,,,,57.3890353097237,36.7074511720455,5.90351351823085,,
