date,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,3.31699991226196,,,,,
2018,3.21000003814697,55.2040848482383,41.9369721367589,2.85894301500285,71.0,82.0
2017,3.27300000190735,54.9927058733985,42.1667382098065,2.84055591679499,70.0,83.0
2016,2.59899997711182,54.7985044860968,42.3811493518329,2.82034616207037,71.0,85.0
2015,3.10199999809265,54.6386328543659,42.5612724420064,2.80009470362772,65.0,77.0
2014,3.6470000743866,54.3856272455939,42.8012595018546,2.81311325255156,59.0,73.0
2013,4.25400018692017,54.1465300923092,43.022946368227,2.83052353946376,69.0,75.0
2012,7.22300004959106,53.9245492265627,43.2267542289045,2.84869654453286,74.0,82.0
2011,6.9539999961853,53.7162172283487,43.4237092196339,2.86007355201747,49.0,62.0
2010,6.70499992370605,53.5204975417561,43.6211016926452,2.85840076559871,70.0,85.0
2009,6.38199996948242,53.3342469647388,43.7811438342817,2.88460920097948,67.0,81.0
2008,5.82399988174438,53.175513549237,43.9263609232662,2.8981255274968,63.0,74.0
2007,5.65399980545044,53.0566180992911,44.0437985300583,2.89958337065052,67.0,76.0
2006,5.57299995422363,52.9922554705124,44.1155108345993,2.89223369488832,73.0,77.0
2005,5.50600004196167,52.9926480210808,44.1293732974896,2.87797868142954,84.0,76.0
2004,5.35799980163574,53.0038350643004,44.1138179061744,2.88234702952518,78.0,67.0
2003,5.19399976730347,53.0649713260692,44.0553853181974,2.87964335573345,70.0,61.0
2002,4.97499990463257,53.1739794106609,43.9564278036918,2.8695927856473,71.0,64.0
2001,4.71500015258789,53.3320306988193,43.8159770239481,2.85199227723259,71.0,66.0
2000,4.5149998664856,53.5411714171322,43.6322021203953,2.82662646247253,68.0,65.0
1999,4.33400011062622,53.4023827616441,43.7822425633116,2.81537467504436,57.0,58.0
1998,4.09999990463257,53.3014711136673,43.8955498904577,2.80297899587502,66.0,58.0
1997,4.10300016403198,53.2380636592065,43.9735324222078,2.78840391858572,68.0,58.0
1996,4.11299991607666,53.2094130517929,44.0202870387689,2.77029990943822,65.0,55.0
1995,4.09999990463257,53.2177933686494,44.034864809706,2.74734182164462,57.0,52.0
1994,4.93800020217896,52.9483635499514,44.3228983025144,2.72873814753419,55.0,50.0
1993,5.83900022506714,52.6908461898802,44.5972665177929,2.71188729232696,52.0,50.0
1992,6.69999980926514,52.4651820292199,44.838887201724,2.69593076905606,54.0,49.0
1991,6.63100004196167,52.3024601924205,45.0176005368534,2.67993927072616,57.0,39.0
1990,,52.2281194179194,45.1092870811162,2.66259350096441,56.0,54.0
1989,,52.0544537950136,45.2989793738707,2.6465668311157,41.0,42.0
1988,,51.9507338066624,45.4155696010401,2.63369659229754,31.0,31.0
1987,,51.9201839114153,45.4570556488319,2.62276043975273,30.0,31.0
1986,,51.9502961062185,45.4377929543204,2.61191093946114,31.0,30.0
1985,,52.0343518115593,45.366365012347,2.59928317609372,31.0,25.0
1984,,51.9341388297109,45.4701925172509,2.59566865303821,31.0,19.0
1983,,51.8709982612225,45.5341762556765,2.59482548310097,,
1982,,51.8606013082275,45.5431147717356,2.59628392003687,,
1981,,51.9355787579028,45.4641468217022,2.60027442039503,,
1980,,52.1324304643593,45.2606971924343,2.60687234320639,,
1979,,52.1282818786253,45.2567930076798,2.61492511369494,,
1978,,52.1669680161409,45.2059448156326,2.62708716822647,,
1977,,52.2514066755322,45.1067359890335,2.64185733543433,,
1976,,52.3823531602112,44.960284184422,2.65736265536681,,
1975,,52.5730837565886,44.7549537981315,2.67196244527987,,
1974,,52.4957586519824,44.8189718335284,2.6852695144892,,
1973,,52.4180408271429,44.8817650790738,2.70019409378335,,
1972,,52.3595248095512,44.9244786351886,2.7159965552602,,
1971,,52.3419777718727,44.926440452009,2.73158177611835,,
1970,,52.3974611059367,44.8564345723613,2.74610432170196,,
1969,,52.4406469296813,44.8041765220914,2.75517654822733,,
1968,,52.4807585609154,44.7571945212688,2.76204691781585,,
1967,,52.5650262622564,44.6683042249355,2.76666951280808,,
1966,,52.7701764343043,44.4598524361001,2.76997112959563,,
1965,,53.1562319309632,44.0717944641439,2.77197360489292,,
1964,,53.2513421022835,43.9831301728074,2.76552772490913,,
1963,,53.4832344381758,43.7560799340994,2.76068562772481,,
1962,,53.8249787974114,43.4191620482417,2.75585915434689,,
1961,,54.1922422721078,43.0599525877772,2.74780514011499,,
1960,,54.5500524753015,42.7149525067838,2.73499501791467,,
