date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
2019,1.89100003242493,,,,,,,
2018,1.83800005912781,,,50.393181066809,47.126299988842,2.48051894434901,37.0,41.0
2017,1.84800004959106,,,50.1327084490236,47.4005732131307,2.46671833784574,37.0,41.0
2016,1.85599994659424,,22.31155,49.9074968101164,47.6386483409172,2.4538548489664,37.0,41.0
2015,1.83299994468689,29.4,26.00299,49.7186268135263,47.836666141071,2.4447070454026,46.0,42.0
2014,1.80099999904633,,,49.4410244002188,48.103218442389,2.45575715739215,45.0,36.0
2013,1.78100001811981,,,49.1902194126319,48.3333790958284,2.47640149153965,57.0,39.0
2012,1.7039999961853,,,48.9711883298461,48.5251803906999,2.50363127945404,63.0,40.0
2011,1.63300001621246,,,48.7955899972413,48.6730998083487,2.53131019440999,54.0,33.0
2010,1.57000005245209,30.3,,48.6787131605598,48.7668564012324,2.55443043820787,46.0,39.0
2009,1.47099995613098,,,48.4700756832936,48.9406665849491,2.58925773175722,36.0,24.0
2008,1.26699995994568,,,48.3011444985277,49.078408467837,2.62044703363536,27.0,19.0
2007,1.2389999628067,,,48.1849920096313,49.1671214632173,2.64788652715135,31.0,28.0
2006,1.24800002574921,,,48.1345061988363,49.1923591993363,2.67313460182742,39.0,40.0
2005,1.26400005817413,,,48.1582028385106,49.1454824593506,2.69631470213882,27.0,25.0
2004,1.24199998378754,33.8,28.38143,48.064273135659,49.2050297659924,2.73069709834863,16.0,21.0
2003,1.21200001239777,,,48.031388376,49.2034172271226,2.76519439687746,23.0,23.0
2002,1.15499997138977,,,48.0547514406158,49.146518334763,2.7987302246211,25.0,25.0
2001,1.08000004291534,,,48.1316369309192,49.0381999368291,2.8301631322517,26.0,26.0
2000,1.03100001811981,29.2,25.65421,48.2687291742813,48.8725598259574,2.85871099976136,28.0,36.0
1999,0.989000022411346,,,48.2806186003266,48.8187424753549,2.90063892431846,30.0,45.0
1998,0.924000024795532,,,48.3144763069675,48.7451428871482,2.94038080588434,20.0,35.0
1997,0.879000008106232,34.3,,48.3831197017176,48.6395336145446,2.97734668373783,30.0,24.0
1996,0.837999999523163,,,48.5049665734608,48.4841831615748,3.01085026496437,22.0,20.0
1995,0.788999974727631,,,48.6975091100113,48.2625537702858,3.03993711970295,26.0,18.0
1994,0.745999991893768,,,48.7364130615113,48.1762050820131,3.08738185647568,24.0,18.0
1993,0.699999988079071,,10.89465,48.8026975335782,48.0664304054801,3.13087206094161,19.0,13.0
1992,0.676999986171722,,,48.9079007064619,47.9226642302007,3.16943506333742,25.0,10.0
1991,0.666000008583069,,,49.0657176885338,47.7326992231219,3.20158308834433,28.0,18.0
1990,,,,49.2879053241419,47.4861870670567,3.22590760880137,32.0,20.0
1989,,,,49.3582176407016,47.3736906642281,3.26809169507025,32.0,20.0
1988,,,,49.4647584650565,47.2310490898676,3.30419244507593,17.0,14.0
1987,,,,49.6149623294359,47.051837969926,3.33319970063813,16.0,14.0
1986,,,,49.8245854092489,46.8205736187661,3.35484097198493,12.0,10.0
1985,,,,50.1125819145539,46.5186351378429,3.36878294760314,7.0,3.0
1984,,,,50.2838090850374,46.30291768649,3.41327322847257,10.0,3.0
1983,,,,50.4937275483148,46.0578674305784,3.44840502110683,,1.0
1982,,,,50.7512671247829,45.7747317705496,3.47400110466745,,
1981,,,,51.0578386589286,45.452539200828,3.48962214024348,,
1980,,,,51.4197141167324,45.085448218269,3.49483766499868,,
1979,,,,51.6162247653889,44.8412920030434,3.54248323156773,,
1978,,,,51.8189810183361,44.602356632285,3.57866234937891,,
1977,,,,52.0480357431576,44.348461006268,3.60350325057435,,
1976,,,,52.3397397879532,44.0429077899469,3.61735242209993,,
1975,,,,52.7203927833831,43.6599255875657,3.61968162905118,,
1974,,,,52.8374935404974,43.504609216032,3.65789724347056,,
1973,,,,53.0069815186665,43.305042696965,3.68797578436849,,
1972,,,,53.210266141757,43.0818607381935,3.70787312004949,,
1971,,,,53.4199687670164,42.865431678318,3.71459955466564,,
1970,,,,53.6321455350252,42.6613045764578,3.70654988851697,,
1969,,,,53.5993182374836,42.6530897058008,3.74759205671565,,
1968,,,,53.5393023071063,42.6849522855881,3.77574540730568,,
1967,,,,53.5068598836913,42.702175511125,3.79096460518367,,
1966,,,,53.5897305874611,42.6171249594848,3.79314445305408,,
1965,,,,53.8426860640576,42.3768108760431,3.78050305989933,,
1964,,,,53.9034838194585,42.2834521732943,3.81306400724714,,
1963,,,,54.1245494055105,42.0428688278449,3.83258176664451,,
1962,,,,54.4702483247021,41.6901829916097,3.83956868368813,,
1961,,,,54.8488286376018,41.3157502627135,3.83542109968474,,
1960,,,,55.2052249310287,40.9725583845198,3.82221668445157,,
