date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,49.9035903758107,,43.7766048259771,10.4597167955707,33.3168880304064,35.919,20.7,,308.125245912213
2017,16.979,6.253,49.8865689528136,1.123,43.1200318300567,10.0628089274607,33.057222902596,35.213,21.1,2.042,305.08156867804
2016,17.15,6.19,49.8676367746476,1.123,42.5753723389685,9.7303292599575,32.845043079011,34.51,21.5,2.03,301.992208211049
2015,17.259,6.126,49.8477779004738,1.124,42.2236126514381,9.46975805201645,32.7538545994216,33.809,21.8,2.014,298.890818202341
2014,17.315,6.06,49.8279605533952,1.124,41.986864728858,9.29936870950825,32.6874960193497,33.115,22.1,1.996,295.786741703486
2013,17.333,5.994,49.8080093424989,1.125,41.9213298628601,9.21509435343139,32.7062355094287,32.429,22.3,1.978,292.687044860838
2012,17.331,5.93,49.786411039781,1.125,42.0649457066702,9.20205896079333,32.8628867458769,31.752,22.6,1.962,289.620043861064
2011,17.316,5.867,49.7608892869273,1.123,42.4592484259708,9.23334835004086,33.2259000759299,31.08,22.8,1.949,286.617734705067
2010,17.282,5.81,49.7300581674026,1.121,43.0966429642933,9.28696472707763,33.8096782372157,30.417,23.1,1.938,283.702554261941
2009,17.221,5.759,49.6929106780454,1.119,44.1451242529792,9.37577142501158,34.7693528279677,29.762,23.4,1.928,280.879324023608
2008,17.129,5.718,49.6508603368994,1.117,45.583956189066,9.48828167274005,36.095674516326,29.128,23.7,1.918,278.141751862483
2007,17.017,5.686,49.6079739930378,1.115,47.3089516018968,9.61429185805971,37.6946597438371,28.504,24.1,1.907,275.484861482891
2006,16.903,5.664,49.5699467527686,,49.0750918282224,9.74256597614634,39.332525852076,27.888,24.5,1.899,272.898184280969
2005,16.805,5.651,49.5409867815005,,50.7083101696099,9.86305772079891,40.845252448811,27.281,25.1,1.894,270.366888122037
2004,16.74,5.644,49.5229532241134,,52.7809895255138,10.0012987598471,42.7796907656667,26.683,25.8,1.894,267.884093914277
2003,16.734,5.64,49.5146974574629,,54.7413982012267,10.1269213047149,44.6144768965118,26.092,26.6,1.901,265.429277259974
2002,16.82,5.639,49.5137733633578,1.081,56.6473503686557,10.2332338181063,46.4141165505493,25.511,27.5,1.92,262.548404443729
2001,17.031,5.642,49.5161210019506,,58.7555331688912,10.3116569199737,48.4438762489175,24.937,28.6,1.954,259.547073194252
2000,17.429,5.651,49.5185564744499,,61.2722907439244,10.3527215290335,50.9195692148909,24.374,29.9,2.01,256.897100237896
1999,18.075,5.67,49.5203298259344,,63.3121749263951,10.3634117150125,52.9487632113827,23.817,31.4,2.096,242.82119573566
1998,18.976,5.703,49.521989891099,,65.4346627863768,10.3341434260063,55.1005193603706,23.371,33.0,2.213,239.994193369996
1997,20.106,5.75,49.5231600105024,1.07,67.5113020897342,10.274354184838,57.2369479048962,22.965,34.9,2.359,236.975679744385
1996,21.421,5.813,49.5236748962015,,69.2986426885202,10.2073968237697,59.0912458647506,22.563,36.9,2.529,233.705315063443
1995,22.842,5.889,49.5233789907744,,70.6352640488722,10.1503872606241,60.4848767882482,22.166,39.1,2.714,230.146735690805
1994,24.273,5.976,49.5218830047893,,71.9650113375953,10.1130285262471,61.8519828113482,21.774,41.4,2.904,226.277974745768
1993,25.618,6.069,49.5187392562698,,73.0130303861754,10.1006228011825,62.9124075849929,21.387,43.9,3.089,222.127586100955
1992,26.804,6.165,49.5137838025126,1.066,73.8639640651038,10.1034653178416,63.7604987472623,21.006,46.4,3.26,217.774681249808
1991,27.79,6.262,49.5069541930957,,74.6526444422998,10.1012916587404,64.5513527835593,20.629,48.9,3.415,213.330529355741
