date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,49.406680612915,,55.8704697088111,29.2861019418463,26.5843677669648,98.001,3.7,,377.214927344782
2017,10.5,9.6,49.3093545288899,1.05,55.3290794008081,28.8664765965663,26.4626028042418,97.961,3.8,1.68,375.66571994716
2016,10.8,9.5,49.2213375828434,1.05,54.7713516344904,28.4343762356764,26.336975398814,97.919,3.9,1.68,374.221334214003
2015,10.8,9.8,49.1554563896608,1.05,54.193605740924,27.9742851027427,26.2193206381813,97.876,4.0,1.7,372.33143989432
2014,11.2,9.3,49.1167229959296,1.05,53.7373881178284,27.6376308952316,26.0997572225969,97.833,4.1,1.74,370.180217965654
2013,11.3,9.8,49.1013364881933,1.05,53.236903384491,27.2564989768559,25.9804044076351,97.789,4.2,1.76,368.540521796565
2012,11.5,9.8,49.1021532463327,1.05,52.7442633911964,26.8723319957528,25.8719313954437,97.744,4.3,1.8,366.807529722589
2011,11.7,9.4,49.1078241415816,1.05,52.3287119230453,26.5566295836039,25.7720823394415,97.698,4.4,1.81,364.539762219287
2010,11.9,9.7,49.1095268328559,1.05,52.0144279661342,26.3502220937405,25.6642058723937,97.651,4.5,1.86,359.827807133421
2009,11.8,9.6,49.1055470502859,1.05,51.9425622544117,26.2331153515918,25.7094469028199,97.603,4.5,1.84,356.555250990753
2008,11.9,9.8,49.0981897367824,1.05,52.0559766171109,26.2486616981671,25.8073149189437,97.555,4.6,1.85,353.697919418758
2007,11.7,9.5,49.0874194303457,1.05,52.2773675994313,26.3365166879984,25.9408509114329,97.505,4.7,1.82,350.914795244386
2006,11.6,9.6,49.0741923053889,,52.4687812133661,26.3999416025475,26.0688396108186,97.454,4.8,1.8,348.347357992074
2005,11.4,9.9,49.0593668177855,,52.534650894134,26.3748561792833,26.1597947148507,97.403,4.9,1.76,346.057364597094
2004,11.3,9.7,49.0420336870253,,52.6362474206993,26.3491163295365,26.2871310911628,97.35,5.1,1.72,344.159081902246
2003,11.0,10.3,49.0218330326175,,52.6524341981761,26.2661779184103,26.3862562797658,97.296,5.2,1.67,342.672820343461
2002,10.9,10.2,49.0007842831547,1.05,52.6037551377273,26.1277745204173,26.47598061731,97.241,5.4,1.65,341.241248348745
2001,11.2,10.1,48.9819097267513,,52.549682304639,25.9463050720774,26.6033772325616,97.186,5.6,1.67,339.71499339498
2000,11.4,10.2,48.967102461903,,52.514115505908,25.7237772053865,26.7903383005215,97.129,5.8,1.67,338.548546895641
1999,11.2,10.3,48.9573103727967,,52.332524134093,25.4715731837221,26.8609509503709,97.065,6.1,1.62,
1998,11.2,10.3,48.9518132616634,,52.137150273453,25.1756144156062,26.9615358578468,96.996,6.4,1.6,
1997,11.4,10.2,48.9493861617786,1.043,51.8962404011599,24.83874187406,27.0574985270999,96.924,6.7,1.6,
1996,11.5,10.3,48.9480827545131,,51.5580506583394,24.468628809474,27.0894218488654,96.851,7.1,1.59,
1995,11.4,10.3,48.9463008368884,,51.0989196904032,24.0685078014079,27.0304118889953,96.777,7.6,1.56,
1994,11.5,10.3,48.9439497734767,,50.7364860092395,23.774905055831,26.9615809534084,96.7,8.2,1.56,
