date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,,,,,,62.387,24.4,,383.6
2017,,,,,,,,61.53,25.1,,379.0
2016,,,,,,,,60.645,26.0,,374.166666666667
2015,,,,,,,,59.73,26.8,,369.966666666667
2014,,,,,,,,58.786,27.7,,365.733333333333
2013,,,,,,,,57.814,28.6,,361.9
2012,,,,,,,,56.815,29.6,,357.966666666667
2011,,,,,,,,55.807,30.5,,354.433333333333
2010,,,,,,,,54.796,31.5,,351.0
2009,,,,,,,,53.782,32.5,,347.466666666667
2008,,,,,,,,52.765,33.5,,343.8
2007,,,,,,,,51.743,34.4,,340.7
2006,,,,,,,,50.721,35.2,,337.333333333333
2005,,,,,,,,49.699,36.1,,333.333333333333
2004,,,,,,,,48.678,37.0,,328.966666666667
2003,,,,,,,,47.656,37.9,,324.2
2002,,,,,,,,46.841,38.9,,319.866666666667
2001,,,,,,,,46.429,40.0,,316.133333333333
2000,,,,,,,,46.018,41.2,,313.133333333333
1999,,,,,,,,45.607,42.6,,311.533333333333
1998,,,,,,,,45.197,44.0,,311.066666666667
1997,,,,,,,,44.787,45.5,,310.766666666667
1996,,,,,,,,44.379,46.9,,310.766666666667
1995,,,,,,,,43.97,48.3,,309.933333333333
1994,,,,,,,,43.563,49.6,,308.4
1993,,,,,,,,43.156,50.7,,306.466666666667
1992,,,,,,,,42.751,51.7,,303.733333333333
1991,,,,,,,,41.991,52.6,,300.866666666667
1990,,,,,,,,40.661,53.5,,297.1
1989,,,,,,,,39.346,54.2,,292.633333333333
1988,,,,,,,,38.047,54.9,,287.9
1987,,,,,,,,36.762,55.5,,282.833333333333
1986,,,,,,,,35.496,56.3,,277.866666666667
1985,,,,,,,,34.251,57.1,,273.966666666667
1984,,,,,,,,33.32,58.2,,270.5
1983,,,,,,,,32.425,59.6,,268.033333333333
1982,,,,,,,,31.544,61.3,,265.2
1981,,,,,,,,30.675,63.2,,260.9
1980,,,,,,,,29.822,65.4,,254.566666666667
1979,,,,,,,,28.98,67.9,,245.266666666667
1978,,,,,,,,28.153,70.6,,233.8
1977,,,,,,,,27.341,73.5,,221.666666666667
1976,,,,,,,,26.545,76.8,,210.766666666667
1975,,,,,,,,25.761,80.2,,202.0
1974,,,,,,,,24.994,,,196.833333333333
1973,,,,,,,,24.242,,,194.066666666667
1972,,,,,,,,23.507,,,193.0
1971,,,,,,,,22.786,,,192.2
1970,,,,,,,,22.081,,,191.166666666667
1969,,,,,,,,21.392,,,189.0
1968,,,,,,,,20.719,,,186.566666666667
1967,,,,,,,,20.061,,,183.7
1966,,,,,,,,19.419,,,181.266666666667
1965,,,,,,,,18.793,,,179.533333333333
1964,,,,,,,,18.183,,,178.533333333333
1963,,,,,,,,17.587,,,178.1
1962,,,,,,,,17.008,,,178.0
1961,,,,,,,,16.444,,,177.833333333333
1960,,,,,,,,15.895,,,
