date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,49.7018734220469,,66.3955279721819,19.9291623001837,46.4663656719982,92.418,3.7,,410.526802218115
2017,21.1,5.1,49.6654172098494,1.053,65.7552628765509,19.4355383940498,46.3197244825011,92.336,3.8,3.11,402.647874306839
2016,21.2,5.2,49.6274255813059,1.053,65.0135702711428,18.9279794739029,46.0855907972399,92.256,3.8,3.11,394.916820702403
2015,21.3,5.3,49.5874661089007,1.054,64.1695753524461,18.4301461894992,45.7394291629469,92.179,3.9,3.09,387.250462107209
2014,21.5,5.2,49.5450341574512,1.054,63.4030931171094,18.018056542001,45.3850365751084,92.104,4.0,3.08,379.653419593346
2013,21.3,5.2,49.5009976943267,1.055,62.6170294805032,17.6210921318942,44.995937348609,92.031,4.1,3.03,372.435304990758
2012,21.6,5.3,49.4578819075014,1.055,61.8565509796407,17.2638440480972,44.5927069315435,91.96,4.3,3.05,365.549907578558
2011,21.4,5.3,49.4193408792062,1.055,61.1595150895344,16.9769506489712,44.1825644405633,91.892,4.4,2.98,358.863216266174
2010,21.8,5.2,49.3877992161108,1.054,60.5449379887912,16.7748359140012,43.77010207479,91.826,4.6,3.03,352.292051756007
2009,21.5,5.2,49.3651840734616,1.054,60.3355789224771,16.4482764824872,43.8873024399898,91.763,4.7,2.96,345.914972273567
2008,21.5,5.4,49.3505897876491,1.053,60.2824943875469,16.2643266404953,44.0181677470516,91.702,4.9,2.96,337.744916820702
2007,21.1,5.6,49.3416529042457,1.053,60.3650554669987,16.1875101483088,44.1775453186898,91.641,5.1,2.9,331.797597042514
2006,21.0,5.5,49.3340534239155,,60.5893657269869,16.1586318861538,44.4307338408331,91.58,5.3,2.88,325.956561922366
2005,20.8,5.6,49.3246006184269,,60.9628271818394,16.134258248471,44.8285689333684,91.518,5.6,2.84,320.244916820702
2004,21.3,5.6,49.3124611213832,,60.998193528861,16.1542026463384,44.8439908825226,91.456,5.8,2.9,314.648798521257
2003,21.7,5.8,49.2992134587713,,61.1295129721077,16.1709725576226,44.9585404144851,91.393,6.1,2.95,309.135859519408
2002,21.2,5.8,49.2865897018322,1.054,61.3200646557069,16.1821703760869,45.13789427962,91.33,6.4,2.89,303.604436229205
2001,21.2,5.8,49.2773664468948,,61.4873590183254,16.1933524590143,45.2940065593111,91.267,6.6,2.92,297.550831792976
2000,21.7,6.0,49.2743210545533,,61.5714331224264,16.2043378936778,45.3670952287486,91.203,6.9,2.95,290.619223659889
1999,21.5,6.1,49.2764222282652,,61.815888655874,16.1313929164533,45.6844957394207,91.139,7.2,2.965,283.040665434381
1998,21.9,6.2,49.2835848183604,,62.0490424288413,16.0696960148854,45.9793464139559,91.074,7.5,2.98,275.924214417745
