date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,48.1473782524185,,53.7453385581835,31.4339175886788,22.3114209695047,56.947,4.7,,73.0771979985704
2017,8.9,13.0,48.1169165403372,1.061,52.579572358686,30.5500887836638,22.0294835750222,56.667,4.7,1.42,73.7049857040743
2016,9.0,12.3,48.0951078633782,1.063,51.6235328816487,29.7419891242639,21.8815437573849,56.403,4.8,1.42,74.5952287348106
2015,8.9,12.9,48.0856505532648,1.065,51.0274354031023,29.0665740201154,21.9608613829869,56.155,4.9,1.4,75.1180128663331
2014,9.3,12.0,48.089680269241,1.066,50.5973953803035,28.4726604471884,22.124734933115,55.923,5.0,1.46,75.7396175839886
2013,9.4,11.8,48.1055831125384,1.068,50.3882250418934,27.9142144927454,22.474010549148,55.706,5.1,1.46,76.0487669764117
2012,9.8,12.1,48.1277478433351,1.07,50.2256258437428,27.342881230936,22.8827446128068,55.506,5.2,1.51,76.2608649035025
2011,9.6,11.9,48.1489871085702,1.068,49.8751105518454,26.759673767894,23.1154367839514,55.322,5.3,1.48,76.4943173695497
2010,9.8,11.8,48.1637590820863,1.066,49.2600804847292,26.2104243743426,23.0496561103866,55.155,5.5,1.55,76.758881343817
2009,10.1,11.8,48.1712341183817,1.063,49.1321428435342,25.9887080018415,23.1434348416928,54.987,5.7,1.58,76.933184417441
2008,9.9,11.8,48.1731887252768,1.061,48.9951301877882,25.9363308181049,23.0587993696833,54.819,5.9,1.55,77.014027877055
2007,9.4,11.798,48.1703418762079,1.059,48.8909737944414,25.9671378660685,22.9238359283729,54.651,6.2,1.48,77.0231772694782
2006,9.33,11.341,48.1640585140142,,48.9417441951656,25.9345654747736,23.007178720392,54.483,6.4,1.47,77.0400107219442
2005,9.563,11.656,48.1563092013688,,49.2056194956329,25.7342935249378,23.4713259706951,54.315,6.7,1.5,77.0218906361687
2004,9.1,11.2,48.1454201383844,,49.3370278448305,25.520056729046,23.8169711157846,54.147,7.0,1.43,76.9228020014296
2003,8.9,11.8,48.1325996961887,,49.4972349223454,25.1058073404917,24.3914275818537,53.979,7.4,1.41,76.9701126810946
2002,9.0,11.4,48.122799889531,1.059,49.5984096339961,24.5308114288258,25.0675982051703,53.81,7.7,1.42,76.9482024682525
2001,9.2,11.2,48.1236131978758,,49.4710718174271,23.8764751933899,25.5945966240372,53.642,8.0,1.46,76.9029153997496
2000,9.8,11.2,48.1393607831846,,49.0038458934841,23.1935088334168,25.8103370600674,53.428,8.3,1.39,79.9195492756215
1999,10.0,11.5,48.171861613492,,48.7533503801245,22.650827676983,26.1025227031416,53.198,8.6,1.38,80.7118046861027
1998,10.4,11.5,48.2181728647038,,48.3699593107745,22.0753043671269,26.2946549436476,52.968,8.9,1.45,81.0612591665176
1997,12.2,11.5,48.2720101138358,1.057,47.9300361921134,21.4687898068395,26.4612463852739,52.739,9.3,1.69,81.0096463022508
1996,11.8,11.1,48.3251611842738,,47.5617369499499,20.8318977911215,26.7298391588284,52.509,9.6,1.67,81.4058056448732
1995,10.9,10.9,48.3714671946557,,47.3364329060711,20.163529622244,27.1729032838271,52.279,10.0,1.58,82.633339295296
1994,10.4,10.6,48.4105156941045,,46.9765543274925,19.4820335358832,27.4945207916094,52.048,10.4,1.47,83.2055803970667
1993,10.6,11.1,48.4430032163664,,46.6563018724531,18.8137910632181,27.842510809235,51.818,10.9,1.52,82.2833661241281
1992,10.3,11.3,48.4671866898408,1.059,46.345127337506,18.1573400965226,28.1877872409834,51.588,11.4,1.48,81.8425684135217
1991,11.1,11.7,48.481292973975,,46.0225613033537,17.5081792821415,28.5143820212123,51.357,12.1,1.53,83.8673224825613
1990,11.6,10.9,48.4848326239383,1.059,45.6981490105519,16.8655871134318,28.8325618971201,51.037,12.8,1.63,85.4474691468431
1989,11.7,11.0,48.475901392892,,45.7478317867642,16.507709202616,29.2401225841482,50.687,13.7,1.63,85.266678590592
1988,12.3,11.1,48.4559304721469,,45.784482584188,16.1598206637672,29.6246619204208,50.338,14.7,1.79,85.0510999821141
1987,12.5,11.2,48.4305888376038,1.059,45.8243534234109,15.852606104462,29.9717473189489,49.987,15.8,1.64,84.7745483813271
1986,12.8,11.0,48.4080470177634,,45.8668976754331,15.6377652373411,30.229132438092,49.637,17.0,1.76,84.4472545161867
1985,13.3,11.1,48.393945620163,,45.9144634279495,15.5468729874921,30.3675904404574,49.287,18.2,1.82,84.0890180647469
1984,13.9,11.6,48.3906418853272,,46.3585672869119,15.7574485876477,30.6011186992643,48.937,19.5,1.87,83.7110534788052
1983,14.1,11.8,48.396582934675,,46.8692814578932,16.1293312734496,30.7399501844437,48.587,20.8,1.88,83.3170094795207
1982,14.4,11.0,48.4089866026722,1.059,47.4199784384515,16.5860096788385,30.8339687596129,48.237,22.1,1.9,82.8873904489358
1981,14.6,11.2,48.4235581271557,,47.9784131315624,16.9895508800551,30.9888622515073,47.887,23.6,1.879,82.4809336433554
1980,14.8,10.9,48.4368954736985,,48.500158031027,17.2336144101052,31.2665436209218,47.285,,1.888,82.2711858343767
1979,15.1,10.5,48.4484910388461,,48.7548343610161,17.299647179867,31.4551871811491,46.597,,1.895,82.1816848506528
1978,15.0,10.6,48.4589651915205,,48.955074019316,17.204463301838,31.750610717478,45.911,,1.903,81.9367733857986
1977,14.9,9.9,48.466986097379,1.059,49.0787961934257,16.9713696069116,32.107426586514,45.227,,1.913,81.5519763906278
1976,14.8,9.9,48.4707845176547,,49.06037361593,16.6526126365339,32.4077609793961,44.545,,1.925,81.1292076551601
1975,14.9,10.1,48.4692407314051,,48.8462481167762,16.2773213836248,32.5689267331514,43.864,,1.937,80.702593453765
1974,15.0,10.0,48.4613413734304,,48.765674831454,15.8753374480266,32.8903373834274,43.186,,1.95,80.3194419602933
1973,15.1,10.2,48.4471588267174,,48.5610700265739,15.4044637171765,33.1566063093974,42.511,,1.96,79.9527991414774
1972,14.8,10.8,48.4285420808557,1.059,48.3216779487945,14.8877097236034,33.4339682251911,41.839,,1.967,79.6022893936684
1971,14.6,10.1,48.4083949318975,,48.220924110646,14.3631578630485,33.8577662475975,41.168,,1.973,79.257288499374
1970,13.8,10.0,48.3886414613925,,48.3594639996664,13.8542744049484,34.505189594718,40.196,,1.979,78.9170452512967
1969,14.5,10.7,48.3705600182998,,48.722319173154,13.4447480722606,35.2775711008934,39.13,,1.989,78.5456984439277
1968,15.0,10.0,48.3531389828037,,49.2551989065082,13.0686693958376,36.1865295106706,38.076,,2.006,78.0831336075836
1967,15.5,9.5,48.3339426721252,1.059,49.8631306653974,12.7095568818592,37.1535737835382,37.03,,2.03,77.6011983544983
1966,16.5,8.8,48.3086509958934,,50.3920022607464,12.3378838995084,38.054118361238,35.997,,2.062,77.1007154355214
1965,16.6,9.3,48.2747922811375,,50.735026929274,11.9334218769366,38.8016050523374,34.977,,2.1,76.5681094616348
1964,16.2,10.1,48.2306699363599,,51.3281717298844,11.6601141416762,39.6680575882082,33.972,,2.14,76.0664639599356
1963,16.5,9.1,48.1778829514232,,51.8704753881602,11.3800894975994,40.4903858905608,32.979,,2.18,75.5799499195135
1962,17.2,10.0,48.1213109401984,1.059,52.3003945856161,11.0966997865035,41.2036947991126,32.001,,2.218,75.0619209443749
1961,17.8,9.1,48.0678403307233,,52.5253678725831,10.8236378356458,41.7017300369373,31.04,,2.253,74.5357181184046
1960,18.4,10.0,48.0221893551105,,52.5335669622397,10.5716957302795,41.9618712319602,30.154,,2.288,
