date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,47.2880382894548,,54.8269495478638,33.9904821837219,20.8364673641419,65.211,3.7,,112.23945350807
2017,8.4,10.6,47.2895682734759,1.06,54.3800233871429,33.2807857024881,21.0992376846549,64.652,3.7,1.36,112.441821058412
2016,8.4,10.7,47.310135837932,1.06,53.937228860573,32.5755977609189,21.3616310996541,64.086,3.7,1.36,112.71638943829
2015,8.3,10.5,47.355364105326,1.06,53.4888748806758,31.8672720822735,21.6216027984024,63.514,3.7,1.31,113.072524887763
2014,7.9,10.1,47.4259240346531,1.06,52.8663781510407,31.0650524057682,21.8013257452724,62.936,3.7,1.23,113.541775697936
2013,7.9,10.2,47.5178374920331,1.06,52.2546210165144,30.2723208994839,21.9823001170305,62.352,3.7,1.21,114.156134532831
2012,8.5,10.2,47.6252262426674,1.06,51.6772813488703,29.5041716559351,22.1731096929351,61.763,3.7,1.28,114.803406485424
2011,9.2,9.7,47.7402097453514,1.06,51.1536144371319,28.7834647833766,22.3701496537553,61.167,3.8,1.35,115.269789278306
2010,9.6,10.0,47.8562634867411,1.06,50.6702790330745,28.1191716105849,22.5511074224895,60.567,3.9,1.39,115.439458456163
2009,9.4,9.9,47.9740507084735,1.06,50.2901351214523,27.4933104812699,22.7968246401824,59.964,4.0,1.34,115.386472322306
2008,9.9,9.9,48.0924299350505,1.06,49.9452662087434,26.9543187290399,22.9909474797035,59.359,4.1,1.39,115.427757734776
2007,9.7,9.8,48.2011131971078,1.06,49.5662309138552,26.4747744617803,23.0914564520749,58.749,4.2,1.35,115.261440909588
2006,10.0,9.7,48.287164071682,,49.076549747305,26.0134576085614,23.0630921387437,58.137,4.4,1.37,115.035399584563
2005,10.4,10.2,48.3415225816373,,48.4566673648985,25.5404441602518,22.9162232046467,57.522,4.7,1.41,114.828140373893
2004,10.4,9.7,48.3586074431239,,48.3093374301431,25.2653342132421,23.044003216901,56.907,5.1,1.4,114.577715846995
2003,10.8,10.4,48.3419378375904,,48.0938205064813,24.9757656648109,23.1180548416704,56.287,5.6,1.44,114.304054644809
2002,11.0,10.2,48.303200281379,1.06,47.8767719940427,24.6706644954598,23.2061074985829,55.666,6.1,1.46,113.87574863388
2001,10.9,10.1,48.2597228088579,,47.7408359507913,24.3551971800886,23.3856387707027,55.044,6.7,1.45,113.253792349727
2000,11.7,10.2,48.2244107743944,,47.7087052105516,24.0299037730689,23.6788014374826,54.399,7.2,1.55,112.457901639344
1999,11.4,10.6,48.2014873273697,,47.762619650619,23.6622145763958,24.1004050742231,53.743,7.7,1.5,111.67025136612
1998,11.2,10.5,48.1881127224217,,47.9377857957726,23.3050931982699,24.6326925975027,53.086,8.2,1.47,111.040393442623
1997,11.2,10.4,48.1816518132866,1.06,48.196438351666,22.9631262849389,25.2333120667271,52.428,8.6,1.47,110.48062295082
1996,11.0,10.6,48.1768037469055,,48.4796538681935,22.64006942465,25.8395844435435,51.77,9.1,1.44,109.988469945355
1995,10.7,10.3,48.1698532660042,,48.7489713045335,22.3317453306832,26.4172259738503,51.109,9.7,1.41,109.575693989071
1994,10.9,9.9,48.16033438221,,49.2457740312529,22.0066745555201,27.2390994757328,50.449,10.5,1.45,109.196994535519
1993,11.4,10.6,48.1503388837972,,49.8118458203161,21.7000327747592,28.1118130455569,49.789,11.4,1.52,108.903551912568
1992,11.5,10.1,48.1413141291519,1.06,50.4560396741591,21.4008557971907,29.0551838769684,49.13,12.5,1.54,108.770426229508
1991,11.7,10.4,48.1353970309958,,51.1858397461838,21.0977441965588,30.088095549625,48.469,13.6,1.56,108.855027322404
1990,11.7,10.3,48.1338118337912,1.06,51.9812468705837,20.7836477047192,31.1975991658645,47.915,14.7,1.56,109.106207650273
1989,11.8,9.6,48.1368638383277,,52.8213992116524,20.4101570554914,32.411242156161,47.391,15.9,1.57,109.344262295082
1988,12.2,9.8,48.1432031160504,,53.6980547082062,20.035566684696,33.6624880235103,46.867,17.0,1.61,109.50393442623
1987,12.3,9.5,48.1507650790951,1.06,54.5367171479913,19.6677640331771,34.8689531148143,46.342,18.2,1.62,109.617825136612
1986,12.6,9.5,48.1567988317245,,55.2846630776741,19.3267435046633,35.9579195730108,45.82,19.3,1.66,109.647366120219
1985,13.0,9.7,48.1589509542383,,55.9508586419708,19.0255743481402,36.9252842938306,45.298,20.4,1.72,109.547683060109
1984,14.3,9.7,48.1571915938356,,56.7293433606845,18.8531021059507,37.8762412547338,44.777,21.6,1.9,109.24843715847
1983,14.5,9.7,48.1511749176411,,57.4651561318709,18.7462295534068,38.7189265784641,44.257,22.9,1.95,108.82912568306
1982,15.2,9.3,48.1385339539098,1.06,58.1823927073558,18.6724629909799,39.5099297163759,43.738,24.3,2.07,108.325366120219
1981,15.4,9.7,48.1160117415284,,58.9048438463782,18.5733093573455,40.3315344890327,43.221,25.8,2.13,107.665158469945
1980,16.2,9.7,48.0816874963978,,59.625514749688,18.4044986609766,41.2210160887114,42.785,27.5,2.25,106.735650273224
1979,16.6,9.6,48.0350022550011,,60.1582574145553,18.2051063570193,41.953151057536,42.381,29.7,2.31,105.587595628415
1978,17.5,10.1,47.9769872293527,,60.6477068805936,17.9496996632336,42.69800721736,41.979,32.4,2.45,104.46174863388
1977,19.1,10.2,47.9093177038026,1.06,61.0609264148118,17.652446341419,43.4084800733929,41.578,35.7,2.69,103.340710382514
1976,20.0,10.9,47.8348842226818,,61.2916628308262,17.3426710621089,43.9489917687173,41.179,39.4,2.82,102.249289617486
1975,19.8,10.8,47.7566875703209,,61.2738003121027,17.0375642299614,44.2362360821413,40.779,43.5,2.75,99.3821857923497
1974,19.6,11.1,47.6736500546406,,61.5380683627764,16.7818027959646,44.7562655668119,40.382,47.9,2.7,95.6761202185792
1973,20.0,11.1,47.5876545028204,,61.6652091436319,16.537430876892,45.1277782667398,39.985,52.7,2.77,94.3508196721312
1972,20.2,10.5,47.509178972615,1.06,61.7590637259597,16.2981099123377,45.460953813622,39.591,57.8,2.86,94.3216393442623
1971,21.0,11.4,47.453,,61.9897945797479,16.0517414956705,45.9380530840774,39.197,63.1,3.0,94.4672786885246
1970,20.8,10.7,47.4297143076432,,62.4083855443507,15.7875003016941,46.6208852426566,38.804,68.2,3.01,94.8680983606557
1969,21.7,11.5,47.4456337191819,,62.1384855038736,15.401655208471,46.7368302954026,38.414,72.3,3.12,95.7126229508197
1968,22.1,10.7,47.4958830544599,,61.9718271134751,15.0032690754263,46.9685580380488,38.025,75.1,3.12,96.5754098360656
1967,22.8,10.8,47.5658115091049,1.06,61.7510521221975,14.6023078339132,47.1487442882842,37.636,77.6,3.16,96.9892896174863
1966,23.2,11.2,47.6352768658618,,61.3017178446408,14.2157360305244,47.0859818141165,37.25,80.8,3.16,97.6064480874317
1965,23.4,10.6,47.6906330054906,,60.5695039858677,13.8533325601003,46.7161714257674,36.866,85.2,3.15,98.3453005464481
1964,24.0,10.7,47.7277242950393,,60.2836098136084,13.5963084636794,46.6873013499291,36.483,90.9,3.21,98.7471584699454
1963,23.5,10.9,47.750786678366,,60.013661758947,13.3868226930499,46.6268390658972,36.101,97.7,3.12,98.6924043715847
1962,24.5,10.8,47.7645800887415,1.06,59.8164861783579,13.2062570543967,46.6102291239612,35.722,104.4,3.23,98.2949180327869
1961,24.4,11.2,47.7769927335874,,59.6763989118998,13.0211339789547,46.6552649329451,35.344,110.0,3.21,97.5881530054645
1960,24.1,10.7,47.7938610941454,,59.5549897838661,12.8067609676857,46.7482288161804,34.955,114.2,3.16,
