date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,,,,,,97.226,2.0,,563.083333333333
2017,,,,,,,,97.072,2.0,,561.183333333333
2016,7.9,7.6,,,,,,96.91,2.1,,558.4
2015,8.2,7.1,,,,,,96.739,2.2,,554.533333333333
2014,9.1,7.7,,,,,,96.559,2.3,,549.133333333333
2013,9.4,7.4,,,,,,96.37,2.4,,542.55
2012,9.7,7.1,,,,,,96.171,2.5,1.26,535.083333333333
2011,10.0,6.8,,,,,,95.961,2.7,,527.683333333333
2010,10.3333333333333,6.53333333333333,,,,,,95.74,2.9,,520.483333333333
2009,10.6666666666667,6.26666666666667,,,,,,95.508,3.1,,513.6
2008,11.0,6.0,,,,,,95.264,3.3,,507.233333333333
2007,9.4,7.2,,,,,,95.007,3.6,,501.05
2006,10.0,7.5,,,,,,94.736,3.9,,495.0
2005,9.5,7.3,,,,,,94.453,4.2,,488.733333333333
2004,10.4,6.3,,,,,,94.155,4.5,,482.333333333333
2003,,,,,,,,93.975,4.8,,476.033333333333
2002,,,,,,,,93.925,5.2,,469.583333333333
2001,,,,,,,,93.75,5.6,,463.533333333333
2000,,,,,,,,93.44,6.1,,457.7
1999,,,,,,,,93.115,6.5,,452.416666666667
1998,,,,,,,,92.776,7.1,,447.333333333333
1997,,,,,,,,92.422,7.6,,442.7
1996,,,,,,,,92.052,8.2,,437.533333333333
1995,,,,,,,,91.664,8.9,,432.133333333333
1994,,,,,,,,91.261,9.6,,426.366666666667
1993,,,,,,,,90.839,10.4,,420.15
1992,,,,,,,,90.4,11.2,,413.7
1991,,,,,,,,90.4,12.0,,407.666666666667
1990,,,,,,,,90.4,13.0,,402.083333333333
1989,,,,,,,,90.4,14.0,,396.95
1988,,,,,,,,90.4,15.1,,392.516666666667
1987,,,,,,,,90.4,16.3,,388.25
1986,,,,,,,,89.392,17.5,,384.1
1985,,,,,,,,88.291,18.9,,379.966666666667
1984,,,,,,,,87.095,,,375.816666666667
1983,,,,,,,,85.792,,,371.65
1982,,,,,,,,84.384,,,367.283333333333
1981,,,,,,,,82.864,,,362.75
1980,,,,,,,,81.231,,,357.65
1979,,,,,,,,79.475,,,352.116666666667
1978,,,,,,,,77.604,,,346.0
1977,,,,,,,,75.615,,,339.95
1976,,,,,,,,73.566,,,334.716666666667
1975,,,,,,,,71.484,,,330.516666666667
1974,,,,,,,,69.309,,,327.733333333333
1973,,,,,,,,67.046,,,326.1
1972,,,,,,,,64.703,,,324.9
1971,,,,,,,,62.281,,,323.15
1970,,,,,,,,59.8,,,320.35
1969,,,,,,,,58.735,,,316.283333333333
1968,,,,,,,,57.663,,,311.133333333333
1967,,,,,,,,56.581,,,305.116666666667
1966,,,,,,,,55.494,,,298.633333333333
1965,,,,,,,,54.402,,,291.883333333333
1964,,,,,,,,53.307,,,284.983333333333
1963,,,,,,,,52.206,,,277.983333333333
1962,,,,,,,,51.104,,,270.916666666667
1961,,,,,,,,50.001,,,263.95
1960,,,,,,,,48.9,,,
