date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,,,,,,,,,
2017,16.4,7.0,,,,,,,,2.02,168.154679893451
2016,16.8,7.0,,,,,,,,2.06,166.822816202811
2015,17.1,7.0,,,,,,,,2.09,165.500137779002
2014,17.4,7.0,,,,,,,,2.13,167.337191145403
2013,17.7,7.0,,,,,,,,2.16,167.548452282539
2012,18.0,7.0,,,,,,,,2.19,165.812436851291
2011,18.3,7.0,,,,,,,,2.24,164.508128961146
2010,18.5,7.1,,,,,,,,2.29,163.100946082484
2009,18.8,7.0,,,,,,,,2.34,161.79608707633
2008,19.0,7.0,,,,,,,,2.38,160.501791127032
2007,19.3,7.0,,,,,,,,2.43,159.217782676587
2006,19.1,7.0,,,,,,,,2.43,157.943969872325
2005,20.9,7.0,,,,,,,,2.65,156.680444566915
2004,20.0,7.0,,,,,,,,2.53,156.574079177
2003,18.3,7.0,,,,,,,,2.34,156.467897492422
2002,20.8,7.1,,,,,,,,2.66,156.361715807844
2001,21.7,7.1,,,,,,,,2.8,156.255534123266
2000,22.8,7.0,,,,,,,,2.95,156.149536144025
1999,22.7,7.2,,,,,,,,2.88,161.844401579866
1998,21.2,6.1,,,,,,,,2.57,180.582345917149
1997,20.6,6.1,,,,,,,,2.46,191.604666115551
1996,22.4,6.1,,,,,,,,2.7,189.12464407091
1995,22.1,6.1,,,,,,,,2.7,186.36906402131
1994,21.8,6.2,,,,,,,,2.71,183.429778635069
1993,22.5,6.2,,,,,,,,2.84,180.490493248829
1992,23.0,6.4,,,,,,,,2.96,177.459355194268
1991,27.5,6.6,,,,,,,,3.58,174.336364471388
1990,29.6,6.7,,,,,,,,3.9,171.029668411867
1989,29.4,6.9,,,,,,,,3.92,167.814825020667
1988,31.4,7.0,,,,,,,,4.26,164.508128961146
1987,32.1,7.1,,,,,,,,4.43,161.017727564986
1986,31.8,7.2,,,,,,,,4.47,157.711031505465
1985,32.1,7.4,,,,,,,,4.56,154.496188114265
1984,33.5,7.5,,,,,,,,4.82,151.281344723064
1983,30.8,7.6,,,,,,,,4.48,148.250206668504
1982,33.4,7.8,,,,,,,,4.88,145.310921282263
1981,31.0,8.2,,,,,,,,4.58,142.555341232663
1980,,,,,,,,,,,139.707908514742
1979,,,,,,,,,,,136.952328465142
1978,,,,,,,,,,,134.104895747221
1977,,,,,,,,,,,131.349315697621
1976,,,,,,,,,,,128.593735648021
1975,,,,,,,,,,,125.7463029301
1974,,,,,,,,,,,122.9907228805
1973,,,,,,,,,,,120.143290162579
1972,,,,,,,,,,,117.387710112979
1971,,,,,,,,,,,114.540277395058
1970,,,,,,,,,,,111.968402682098
1969,,,,,,,,,,,109.396527969138
1968,,,,,,,,,,,106.824653256177
1967,,,,,,,,,,,104.252778543217
1966,,,,,,,,,,,101.589051161936
1965,,,,,,,,,,,99.0171764489758
1964,,,,,,,,,,,96.4453017360154
1963,,,,,,,,,,,93.873427023055
1962,,,,,,,,,,,91.3015523100946
1961,,,,,,,,,,,88.7296775971342
1960,,,,,,,,,,,
