date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,,,,,,93.098,,,39.6473684210526
2017,,,,,,,,92.817,,,39.0684210526316
2016,,,,,,,,92.517,,,38.4831578947368
2015,,,,,,,,92.195,,,37.8747368421053
2014,,,,,,,,91.851,,,37.2305263157895
2013,,,,,,,,91.483,,,36.5589473684211
2012,,,,,,,,91.09,,,35.8589473684211
2011,,,,,,,,90.668,,,35.1336842105263
2010,,,,,,,,90.228,,,34.3789473684211
2009,,,,,,,,89.77,,,33.6147368421053
2008,,,,,,,,89.294,,,32.8442105263158
2007,,,,,,,,88.797,,,31.9842105263158
2006,,,,,,,,88.281,,,30.9378947368421
2005,,,,,,,,87.745,,,29.6631578947368
2004,,,,,,,,87.188,,,28.1052631578947
2003,,,,,,,,86.608,,,26.3273684210526
2002,,,,,,,,86.007,,,24.4547368421053
2001,,,,,,,,85.362,,,22.7084210526316
2000,,,,,,,,84.55,,,21.2252631578947
1999,,,,,,,,83.7,,,20.0684210526316
1998,,,,,,,,82.814,,,19.1915789473684
1997,,,,,,,,81.89,,,18.4915789473684
1996,,,,,,,,80.93,,,17.8168421052632
1995,,,,,,,,79.928,,,17.0694736842105
1994,,,,,,,,78.888,,,16.2178947368421
1993,,,,,,,,77.81,,,15.2905263157895
1992,,,,,,,,76.694,,,14.3494736842105
1991,,,,,,,,75.537,,,13.4852631578947
1990,,,,,,,,74.343,,,12.7484210526316
1989,,,,,,,,72.716,,,12.1557894736842
1988,,,,,,,,70.99,,,11.6768421052632
1987,,,,,,,,69.197,,,11.2884210526316
1986,,,,,,,,67.345,,,10.9021052631579
1985,,,,,,,,65.439,,,10.4947368421053
1984,,,,,,,,63.484,,,10.0589473684211
1983,,,,,,,,61.478,,,9.58315789473684
1982,,,,,,,,59.435,,,9.10947368421053
1981,,,,,,,,57.358,,,8.66842105263158
1980,,,,,,,,55.259,,,8.30315789473684
1979,,,,,,,,54.632,,,8.01368421052632
1978,,,,,,,,54.24,,,7.77368421052632
1977,,,,,,,,53.848,,,7.57684210526316
1976,,,,,,,,53.456,,,7.38421052631579
1975,,,,,,,,53.063,,,7.18631578947368
1974,,,,,,,,52.669,,,6.95368421052632
1973,,,,,,,,52.275,,,6.71684210526316
1972,,,,,,,,51.882,,,6.48105263157895
1971,,,,,,,,51.487,,,6.28526315789474
1970,,,,,,,,51.106,,,6.14842105263158
1969,,,,,,,,50.763,,,6.07684210526316
1968,,,,,,,,50.42,,,6.04631578947368
1967,,,,,,,,50.077,,,6.06736842105263
1966,,,,,,,,49.734,,,6.09578947368421
1965,,,,,,,,49.392,,,6.12947368421053
1964,,,,,,,,49.049,,,6.15578947368421
1963,,,,,,,,48.706,,,6.17894736842105
1962,,,,,,,,48.364,,,6.19368421052632
1961,,,,,,,,48.021,,,6.18315789473684
1960,,,,,,,,47.679,,,
