date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,75.5047126163235,,17.5237630898734,1.6101611132846,15.9136019765888,99.135,6.8,,239.593195521103
2017,9.698,1.169,75.6674338383258,1.045,17.2922167762509,1.44518648553479,15.8470302907161,99.078,7.2,1.886,234.687683031869
2016,9.862,1.146,75.8339332853372,1.045,17.1066296660681,1.2985357116071,15.808093954461,99.015,7.5,1.907,228.628251507321
2015,10.033,1.131,76.0105592686307,1.045,16.8666362700116,1.16693092929498,15.6997053407166,98.945,7.8,1.929,220.991386735573
2014,10.208,1.127,76.2242792580683,1.045,16.5975782466065,1.08196116603363,15.5156170805729,98.868,8.1,1.95,211.817226528854
2013,10.396,1.132,76.4695308825424,1.045,16.3123314047287,1.00155360278046,15.3107778019483,98.785,8.4,1.972,201.255297157623
2012,10.614,1.148,76.6733695251262,1.045,16.1422811352367,0.92804921389768,15.214231921339,98.697,8.7,1.997,189.153660637382
2011,10.884,1.173,76.7109460267936,1.045,16.0535088459355,0.868119289588953,15.1853895563465,98.602,8.9,2.027,175.354952627046
2010,11.25,1.211,76.4567595507046,1.045,15.7430881250803,0.827080608092857,14.9160075169874,98.501,9.1,2.07,159.890353143842
2009,11.767,1.263,75.7475781657869,1.045,16.6683585852177,0.921672630679559,15.7466859545381,98.336,9.3,2.13,142.545219638243
2008,12.449,1.33,74.4454885255487,1.045,18.0945436969499,1.04246640877638,17.0520772881735,98.139,9.6,2.211,123.74375538329
2007,13.289,1.409,72.4959189653007,1.045,20.4258671181522,1.19691115875035,19.2289559594019,97.917,9.8,2.312,104.946942291128
2006,14.258,1.497,70.0664121779127,,24.1702645343331,1.39867611420579,22.7715884201273,97.671,10.1,2.433,88.0888027562446
2005,15.297,1.589,67.557111658058,,29.8750647187268,1.686363670471,28.1887010482558,97.396,10.4,2.569,74.5405684754522
2004,16.331,1.679,65.5660452496376,,30.7957816661516,1.81192509228039,28.9838565738712,97.09,10.8,2.713,64.8866494401378
2003,17.287,1.763,64.5083317321584,,31.9545408799189,1.94528957738192,30.0092513025369,96.868,11.2,2.858,58.7242032730405
2002,18.11,1.836,64.4417293937011,1.048,33.4618940914808,2.08584970886403,31.3760443826168,96.692,11.6,2.996,55.1996554694229
2001,18.774,1.896,64.8488731132513,,35.4279108175062,2.23837049270575,33.1895403248004,96.506,12.0,3.124,52.9726098191214
2000,19.267,1.941,65.2075136674279,,37.8707877326768,2.4057133947832,35.4650743378936,96.311,12.5,3.236,51.0308354866494
1999,19.599,1.971,65.3805702506284,,38.1473131585129,2.32760311606293,35.8197100424499,96.105,13.0,3.329,49.1377260981912
1998,19.829,1.989,65.5000489515307,,38.6304399733578,2.2462393022759,36.3842006710819,95.888,13.5,3.407,47.5074935400517
1997,20.013,2.001,65.5757304042442,1.05,39.2679678028628,2.16633453179389,37.1016332710689,95.659,14.0,3.473,46.1086132644272
1996,20.191,2.01,65.6875859996823,,39.8828533873735,2.09048879798902,37.7923645893845,95.356,14.6,3.532,45.006976744186
1995,20.391,2.017,65.896382684094,,40.2931323740771,2.01952029903437,38.2736120750428,94.998,15.3,3.588,44.2241171403962
1994,20.635,2.027,66.1595443393473,,40.6372822309316,2.01425120169971,38.6230310292319,94.614,16.1,3.647,43.67278208441
1993,20.938,2.04,66.4005870634663,,40.8451060244348,1.99129335767448,38.8538126667603,94.203,17.1,3.714,43.1937123169681
1992,21.324,2.061,66.6083976076043,1.052,41.0200572739643,1.95448826339192,39.0655690105723,93.763,18.2,3.795,42.6696813092162
1991,21.826,2.091,66.7882073400444,,41.3859128451945,1.90747235978265,39.4784404854118,93.291,19.4,3.893,41.9770025839793
1990,22.509,2.133,66.9375885780274,1.052,42.0305068066262,1.85486155635409,40.1756452502721,92.786,20.8,4.013,41.0230835486649
1989,23.437,2.189,67.0621718563186,,42.5866903853043,1.8391209279917,40.7475694573126,92.247,22.2,4.159,39.7665805340224
1988,24.613,2.257,67.1529786231631,,43.1454865794552,1.83382919541268,41.3116573840425,91.671,23.7,4.329,38.20887166236
1987,26.005,2.337,67.1799864504423,1.052,43.635144928769,1.83904213294863,41.7961027958204,91.056,25.2,4.516,36.3607235142119
1986,27.559,2.43,67.0902275110059,,43.7669886067897,1.84995084147823,41.9170377653114,90.4,26.7,4.718,34.2583979328165
1985,29.188,2.537,66.840754301861,,43.2112780474243,1.86307103609917,41.3482070113252,90.1,28.2,4.925,31.9457364341085
1984,30.785,2.656,66.3453198621627,,44.6729859427195,1.94114255676326,42.7318433859563,89.956,29.7,5.128,29.3946597760551
1983,32.245,2.789,65.5669756449261,,46.219774505401,2.03039686103954,44.1893776443615,89.811,31.2,5.322,26.6413436692506
1982,33.485,2.932,64.5834310263356,1.05,48.0971409034574,2.13096713534766,45.9661737681097,89.663,32.8,5.5,23.8782084409991
1981,34.454,3.086,63.6254758371508,,50.7095237227054,2.2643986216704,48.445125101035,89.514,34.4,5.661,21.3598621877692
1980,35.107,3.247,62.986647109855,,54.3662982929641,2.43665053737463,51.9296477555895,89.363,36.1,5.806,19.262015503876
1979,35.429,3.414,62.9505975474236,,54.0623545136438,2.60486281105922,51.4574917025846,89.21,38.0,5.94,17.6719207579673
1978,35.49,3.585,63.583697583187,,53.9610988570283,2.77922598756768,51.1818728694606,89.135,40.0,6.07,16.5332472006891
1977,35.379,3.761,64.6608417115056,1.05,54.035535353706,2.96465896705841,51.0708763866476,89.06,42.2,6.201,15.7035314384152
1976,35.163,3.941,65.7429367473347,,54.2171562491678,3.13723401422142,51.0799222349463,88.985,44.7,6.332,14.9630490956072
1975,34.943,4.126,66.4690774979612,,54.3896572459411,3.29036380036079,51.0992934455803,88.909,47.4,6.46,14.1533161068045
1974,34.82,4.317,66.6699213664532,,55.7737938307408,3.24078768581801,52.5330061449228,88.832,50.4,6.581,13.2317829457364
1973,34.858,4.515,66.3731440909826,,57.4334274483751,3.20323312849471,54.2301943198804,88.755,53.7,6.69,12.2468561584841
1972,35.093,4.727,65.6403969196582,1.05,59.1405192492958,3.19378559321,55.9467336560858,88.678,57.4,6.781,11.2403100775194
1971,35.536,4.955,64.704847880884,,60.5847072429467,3.20190419838089,57.3828030445658,88.6,61.4,6.855,10.285443583118
1970,36.16,5.208,63.8224632718839,,61.4941087991978,3.2397917803371,58.2543170188607,88.354,65.8,6.91,9.43273040482343
1969,36.897,5.492,63.1036875495638,,62.7985411825458,3.35172992512264,59.4468112574232,88.103,70.5,6.947,8.68931955211025
1968,37.656,5.809,62.4981224384696,,64.3846004620567,3.50422376241116,60.8803766996455,87.848,,6.97,8.02850990525409
1967,38.367,6.162,61.9817376995991,1.05,66.281959885166,3.67815649024104,62.603803394925,87.588,,6.983,7.43341946597761
1966,39.003,6.55,61.466499686913,,68.415946002953,3.87681923644801,64.539126766505,87.323,,6.988,6.87734711455642
1965,39.567,6.971,60.853444880553,,70.5059627185365,4.09169850642584,66.4142642121107,87.054,,6.988,6.34220499569337
1964,40.081,7.422,60.0959119031408,,72.4106254306055,4.26650335553344,68.1441220750721,86.78,,6.986,5.81963824289406
1963,40.595,7.895,59.2375366568915,,74.3291339472346,4.46584938704028,69.8632845601943,86.5,,6.982,5.31576227390181
1962,41.145,8.385,58.2909750115523,1.05,76.1710921843687,4.7062875751503,71.4648046092184,86.101,,6.977,4.84599483204134
1961,41.741,8.887,57.3375853151068,,77.9458075232723,4.96591341661764,72.9798941066547,85.693,,6.973,4.42902670111972
1960,42.381,9.398,56.4801722136631,,79.5188482667172,5.27751468081076,74.2413335859064,85.275,,6.971,
