date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,,,,,,47.723,,,198.68
2017,,,,,,,,47.337,,,197.18
2016,,,,,,,,46.957,,,195.7
2015,,,,,,,,46.583,,,194.346666666667
2014,,,,,,,,46.216,,,193.26
2013,,,,,,,,45.856,,,192.313333333333
2012,,,,,,,,45.502,,,191.0
2011,,,,,,,,45.154,,,188.793333333333
2010,,,,,,,,44.814,,,185.293333333333
2009,,,,,,,,44.479,,,180.26
2008,,,,,,,,44.152,,,173.98
2007,,,,,,,,43.831,,,166.98
2006,,,,,,,,43.517,,,160.153333333333
2005,,,,,,,,43.21,,,154.046666666667
2004,,,,,,,,42.909,,,148.893333333333
2003,,,,,,,,42.615,,,144.48
2002,,,,,,,,42.328,,,140.86
2001,,,,,,,,42.048,,,137.833333333333
2000,,,,,,,,41.774,,,135.406666666667
1999,,,,,,,,41.5,,,133.506666666667
1998,,,,,,,,41.228,,,132.14
1997,,,,,,,,40.955,,,131.1
1996,,,,,,,,40.684,,,130.013333333333
1995,,,,,,,,40.413,,,128.753333333333
1994,,,,,,,,40.142,,,127.16
1993,,,,,,,,39.872,,,125.24
1992,,,,,,,,39.603,,,122.92
1991,,,,,,,,39.334,,,120.04
1990,,,,,,,,37.814,,,116.593333333333
1989,,,,,,,,36.123,,,112.413333333333
1988,,,,,,,,34.468,,,107.693333333333
1987,,,,,,,,32.846,,,102.713333333333
1986,,,,,,,,31.266,,,97.66
1985,,,,,,,,29.728,,,93.04
1984,,,,,,,,28.237,,,88.8133333333333
1983,,,,,,,,26.788,,,85.0133333333333
1982,,,,,,,,25.389,,,81.66
1981,,,,,,,,24.039,,,78.84
1980,,,,,,,,22.741,,,76.52
1979,,,,,,,,21.992,,,74.7866666666667
1978,,,,,,,,21.34,,,73.6333333333333
1977,,,,,,,,20.703,,,72.8533333333333
1976,,,,,,,,20.081,,,72.14
1975,,,,,,,,19.47,,,71.3266666666667
1974,,,,,,,,18.875,,,70.4133333333333
1973,,,,,,,,18.294,,,69.28
1972,,,,,,,,17.728,,,68.0533333333333
1971,,,,,,,,17.174,,,66.78
1970,,,,,,,,16.635,,,65.5133333333333
1969,,,,,,,,16.135,,,64.1733333333333
1968,,,,,,,,15.657,,,62.8066666666667
1967,,,,,,,,15.188,,,61.48
1966,,,,,,,,14.732,,,60.1666666666667
1965,,,,,,,,14.287,,,58.8666666666667
1964,,,,,,,,13.854,,,57.64
1963,,,,,,,,13.43,,,56.5066666666667
1962,,,,,,,,13.019,,,55.4
1961,,,,,,,,12.618,,,54.4466666666667
1960,,,,,,,,12.228,,,
