date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,,,,,,70.483,35.7,,95.5
2017,,,,,,,,70.181,35.0,,95.2773333333333
2016,,,,,,,,69.88,33.9,,95.076
2015,,,,,,,,69.579,32.1,,94.9106666666667
2014,12.0,8.2,,,,,,69.28,29.8,,94.78
2013,,,,,,,,68.982,27.4,,94.688
2012,,,,,,,,68.685,25.0,,94.62
2011,,,,,,,,68.389,23.0,,94.5546666666667
2010,13.1634639803606,8.29594514517904,,,,,,68.094,21.2,,94.504
2009,,,,,,,,67.799,19.6,,94.468
2008,,,,,,,,67.502,18.3,,94.436
2007,,,,,,,,67.203,17.2,,94.3933333333333
2006,14.9,7.5,,,,,,66.903,16.3,,94.2906666666667
2005,,,,,,,,66.601,15.6,,94.1186666666667
2004,,,,,,,,66.299,15.1,,93.8426666666667
2003,,,,,,,,65.994,14.9,1.9,93.4666666666667
2002,15.4,7.2,,,,,,65.689,14.7,1.9,93.116
2001,,,,,,,,65.382,14.7,,92.8813333333333
2000,,,,,,,,65.265,14.8,,92.8666666666667
1999,,,,,,,,65.179,14.9,,93.1133333333333
1998,16.2,7.8,,,,,,65.092,15.1,,93.58
1997,21.5,6.2,,,,,,65.005,15.4,1.9,94.132
1996,19.1,7.7,,,,,,64.918,15.6,,94.5813333333333
1995,,,,,,,,64.831,15.8,,94.7973333333333
1994,21.6,7.2,,,,,,64.744,16.0,,94.724
1993,,,,,,,,64.656,16.2,,94.4413333333333
1992,24.0,5.7,,,,,,64.569,16.2,2.5,94.0586666666667
1991,,,,,,,,64.482,16.3,,93.832
1990,23.0,8.6,,,,,,63.079,16.2,,93.892
1989,,,,,,,,61.45,16.2,,94.2973333333333
1988,,,,,,,,59.798,16.1,,94.944
1987,23.6,6.3,,,,,,58.118,16.0,3.0,95.7893333333333
1986,,,,,,,,56.422,15.9,,96.7106666666667
1985,,,,,,,,54.71,15.9,,97.6013333333333
1984,20.8,5.2,,,,,,52.99,16.0,,98.468
1983,24.3,5.1,,,,,,51.257,16.2,,99.3106666666667
1982,23.3,5.4,,,,,,49.524,16.6,3.52,100.004
1981,22.5,4.6,,,,,,47.793,17.4,,100.412
1980,24.8,5.3,,,,,,46.759,18.4,,100.418666666667
1979,21.0,4.2,,,,,,45.935,19.9,,99.94
1978,24.0,5.8,,,,,,45.115,21.9,,99.0453333333333
1977,24.0,7.3,,,,,,44.297,24.6,,97.92
1976,24.7,7.5,,,,,,43.484,27.9,,96.872
1975,25.1,,,,,,,42.671,31.9,,96.1253333333333
1974,29.2,,,,,,,41.864,36.7,,95.736
1973,32.7,,,,,,,41.061,42.1,,95.6506666666667
1972,37.0,,,,,,,40.264,47.9,5.5,95.6413333333333
1971,,,,,,,,39.47,53.7,,95.424
1970,25.8,10.9,,,,,,38.683,59.5,,94.764
1969,,,,,,,,38.448,64.8,,93.6173333333333
1968,,,,,,,,38.381,69.9,,92.0533333333333
1967,,,,,,,,38.314,75.3,,90.248
1966,,,,,,,,38.247,81.2,,88.4146666666667
1965,,,,,,,,38.18,87.9,,86.7173333333333
1964,,,,,,,,38.113,95.8,,85.2346666666667
1963,,,,,,,,38.046,104.8,,83.8906666666667
1962,,,,,,,,37.979,115.3,,82.6426666666667
1961,,,,,,,,37.912,127.2,,81.376
1960,,,,,,,,37.846,140.8,,
