date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,63.6517483943317,,27.6823885939756,3.09801289482783,24.5843756991478,89.287,7.1,,2017.27369979138
2017,14.365,2.368,62.9050577714535,1.038,28.5575507471715,3.04977787491299,25.5077728722585,89.186,7.3,2.01,1920.40352364259
2016,14.738,2.355,62.2066457052321,1.037,29.4204093043859,3.0316590933434,26.3887502110425,89.09,7.4,2.033,1832.63617490023
2015,15.096,2.346,61.7235228555829,1.037,30.1641745869543,3.02531740451772,27.1388571824366,88.999,7.6,2.056,1763.30455808254
2014,15.426,2.337,61.5640013681887,1.036,29.819244622666,2.97916498652812,26.8400796361379,88.915,7.7,2.078,1732.91183714933
2013,15.727,2.331,61.6997039609012,1.036,29.4758264609277,2.91762171443875,26.558204746489,88.835,7.8,2.098,1707.82987012987
2012,16.005,2.326,62.0050740725355,1.035,29.2106374836616,2.84504480326818,26.3655926803934,88.762,8.0,2.118,1688.23766233766
2011,16.271,2.324,62.2802590926125,1.036,29.0296561533717,2.76492625079877,26.2647299025729,88.695,8.2,2.139,1666.42901024169
2010,16.547,2.327,62.3800029656755,1.036,28.8515755206305,2.67981287934248,26.171762641288,88.634,8.5,2.164,1628.42526206771
2009,16.863,2.337,62.2490559669219,1.037,30.0898934868113,2.69889030008771,27.3910031867236,88.579,8.9,2.197,1559.31052631579
2008,17.239,2.357,61.9069748664373,1.037,31.5853408036492,2.75414774887083,28.8311930547784,88.53,9.3,2.241,1466.63289473684
2007,17.685,2.388,61.3744830701866,1.038,33.4474252036971,2.84100351035393,30.6064216933432,88.488,9.8,2.297,1381.22533333333
2006,18.203,2.43,60.7317437081539,,35.8123149868286,2.95879369640906,32.8535212904195,88.452,10.2,2.363,1295.15945945946
2005,18.778,2.483,60.0726305927975,,38.7437038516512,3.10828438929702,35.6354194623542,88.422,10.6,2.436,1201.57297297297
2004,19.385,2.545,59.4316294830607,,40.1505466054392,3.18573100560876,36.9648155998304,88.399,11.0,2.514,1136.77260273973
2003,19.996,2.615,58.7997041252947,,41.7603442845882,3.26826417725413,38.4920801073341,88.383,11.3,2.59,1081.53888888889
2002,20.591,2.688,58.2195228119814,1.04,43.6592415125975,3.36369445546373,40.2955470571338,88.373,11.6,2.663,1035.41690140845
2001,21.166,2.763,57.7290516808831,,45.8902390563236,3.48566289502855,42.404576161295,88.369,12.0,2.731,982.457746478873
2000,21.722,2.835,57.3607077835121,,48.354643427949,3.63938319776423,44.7152602301847,88.372,12.5,2.795,936.071830985916
1999,22.271,2.901,57.1631005121438,,47.9625944900559,3.65965913845524,44.3029353516006,88.376,13.2,2.856,896.53661971831
1998,22.835,2.96,57.157522360383,,47.7552612381395,3.66992577326537,44.0853354648741,88.379,14.1,2.919,864.366197183099
1997,23.431,3.012,57.2937520065487,1.042,47.8750745675084,3.66002187313581,44.2150526943726,88.382,15.2,2.987,837.930985915493
1996,24.069,3.058,57.4792495087798,,48.23450452389,3.62090518787208,44.6135993360179,88.385,16.6,3.062,815.022535211268
1995,24.77,3.1,57.6367132755483,,48.4714236422971,3.56443936396895,44.9069842783281,88.388,18.1,3.147,793.939436619718
1994,25.553,3.144,57.737222292982,,49.6534935205331,3.57017402930533,46.0833194912277,88.392,19.6,3.244,774.060563380282
1993,26.412,3.192,57.7907618628453,,50.9663977926996,3.55955347213424,47.4068443205653,88.395,21.0,3.352,755.225352112676
1992,27.328,3.248,57.795909627936,1.045,52.1868535667839,3.51659669549886,48.6702568712851,88.398,22.0,3.471,736.740845070423
1991,28.276,3.313,57.762053664259,,53.1059090663351,3.44320099956149,49.6627080667736,88.329,22.6,3.599,738.782608695652
1990,29.217,3.386,57.7036539652005,1.046,53.5451891252589,3.35090886010892,50.19428026515,88.14,23.0,3.732,718.740579710145
1989,30.105,3.466,57.5963299319657,,54.4653607446388,3.46858113423213,50.9967796104067,87.949,23.2,3.866,697.227536231884
1988,30.902,3.549,57.4308144059089,,55.1963649465551,3.61570385790731,51.5806610886478,87.754,23.4,3.997,674.2
1987,31.58,3.634,57.2549840639136,1.048,55.8759300214213,3.7850092524763,52.090920768945,87.557,23.7,4.124,650.682608695652
1986,32.122,3.719,57.1433844393487,,56.4717688081607,3.96196856703509,52.5098002411256,87.357,24.3,4.245,628.231884057971
1985,32.514,3.804,57.1525983005426,,56.7129102043409,4.1290385254875,52.5838716788534,87.155,25.1,4.36,607.866666666667
1984,32.757,3.888,57.333025565217,,56.6912924698911,4.02401015814383,52.6672823117473,86.95,26.1,4.47,590.18115942029
1983,32.882,3.972,57.6618548067731,,56.6745572886822,3.87009322526211,52.8044640634201,86.742,27.4,4.578,574.571014492754
1982,32.931,4.062,58.0461869709524,1.05,56.7736196244257,3.67531470491464,53.0983049195111,86.531,28.8,4.688,559.347826086957
1981,32.938,4.163,58.3446487757939,,57.1193387985486,3.46643596290821,53.6529028356404,86.317,30.4,4.8,542.202898550725
1980,32.931,4.28,58.4500565439556,,57.8200028942672,3.25692760385376,54.5630752904134,86.101,32.2,4.916,521.576811594203
1979,32.934,4.42,58.2951190767902,,59.9241431110655,3.33704997877313,56.5870931322924,85.882,34.4,5.036,496.810144927536
1978,32.974,4.588,57.8888792709016,,62.197953176788,3.47789461016592,58.720058566622,85.659,36.8,5.158,468.801449275362
1977,33.082,4.79,57.2753150882841,1.05,64.8263526443981,3.67519137091162,61.1511612734864,85.434,39.7,5.285,439.384057971015
1976,33.293,5.027,56.570312885468,,68.1064973073528,3.90478278127647,64.2017145260763,85.206,42.9,5.417,411.234782608696
1975,33.658,5.298,55.9026787724169,,72.1865128327702,4.1427916201009,68.0437212126693,84.975,46.7,5.56,386.294202898551
1974,34.224,5.599,55.3257538466424,,74.9394093014535,4.2778074847742,70.6616018166793,84.741,51.0,5.721,365.088405797101
1973,34.991,5.925,54.8389116884527,,78.5210139148711,4.40476101749234,74.1162528973788,84.504,56.0,5.899,347.140579710145
1972,35.941,6.277,54.4649597863418,1.05,82.6664009565564,4.51893184535672,78.1474691111997,84.265,61.8,6.094,332.108695652174
1971,37.045,6.66,54.206553463059,,86.6702818118656,4.629645320364,82.0406364915016,84.021,68.4,6.297,319.292753623188
1970,38.264,7.081,54.0541938882539,,89.7598157784343,4.74209873347674,85.0177170449576,83.775,75.8,6.501,308.123188405797
1969,39.545,7.55,54.0441765313997,,90.3997560434686,4.36811562061063,86.031640422858,83.526,84.0,6.692,298.613043478261
1968,40.822,8.076,54.1888443673624,,91.101735271148,4.06007733480638,87.0416579363416,83.275,93.1,6.86,290.801449275362
1967,42.029,8.666,54.4154850555952,1.05,92.0247201355494,3.8128164696434,88.211903665906,83.019,103.0,6.997,284.149275362319
1966,43.115,9.322,54.6153244518602,,93.3539007521223,3.62349525134596,89.7304055007763,82.761,113.8,7.099,277.942028985507
1965,44.032,10.052,54.705706602928,,94.9725377605792,3.48063079931761,91.4919069612616,82.5,125.5,7.162,271.639130434783
1964,44.749,10.865,54.6334368575303,,92.2091434576984,4.05465055176038,88.154492905938,82.389,138.1,7.188,265.053623188406
1963,45.28,11.752,54.4189466829832,,89.0119684237331,4.52529496647144,84.4866734572617,82.372,151.6,7.185,258.173913043478
1962,45.645,12.698,54.1082361095068,1.05,85.9963476205822,4.89955956601139,81.0967880545709,82.355,166.3,7.163,250.933333333333
1961,45.855,13.686,53.793649753721,,83.0346241060527,5.18489447060876,77.8497296354439,82.337,182.2,7.129,243.324637681159
1960,45.934,14.694,53.5384691157367,,79.483297788877,5.36923875929589,74.1140590295811,82.32,198.8,7.087,
