date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,49.8842508952929,,41.9743769302695,8.79557463842164,33.1788022918479,55.68,21.5,,120.265319946776
2017,14.6,5.8,49.8449211787616,1.125,41.3974219952754,8.46926682654538,32.92815516873,55.343,22.9,1.9,119.197205757832
2016,16.3,5.8,49.8039295438464,1.132,40.7912482081523,8.2159004255706,32.5753477825817,55.021,24.5,1.9,118.033288980283
2015,17.2,5.7,49.7624637304485,1.138,40.0764593805005,8.03552232847629,32.0409370520242,54.714,26.3,1.94,116.731079539702
2014,17.9,5.8,49.7209754738672,1.145,39.7541900260159,7.95078230918618,31.8034077168297,54.422,28.3,1.97,115.34881658409
2013,18.3,5.8,49.6790090466463,1.151,39.5168026701505,7.94781069405483,31.5689919760957,54.145,30.5,1.98,113.92347542296
2012,18.8,5.9,49.636123585003,1.158,39.4582574903921,8.01395035044652,31.4443071399456,53.883,32.7,2.0,112.460792901473
2011,19.2,5.9,49.5915332544597,1.16,39.7110004866158,8.12928596939727,31.5817145172185,53.637,35.1,1.96,110.976338851057
2010,18.3,5.9,49.5445041857345,1.161,40.3186110609598,8.27638684301675,32.042224217943,53.406,37.6,1.92,109.542349350317
2009,17.0,5.9,49.4959819631228,1.163,41.491271489184,8.58257966673678,32.9086918224473,53.19,40.3,1.82,108.291287895398
2008,17.4,6.0,49.446358815802,1.164,43.0866878307086,8.93391323004066,34.1527746006679,52.99,43.1,1.9,106.059760040326
2007,17.7,6.3,49.3936031311391,1.166,44.9944858062947,9.2958475172949,35.6986382889998,52.79,46.1,1.97,103.853363762393
2006,17.6,6.2,49.3347105201959,,46.9775584459499,9.60437120757,37.3731872383799,52.589,49.2,1.97,102.672529248009
2005,16.9,6.2,49.2680775910833,,48.8435771837448,9.80267408864049,39.0409030951043,52.389,52.5,2.0,101.522501814662
