date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,,,,,,100.0,3.2,,
2017,,,,,,,,100.0,3.3,,19196.0
2016,7.8,7.9,,,,,,100.0,3.4,,19035.0
2015,8.1,7.6,,,,,,100.0,3.5,,18859.0
2014,,,,,,,,100.0,3.6,,18661.0
2013,,,,,,,,100.0,3.7,,18450.5
2012,,,,,,,,100.0,3.8,,18230.0
2011,,,,,,,,100.0,3.9,,18012.0
2010,,,,,,,,100.0,4.0,,17806.0
2009,,,,,,,,100.0,4.1,,17613.0
2008,,,,,,,,100.0,4.2,,17436.0
2007,,,,,,,,100.0,4.3,,17262.5
2006,,,,,,,,100.0,4.4,,17095.0
2005,,,,,,,,100.0,4.5,,16921.5
2004,25.0,15.9,,,,,,100.0,4.6,,16750.0
2003,,,,,,,,100.0,4.7,,16576.5
2002,,,,,,,,100.0,4.8,,16403.0
2001,,,,,,,,100.0,5.0,,16235.0
2000,,,,,,,,100.0,5.2,,16073.5
1999,,,,,,,,100.0,5.3,,15922.0
1998,,,,,,,,100.0,5.5,,15778.0
1997,,,,,,,,100.0,5.8,,15640.0
1996,,,,,,,,100.0,6.0,,15497.5
1995,,,,,,,,100.0,6.2,,15358.0
1994,,,,,,,,100.0,6.5,,15217.5
1993,,,,,,,,100.0,6.8,,15073.0
1992,,,,,,,,100.0,7.1,,14932.5
1991,,,,,,,,100.0,7.4,,14811.0
1990,,,,,,,,100.0,7.8,,14719.0
1989,,,,,,,,100.0,8.1,,14652.5
1988,,,,,,,,100.0,8.5,,14614.5
1987,,,,,,,,100.0,8.9,,14584.0
1986,,,,,,,,100.0,9.3,,14520.5
1985,,,,,,,,100.0,9.7,,14416.0
1984,,,,,,,,100.0,,,14255.0
1983,,,,,,,,100.0,,,14048.5
1982,,,,,,,,100.0,,,13813.5
1981,,,,,,,,100.0,,,13581.0
1980,,,,,,,,100.0,,,13372.5
1979,,,,,,,,100.0,,,13197.0
1978,,,,,,,,100.0,,,13043.5
1977,,,,,,,,100.0,,,12904.5
1976,,,,,,,,100.0,,,12762.0
1975,,,,,,,,100.0,,,12599.0
1974,,,,,,,,100.0,,,12418.0
1973,,,,,,,,100.0,,,12219.5
1972,,,,,,,,100.0,,,12025.5
1971,,,,,,,,100.0,,,11860.5
1970,,,,,,,,100.0,,,11742.0
1969,,,,,,,,100.0,,,11673.0
1968,,,,,,,,100.0,,,11652.0
1967,,,,,,,,100.0,,,11646.0
1966,,,,,,,,100.0,,,11652.5
1965,,,,,,,,100.0,,,11641.0
1964,,,,,,,,100.0,,,11618.0
1963,,,,,,,,100.0,,,11584.0
1962,,,,,,,,100.0,,,11519.5
1961,,,,,,,,100.0,,,11404.0
1960,,,,,,,,100.0,,,
