date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,,,,,,,41.9,,
2017,30.898,7.326,,1.052,,,,,43.4,4.112,
2016,31.521,7.5,,1.052,,,,,44.9,4.164,
2015,32.191,7.686,,1.052,,,,,46.6,4.217,
2014,32.936,7.884,,1.052,,,,,48.1,4.273,
2013,33.753,8.093,,1.052,,,,,49.8,4.335,
2012,34.616,8.311,,1.052,,,,,51.6,4.407,
2011,35.476,8.536,49.9869164886158,1.052,79.4192994100995,7.32722647389996,72.0920729361995,35.771,53.4,4.486,31.8215049504951
2010,36.25,8.764,49.9638377927081,1.052,76.9391714132319,7.07771196022819,69.8614594530037,35.175,55.4,4.571,31.3904455445545
2009,36.84,8.992,49.94608836124,1.052,75.9274348389236,6.98765600567944,68.9397788332441,34.585,57.6,4.656,30.890297029703
2008,37.184,9.218,49.9324470367137,1.052,75.079271530788,6.90038168091658,68.1788898498714,34.0,59.8,4.737,30.3245445544554
2007,37.25,9.443,49.9213759869716,1.052,74.4557674214973,6.81361955418107,67.6421478673162,33.017,62.3,4.812,29.6686732673267
2006,37.038,9.671,49.9093793487718,,74.012690465812,6.72370479073731,67.2889856750747,32.051,64.9,4.881,28.8931188118812
2005,36.552,9.907,49.8939558552111,,73.7055928026695,6.62797200218771,67.0776208004818,31.099,67.8,4.945,27.9867227722772
2004,35.819,10.158,49.8742374924121,,77.1953290012887,6.77638805460617,70.4189409466825,30.164,70.7,5.007,26.9287425742574
2003,34.936,10.43,49.8508249992695,,81.3263943837732,6.95586702593043,74.3705273578427,29.244,73.9,5.073,25.7522079207921
2002,34.019,10.729,49.824691794915,1.052,86.1099650892572,7.15917768472914,78.950787404528,28.341,77.5,5.145,24.5649306930693
2001,33.17,11.06,49.7986500308878,,91.681115060877,7.37416982271255,84.3069452381644,27.455,81.3,5.227,23.512099009901
2000,32.518,11.43,49.7758475457956,,98.1767931442581,7.58969287306798,90.5871002711901,26.587,85.5,5.321,22.6971881188119
1999,32.187,11.847,49.7568172513601,,100.427208017787,7.51461501113482,92.9125930066522,25.735,90.1,5.43,22.1525247524752
1998,32.222,12.306,49.7421410698415,,102.937697632367,7.4226072112475,95.515090421119,24.903,95.2,5.553,21.8458613861386
1997,32.634,12.797,49.7360595337447,1.052,105.402246795706,7.31144301324386,98.0908037824617,24.088,100.9,5.686,21.7344455445545
1996,33.414,13.309,49.743702045148,,107.467242968762,7.177076878901,100.290166089861,23.293,107.3,5.825,21.7471683168317
1995,34.524,13.821,49.7672880334013,,108.953574130285,7.0181991229384,101.935375007347,22.514,114.5,5.965,21.8239801980198
1994,35.892,14.314,49.8089645137385,,105.801398398994,6.64893543003506,99.1524629689586,21.755,122.2,6.1,21.9646534653465
1993,37.389,14.769,49.8650737884001,,102.401009009661,6.29094016012152,96.1100688495391,21.015,130.3,6.223,22.1646138613861
1992,38.892,15.177,49.9254294285994,1.052,98.9371085864038,5.94944260324683,92.9876659831569,20.294,138.1,6.332,22.3524356435644
1991,40.315,15.529,49.9761290812211,,95.4784843754043,5.62666574664263,89.8518186287617,19.59,145.6,6.423,22.4391881188119
1990,41.58,15.826,50.0094525532741,1.052,92.0605334473912,5.3223141620274,86.7382192853638,18.905,152.5,6.496,22.362900990099
1989,42.638,16.071,50.0216929073157,,92.1156616463728,5.28314819008519,86.8325134562876,18.239,158.7,6.552,22.090504950495
1988,43.5,16.283,50.0159452271154,,91.6988853843968,5.23399209208823,86.4648932923086,17.592,164.2,6.596,21.6396534653465
1987,44.182,16.476,49.9972971969347,1.052,90.9334046536507,5.17401379617347,85.7593908574772,16.962,169.1,6.631,21.0635841584158
1986,44.683,16.659,49.97474335324,,89.9789668161501,5.10197321811393,84.8769935980362,16.351,173.3,6.659,20.4435049504951
1985,45.011,16.838,49.9557871435401,,88.9182393850348,5.01874629387137,83.8994930911635,15.757,177.0,6.68,19.8409603960396
1984,45.188,17.017,49.9426860929384,,88.9519277163408,5.006926828037,83.9450008883038,15.182,180.2,6.693,19.2703465346535
1983,45.26,17.196,49.9337760954978,,88.9379027486848,4.99118550024785,83.946717248437,14.94,183.2,6.697,18.718396039604
1982,45.275,17.377,49.9277829951139,1.052,88.8426132496602,4.96929084153581,83.8733224081244,14.755,185.9,6.693,18.1863663366337
1981,45.263,17.566,49.9224177204763,,88.6174900409776,4.93739212600423,83.6800979149734,14.572,188.6,6.683,17.6689207920792
