date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,50.0364873573676,,83.3033659066232,5.3628664495114,77.9404994571118,72.803,31.2,,219.820833333333
2017,31.967,4.908,50.0323537081213,1.03,84.3741096866097,5.36057692307692,79.0135327635328,71.968,32.4,4.374,215.717708333333
2016,32.437,5.002,50.0273101697167,1.03,85.2688868022572,5.36041497634307,79.9084718259141,71.092,33.7,4.426,211.694791666667
2015,32.95,5.111,50.0263238383666,1.03,85.9419141298774,5.35359656892453,80.5883175609529,70.174,35.1,4.477,207.741666666667
2014,33.508,5.232,50.0288667378543,1.03,86.4137681435483,5.40211055659263,81.0116575869557,69.213,36.7,4.527,203.882291666667
2013,34.103,5.364,50.038005789375,1.03,86.5791825316652,5.44817002098065,81.1310125106846,68.208,38.4,4.577,200.090625
2012,34.726,5.509,50.0392793825706,1.03,86.5367669627033,5.49400500985139,81.0427619528519,67.16,40.4,4.627,196.254166666667
2011,35.363,5.669,50.026284271167,1.03,86.4896003880905,5.54241707598084,80.9471833121096,66.064,42.8,4.677,192.2125
2010,36.003,5.848,49.9839221165147,1.03,86.5996979164511,5.60302911175022,80.9966688047009,64.952,45.4,4.727,187.886458333333
2009,36.636,6.053,49.9138602546098,1.03,87.0623271644331,5.74771325249947,81.3146139119336,63.823,48.2,4.776,183.204166666667
2008,37.251,6.287,49.8147520482463,1.03,87.6336363337317,5.91344203335563,81.7201943003761,62.68,51.2,4.825,178.25
2007,37.831,6.551,49.6960257851916,1.03,88.3330879604987,6.08600129103861,82.2470866694601,61.52,54.5,4.872,173.229166666667
2006,38.358,6.844,49.5831168509859,,89.0917383982036,6.23245696107784,82.8592814371258,60.348,58.1,4.919,168.417708333333
2005,38.808,7.167,49.4932432432432,,89.8671296631218,6.33002966071041,83.5371000024114,59.165,62.0,4.964,164.033333333333
