date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,49.9506598315331,,57.3106156815722,7.37883951876434,49.9317761628079,57.096,17.6,,85.6870319063366
2017,21.859,4.428,49.9425708896878,1.05,58.4934752852887,7.22861370592668,51.264861579362,56.457,18.2,2.496,84.2703816248101
2016,22.13,4.423,49.9342019680299,1.05,59.8489823907047,7.09811730598765,52.750865084717,55.813,18.8,2.536,82.8563321118956
2015,22.433,4.424,49.9257536346262,1.05,61.429606707229,6.99193446815159,54.4376722390775,55.165,19.5,2.581,81.4453123603539
2014,22.792,4.431,49.9173085291303,1.05,63.1579359683201,6.90831400344112,56.249621964879,54.514,20.2,2.635,80.0392260255608
2013,23.223,4.446,49.9087915200322,1.05,65.0928484391788,6.8558823650824,58.2369660740964,53.858,21.0,2.699,78.6354544642059
2012,23.737,4.468,49.8998459845577,1.05,67.1555381707063,6.82932462955956,60.3262135411468,53.202,21.8,2.774,77.2248726427742
2011,24.336,4.497,49.8899261497028,1.05,69.1977350046406,6.81804941619429,62.3796855884463,52.543,22.7,2.86,75.7947180266333
2010,25.02,4.534,49.8786950402088,1.05,71.122766909274,6.81302525157761,64.3097416576964,51.885,23.6,2.957,74.3361337027438
2009,25.777,4.578,49.8659146731969,1.05,73.0627992613575,6.81142258745263,66.2513766739049,51.225,24.6,3.063,72.8463222808115
2008,26.588,4.628,49.8517157407854,1.05,74.8451775671124,6.81952616054387,68.0256514065685,50.566,25.7,3.177,71.3285816426848
2007,27.432,4.682,49.8364350734838,1.05,76.5014968178493,6.83369001991839,69.6678067979309,49.905,26.9,3.296,69.7874519617481
2006,28.297,4.742,49.8206579651428,,78.1538345217571,6.85002058233541,71.3038139394217,49.245,28.1,3.419,68.2303869872196
2005,29.181,4.808,49.804812506586,,79.8921898800973,6.86493033414336,73.027259545954,48.585,29.4,3.545,66.6635534900349
2004,30.092,4.879,49.7889111738055,,81.4390604470261,6.87489816875661,74.5641622782695,47.927,30.8,3.677,65.0902940387881
2003,31.029,4.957,49.7731949420256,,82.991066646341,6.88191657671169,76.1091500696293,47.267,32.3,3.815,63.5116543033336
2002,31.981,5.043,49.7578748228348,1.05,84.504037552285,6.88483410315802,77.619203449127,46.61,33.8,3.956,61.9292608812226
2001,32.927,5.136,49.7433023416182,,85.8524067126845,6.88403313787197,78.9683735748125,45.964,35.5,4.098,60.3441951917061
2000,33.829,5.239,49.7299418511798,,86.9258424730074,6.87870236766723,80.0471401053402,45.458,37.1,4.237,58.7586826347305
